VEA: Vanguard FTSE Developed Markets ETF
Inception Date: 2007-07-26
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	71693200
Shares Outstanding: 1604590000
Expense Ratio: 0.07%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEA


Holding,Symbol,Weighting
Kone Oyj,KNEBV,0.0906%
Nomura Holdings Inc,8604,0.0903%
Caixabank SA,CABK,0.0902%
MS&AD Insurance Group Holdings Inc,8725,0.0896%
Teva Pharmaceutical Industries Ltd,TEVA,0.0895%
Oriental Land Co Ltd,4661,0.0894%
Telecom Italia SpA,TIT,0.0892%
Secom Co Ltd,9735,0.0885%
Atlantia SpA,ATL,0.0881%
TechnipFMC PLC,FTI,0.088%
Nippon Steel & Sumitomo Metal Corp,5401,0.0879%
Grifols SA,GRF,0.0874%
Lonza Group AG,LONN,0.0872%
Nissan Motor Co Ltd,7201,0.0871%
Deutsche Wohnen SE,DWNI,0.087%
Hermes International SCA,RMS,0.0868%
Asahi Kasei Corp,3407,0.0859%
Koninklijke DSM NV,DSM,0.0852%
Singapore Telecommunications Ltd,Z74,0.0843%
Sandvik AB,SAND,0.0842%
National Bank of Canada,NA,0.0841%
Alimentation Couche-Tard Inc,ATD.B,0.084%
Smith & Nephew PLC,SN.,0.084%
Valeo SA,FR,0.0831%
Sun Hung Kai Properties Ltd,16,0.0831%
H & M Hennes & Mauritz AB,HM.B,0.0831%
Toshiba Corp,6502,0.0831%
Old Mutual PLC,OML,0.0824%
LIFULL Co Ltd,2120,0.0822%
Svenska Handelsbanken AB,SHB.A,0.082%
Dassault Systemes SE,DSY,0.0818%
Pembina Pipeline Corp,PPL,0.0816%
AP Moeller - Maersk A/S,MAERSK.A,0.0812%
Barrick Gold Corp,ABX,0.0812%
Geberit AG,GEBN,0.0809%
Galaxy Entertainment Group Ltd,27,0.0808%
Hyundai Mobis Co Ltd,012330,0.0807%
Wirecard AG,WDI,0.0804%
Wolters Kluwer NV,WKL,0.0802%
Ferrari NV,RACE,0.0802%
Publicis Groupe SA,PUB,0.0798%
Rogers Communications Inc,RCI.B,0.0791%
Amorepacific Corp,090435,0.0791%
Fairfax Financial Holdings Ltd,FFH,0.0785%
NN Group NV,NN,0.0782%
Investor AB,INVE.B,0.0782%
Hong Kong and China Gas Co Ltd,3,0.078%
Covestro AG,1COV,0.0779%
Kerry Group PLC,KRZ,0.0774%
South32 Ltd,S32,0.0754%
Nitori Holdings Co Ltd,9843,0.075%
Daito Trust Construction Co Ltd,1878,0.075%
Sompo Holdings Inc,8630,0.0749%
Sands China Ltd,1928,0.0749%
LG Household & Healthcare Ltd,051900,0.0748%
Terumo Corp,4543,0.0747%
Scentre Group,SCG,0.0744%
STMicroelectronics NV,STM,0.0743%
Constellation Software Inc,CSU,0.0742%
Porsche Automobil Holding SE,PAH3,0.0741%
China Mengniu Dairy Co Ltd,2319,0.0741%
Shimano Inc,7309,0.0737%
Insurance Australia Group Ltd,IAG,0.0737%
Essity AB (publ),ESSITY.B,0.0735%
Suncorp Group Ltd,SUN,0.0726%
Meiji Holdings Co Ltd,2269,0.0714%
Telenor ASA,TEL,0.0714%
Erste Group Bank AG,EBS,0.0712%
HeidelbergCement AG,HEI,0.0711%
Hana Financial Group Inc,086790,0.071%
Japan Post Holdings Co Ltd,6178,0.0708%
Commerzbank AG,CBK,0.0707%
Aeon Co Ltd,8267,0.0704%
Nitto Denko Corp,6988,0.0703%
Chugai Pharmaceutical Co Ltd,4519,0.0702%
Ashtead Group PLC,AHT,0.0702%
Toray Industries Inc,3402,0.0699%
Hexagon AB,HEXA.B,0.0697%
Aena SME SA,AENA,0.0696%
CLP Holdings Ltd,2,0.0696%
Aristocrat Leisure Ltd,ALL,0.0696%
Skandinaviska Enskilda Banken AB,SEB.A,0.0694%
Encana Corp,ECA,0.0693%
Resona Holdings Inc,8308,0.0693%
Origin Energy Ltd,ORG,0.0689%
Vestas Wind Systems A/S,VWS,0.0686%
DSV A/S,DSV,0.0685%
Galp Energia SGPS SA,GALP,0.0684%
Cenovus Energy Inc,CVE,0.0683%
Standard Life Aberdeen PLC,SLA,0.0682%
SK Innovation Co Ltd,096770,0.0682%
Marubeni Corp,8002,0.0673%
Fujifilm Holdings Corp,4901,0.0671%
Franco-Nevada Corp,FNV,0.0671%
CGI Group Inc,GIB.A,0.067%
Henkel AG & Co KgaA,HEN3,0.0666%
Telia Company AB,TELIA,0.0665%
Fortis Inc,FTS,0.0656%
West Japan Railway Co,9021,0.0654%
SGS SA,SGSN,0.0651%
Sika AG,SIK,0.0651%
AAC Technologies Holdings Inc,2018,0.0647%
Associated British Foods PLC,ABF,0.0643%
Swiss Life Holding AG,SLHN,0.0641%
Westfield Corp,WFD,0.0641%
RWE AG,RWE,0.064%
ABN AMRO Group NV,ABN,0.064%
Restaurant Brands International Inc,QSR,0.0638%
Mitsubishi Chemical Holdings Corp,4188,0.0638%
Dentsu Inc,4324,0.0636%
Hirose Electric Co Ltd,6806,0.0635%
Merck KGaA,MRK,0.0633%
Thales SA,HO,0.0629%
Inpex Corp,1605,0.0625%
Newcrest Mining Ltd,NCM,0.0624%
Julius Baer Gruppe AG,BAER,0.0623%
Pandora A/S,PNDORA,0.0622%
3i Group PLC,III,0.0621%
KT&G Corp,033780,0.0613%
Accor SA,AC,0.0612%
Sumitomo Electric Industries Ltd,5802,0.0612%
Goodman Group Pty Ltd,GMG,0.0609%
Thyssenkrupp AG,TKA,0.0609%
Daiwa Securities Group Inc,8601,0.0605%
Teck Resources Ltd,TECK.B,0.0605%
Amcor Ltd,AMC,0.0605%
CNH Industrial NV,CNHI,0.0604%
Brambles Ltd,BXB,0.0604%
Beiersdorf AG,BEI,0.0603%
Power Assets Holdings Ltd,6,0.0603%
Royal Bank of Scotland Group PLC,RBS,0.0602%
Tokyo Gas Co Ltd,9531,0.0601%
InterContinental Hotels Group PLC,IHG,0.0601%
Atos SE,ATO,0.06%
