EFA: iShares MSCI EAFE ETF
Inception Date: 2001-08-14
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	77993441
Shares Outstanding: 1104000000
Expense Ratio: 0.32%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/EFA


Holding,Symbol,Weighting
Paddy Power Betfair PLC,PPB,0.0493%
NEC Corp,6701,0.0492%
ITV PLC,ITV,0.0491%
Capitaland Ltd,C31,0.0491%
Mediobanca Banca di Credito Finanziario SpA,MB,0.0489%
APA Group,APA,0.0489%
Asahi Glass Co Ltd,5201,0.0488%
Techtronic Industries Co Ltd,669,0.0487%
Koito Manufacturing Co Ltd,7276,0.0486%
Dexus,DXS,0.0486%
Obayashi Corp,1802,0.0484%
Fast Retailing Co Ltd,FRCOF,0.0483%
AerCap Holdings NV,AER,0.0482%
Berkeley Group Holdings PLC,BKG,0.0481%
Bank Hapoalim BM,POLI,0.0481%
Kintetsu Group Holdings Co Ltd,9041,0.0478%
Bankinter SA,BKT,0.0478%
Royal Mail PLC,RMG,0.0478%
GEA Group AG,G1A,0.0475%
TOTO Ltd,5332,0.0474%
Mazda Motor Corp,7261,0.0472%
Qiagen NV,QIA,0.0472%
Straumann Holding AG,STMN,0.0471%
Daito Trust Construction Co Ltd,DITTF,0.0471%
Alstom SA,ALO,0.047%
Minebea Mitsumi Inc,6479,0.047%
Rakuten Inc,4755,0.047%
United Utilities Group PLC,UU.,0.0469%
BlueScope Steel Ltd,BSL,0.0467%
WM Morrison Supermarkets PLC,MRW,0.0467%
Misumi Group Inc,9962,0.0466%
Deutsche Lufthansa AG,LHA,0.0465%
Sonic Healthcare Ltd,SHL,0.0462%
Yamaha Corp,7951,0.0462%
Aurizon Holdings Ltd,AZJ,0.0461%
FamilyMart UNY Holdings Co Ltd,8028,0.0459%
Shimadzu Corp,7701,0.0458%
Ricoh Co Ltd,7752,0.0458%
LANXESS AG,LXS,0.0455%
Rohm Co Ltd,6963,0.0453%
Henderson Land Development Co Ltd,12,0.0449%
Direct Line Insurance Group PLC,DLG,0.0449%
Volkswagen AG,VOW,0.0447%
Kajima Corp,1812,0.0446%
Bureau Veritas SA,BVI,0.0445%
Sekisui Chemical Co Ltd,4204,0.0441%
Hargreaves Lansdown PLC,HL.,0.0441%
Weir Group PLC,WEIR,0.044%
J Sainsbury PLC,SBRY,0.0439%
Concordia Financial Group Ltd,7186,0.0439%
Ramsay Health Care Ltd,RHC,0.0438%
Swiss Prime Site AG,SPSN,0.0438%
GVC Holdings PLC,GVC,0.0438%
GPT Group,GPT,0.0437%
Scor SE,SCR,0.0435%
Skanska AB,SKA.B,0.0431%
Getlink,GET,0.043%
Severn Trent PLC,SVT,0.0429%
Aeroports de Paris SA,ADP,0.0426%
Trend Micro Inc,4704,0.0422%
Renesas Electronics Corp,6723,0.0422%
Tabcorp Holdings Ltd,TAH,0.0421%
Uniper SE,UN01,0.042%
Vicinity Centres Re Ltd,VCX,0.0419%
Kikkoman Corp,2801,0.0419%
Medibank Private Ltd,MPL,0.0418%
Mirvac Group,MGR,0.0418%
Faurecia SA,EO,0.0418%
Elisa Oyj,ELISA,0.0414%
Electrolux AB,ELUX.B,0.0412%
NTT Data Corp,9613,0.0412%
voestalpine AG,VOE,0.0412%
Eurofins Scientific SE,ERF,0.0411%
Marks and Spencer Group PLC,MKS,0.041%
Wynn Macau Ltd,1128,0.0409%
Innogy SE,IGY,0.0408%
Prysmian SpA,PRY,0.0405%
Odakyu Electric Railway Co Ltd,9007,0.0405%
Osram Licht AG,OSR,0.0404%
Bandai Namco Holdings Inc,7832,0.0404%
Coca Cola HBC AG,CCH,0.0401%
Schroders PLC,SDR,0.04%
Caltex Australia Ltd,CTX,0.0399%
Hugo Boss AG,BOSS,0.0397%
Kion Group AG,KGX,0.0397%
Daito Trust Construction Co Ltd,1878,0.0396%
Sydney Airport Holdings Pty Ltd,SYD,0.0396%
Evonik Industries AG,EVK,0.0393%
Santen Pharmaceutical Co Ltd,4536,0.0393%
Ipsen SA,IPN,0.0393%
Enagas SA,ENGGF,0.0392%
Computershare Ltd,CPU,0.0392%
Hammerson PLC,HMSO,0.0391%
Nice Ltd,NICE,0.039%
