IEFA: iShares Core MSCI EAFE ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	58547655
Shares Outstanding: 880000000
Expense Ratio: 0.08%
Tracks This Index: MSCI EAFE Investable Market Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEFA


Holding,Symbol,Weighting
Sotetsu Holdings Inc,9003,0.0123%
Sumitomo Forestry Co Ltd,1911,0.0123%
J.Front Retailing Co Ltd,3086,0.0123%
Sysmex Corp,SSMXF,0.0123%
Hopewell Holdings Ltd,54,0.0123%
Cargotec Oyj,CGCBV,0.0123%
Ence Energia y Celulosa SA,ENC,0.0123%
Forbo Holding AG,FBOHF,0.0123%
Zenkoku Hosho Co Ltd,7164,0.0122%
Daiichikosho Co Ltd,7458,0.0122%
DeNA Co Ltd,2432,0.0122%
Intrum Justitia AB,INTRUM,0.0122%
Qinetiq Group PLC,QQ.,0.0122%
Iren SpA,IRE,0.0122%
Japan Steel Works Ltd,5631,0.0122%
DMG Mori Co Ltd,6141,0.0122%
Outokumpu Oyj,OUT1V,0.0122%
Saga PLC,SAGA,0.0122%
Bpost SA,BPOST,0.0122%
Sembcorp Industries Ltd,U96,0.0121%
Grainger PLC,GRI,0.0121%
IOOF Holdings Ltd,IFL,0.0121%
Big Yellow Group PLC,BYG,0.0121%
Leoni AG,LEO,0.0121%
alstria office REIT AG,AOX,0.0121%
Hang Seng Bank Ltd,HSNGF,0.0121%
Schoeller Bleckmann Oilfield Equipment AG,SBO,0.012%
Banque Cantonale Vaudoise,BCVN,0.012%
Petrofac Ltd,PFC,0.012%
Fenner PLC,FENR,0.012%
Tokuyama Corp,4043,0.012%
Sims Metal Management Ltd,SGM,0.012%
Zensho Holdings Co Ltd,7550,0.0119%
GS Yuasa Corp,6674,0.0119%
JB Hi-Fi Ltd,JBH,0.0119%
Topcon Corp,TOPCF,0.0119%
Londonmetric Property PLC,LMP,0.0119%
Whitehaven Coal Ltd,WHC,0.0119%
Eurocommercial Properties NV,ECMPA,0.0119%
Penta-Ocean Construction Co Ltd,1893,0.0118%
Assura PLC,AGR,0.0118%
Banca Generali SpA,BGN,0.0118%
Hemfosa Fastigheter AB,HEMF,0.0118%
BOC Hong Kong Holdings Ltd,BNKHF,0.0118%
Mitsui Fudosan Co Ltd,MTSFF,0.0118%
ADO Properties SA,ADJ,0.0118%
Jtekt Corp,6473,0.0118%
Jungheinrich AG,JUN3,0.0118%
Maisons du Monde SA,MDM,0.0117%
Azrieli Group Ltd,AZRG,0.0117%
Daiwa Securities Group Inc,DSECF,0.0117%
Melexis NV,MELE,0.0117%
Nippon Shokubai Co Ltd,4114,0.0117%
Redrow PLC,RDW,0.0117%
Yokogawa Electric Corp,YOKEF,0.0117%
Domino's Pizza Enterprises Ltd,DMP,0.0117%
Mobimo Holding AG,MOBN,0.0117%
Seria Co Ltd,2782,0.0117%
Toyo Seikan Group Holdings Ltd,5901,0.0117%
Dormakaba Holding AG,DOKA,0.0117%
Vallourec SA,VK,0.0117%
Corbion NV,CRBN,0.0117%
Z Energy Ltd,ZEL,0.0116%
Indra Sistemas SA,IDR,0.0116%
Greggs PLC,GRG,0.0116%
Cosmos Pharmaceutical Corp,3349,0.0116%
Countryside Properties PLC,CSP,0.0116%
Ontex Group NV,ONTEX,0.0116%
Savills PLC,SVS,0.0116%
Nippon Paper Industries Co Ltd,3863,0.0116%
Shinsei Bank Ltd,8303,0.0115%
Brewin Dolphin Holdings PLC,BRW,0.0115%
Iyo Bank Ltd,8385,0.0115%
Independence Group NL,IGO,0.0115%
Sapporo Holdings Ltd,2501,0.0115%
Safestore Holdings PLC,SAFE,0.0115%
Hulic Reit Inc,3295,0.0115%
Aryzta AG,ARYN,0.0115%
Tokyo Tatemono Co Ltd,8804,0.0115%
Axfood AB,AXFO,0.0115%
Mapletree Logistics Trust,M44U,0.0115%
Synthomer PLC,SYNT,0.0114%
Vontobel Holding AG,VONN,0.0114%
Air France KLM SA,AF,0.0114%
Krones AG,KRN,0.0113%
Sparebank 1 SMN,MING,0.0113%
Elia System Operator NV,ELI,0.0113%
NOK Corp,7240,0.0113%
Ariake Japan Co Ltd,AKEJF,0.0113%
BGEO Group PLC,BGEO,0.0113%
NH Hotel Group SA,NHH,0.0113%
Glory Ltd,GLYYF,0.0112%
Taiyo Nippon Sanso Corp,4091,0.0112%
Citizen Watch Co Ltd,7762,0.0112%
Ceconomy AG,CEC,0.0112%
Workspace Group PLC,WKP,0.0112%
Rathbone Brothers PLC,RAT,0.0112%
Hiroshima Bank Ltd,8379,0.0112%
Casio Computer Co Ltd,6952,0.0112%
Sumitomo Bakelite Co Ltd,4203,0.0111%
Ahlsell AB (publ),AHSL,0.0111%
DFDS A/S,DFDS,0.0111%
Hachijuni Bank Ltd,8359,0.0111%
Aker ASA,AKER,0.0111%
Elementis PLC,ELM,0.0111%
Crest Nicholson Holdings PLC,CRST,0.0111%
Allreal Holding AG,ALLN,0.0111%
Morinaga & Co Ltd,2201,0.0111%
Sodastream International Ltd,SODA,0.0111%
West Japan Railway Co,WJRYF,0.0111%
Toda Corp,1860,0.0111%
Societa Iniziative Autostradali e Servizi SpA,SIS,0.011%
Regis Resources Ltd,RRL,0.011%
Golden Agri-Resources Ltd,E5H,0.011%
Landing International Development Ltd,582,0.011%
Amano Corp,AMANF,0.011%
Mori Trust Sogo Reit Inc,8961,0.011%
Resorttrust Inc,4681,0.011%
Sumitomo Osaka Cement Co Ltd,SUCEF,0.011%
Rocket Internet SE,RKET,0.011%
IMA Industria Macchine Automatiche SpA,IMA,0.011%
Yamaha Corp,YAMCF,0.0109%
St Barbara Ltd,SBM,0.0109%
Nagase & Co Ltd,8012,0.0109%
Norwegian Finans Holding ASA,NOFI,0.0109%
Kyushu Financial Group Inc,7180,0.0109%
Kawasaki Kisen Kaisha Ltd,9107,0.0109%
K'S Holdings Corp,8282,0.0109%
Gaztransport et Technigaz SA,GTT,0.0109%
Kenedix Residential Next Investment Corp,3278,0.0109%
Cosmo Energy Holdings Co Ltd,5021,0.0109%
Aedifica SA,AED,0.0108%
Mapletree Greater China Commercial Trust,RW0U,0.0108%
DOWA Holdings Co Ltd,5714,0.0108%
FirstGroup PLC,FGP,0.0108%
Nisshinbo Holdings Inc,3105,0.0108%
Hokuhoku Financial Group Inc,8377,0.0108%
Sirius Minerals PLC,SXX,0.0108%
Wihlborgs Fastigheter AB,WIHL,0.0107%
Nippon Gas Co Ltd,8174,0.0107%
Investa Office Fund,IOF,0.0107%
Aoyama Trading Co Ltd,8219,0.0107%
Mediaset SpA,MS,0.0107%
Hakuhodo DY Holdings Inc,2433,0.0107%
Aixtron SE,AIXA,0.0107%
Open House Co Ltd,3288,0.0107%
Orix Corp,ORXCF,0.0106%
Vesuvius PLC,VSVS,0.0106%
Nihon Kohden Corp,NHNKF,0.0106%
Morgan Advanced Materials PLC,MGAM,0.0106%
GMO Payment Gateway Inc,3769,0.0106%
Wallenstam AB,WALL.B,0.0106%
Yamato Holdings Co Ltd,YATRF,0.0106%
Capita PLC,CPI,0.0106%
OCI NV,OCI,0.0106%
Showa Shell Sekiyu KK,5002,0.0106%
Fuji Oil Holdings Inc,2607,0.0106%
Boohoo.Com PLC,BOO,0.0106%
Sankyo Co Ltd,SKXJF,0.0106%
Shionogi & Co Ltd,SGIOF,0.0106%
Hapag Lloyd AG,HLAG,0.0106%
Reliance Worldwide Corporation Ltd,RWC,0.0106%
Hutchison Port Holdings Trust,NS8U,0.0106%
Yue Yuen Industrial (Holdings) Ltd,551,0.0105%
AIN Holdings Inc,9627,0.0105%
Deutsche Pfandbriefbank AG,PBB,0.0105%
Siegfried Holding AG,SFZN,0.0105%
Mitsui & Co Ltd,MITSF,0.0104%
H2O Retailing Corp,8242,0.0104%
Toyoda Gosei Co Ltd,7282,0.0104%
Maruichi Steel Tube Ltd,5463,0.0104%
Nipro Corp,8086,0.0104%
Ibiden Co Ltd,IBIDF,0.0104%
Deutsche Euroshop AG,DEQ,0.0104%
Central Japan Railway Co,CJPRF,0.0104%
Drax Group PLC,DRX,0.0104%
Line Corp,3938,0.0103%
Ibstock PLC,IBST,0.0103%
Shimamura Co Ltd,SHAOF,0.0103%
Kuraray Co Ltd,KURRF,0.0103%
ALD SA,ALD,0.0103%
Nufarm Ltd,NUF,0.0103%
Wacoal Holdings Corp,3591,0.0103%
Nishi-Nippon Railroad Co Ltd,9031,0.0103%
77 Bank Ltd,8341,0.0103%
Adeka Corp,4401,0.0103%
Fujikura Ltd,5803,0.0103%
Japan Airport Terminal Co Ltd,JAIRF,0.0103%
Peab AB,PEAB.B,0.0103%
Lancashire Holdings Ltd,LRE,0.0103%
Aurelius Equity Opportunities SE & Co KGaA,AR4,0.0103%
Okumura Corp,1833,0.0102%
Ren Redes Energeticas Nacionais SGPS SA,RENE,0.0102%
Suruga Bank Ltd,8358,0.0102%
Acom Co Ltd,8572,0.0102%
Santen Pharmaceutical Co Ltd,SNPHF,0.0102%
Keppel REIT,K71U,0.0101%
Sho-Bond Holdings Co Ltd,1414,0.0101%
Fuji Seal International Inc,7864,0.0101%
RHI Magnesita NV,RHIM,0.0101%
Tokai Tokyo Financial Holdings Inc,8616,0.0101%
Sixt SE,SIX2,0.0101%
Fancl Corp,4921,0.0101%
Seven Bank Ltd,8410,0.0101%
Tokai Carbon Co Ltd,5301,0.0101%
Nihon Unisys Ltd,8056,0.0101%
Zeon Corp,4205,0.01%
Invincible Investment Corp,8963,0.01%
TPG Telecom Ltd,TPM,0.01%
Tokyu Reit Inc,8957,0.01%
Sawai Pharmaceutical Co Ltd,SWPIF,0.01%
Shopping Centres Australasia Property Group Re Ltd,SCP,0.01%
Essentra PLC,ESNT,0.0099%
Sweco AB (publ),SWEC.B,0.0099%
Korian SA,KORI,0.0099%
Mediaset Espana Comunicacion SA,TL5,0.0099%
Hufvudstaden AB,HUFV.A,0.0099%
Ship Healthcare Holdings Inc,3360,0.0099%
Toyobo Co Ltd,3101,0.0099%
Barco NV,BAR,0.0099%
Mixi Inc,2121,0.0099%
NTN Corp,6472,0.0099%
Hanwa Co Ltd,8078,0.0098%
Kokuyo Co Ltd,7984,0.0098%
Societa Cattolica di Assicurazione Sc,CASS,0.0098%
Eramet SA,ERA,0.0098%
Okuma Corp,6103,0.0098%
Outsourcing Inc,2427,0.0098%
Soitec SA,SOI,0.0098%
Anritsu Corp,6754,0.0098%
Morinaga Milk Industry Co Ltd,2264,0.0098%
Chubu Electric Power Co Inc,CHUEF,0.0098%
Bravida Holding AB,BRAV,0.0098%
Lion Corp,LIOPF,0.0098%
ZPG PLC,ZPG,0.0098%
Sun Hung Kai Properties Ltd,SUHJF,0.0097%
Cyberdyne Inc,7779,0.0097%
Oki Electric Industry Co Ltd,OKIEF,0.0097%
Bic Camera Inc,3048,0.0097%
Sekisui House Reit Inc,3309,0.0097%
J D Wetherspoon PLC,JDW,0.0097%
Skycity Entertainment Group Ltd,SKC,0.0097%
Toyo Tire & Rubber Co Ltd,5105,0.0097%
Sanwa Holdings Corp,5929,0.0096%
Ushio Inc,6925,0.0096%
Corporate Travel Management Ltd,CTD,0.0096%
H.I.S. Co Ltd,HISJF,0.0096%
Costa Group Holdings Ltd,CGC,0.0096%
Toyota Boshoku Corp,TDBOF,0.0095%
Japan Excellent Inc,8987,0.0095%
JGC Corp,JGCCF,0.0095%
Kier Group PLC,KIE,0.0095%
Mori Hills Reit Investment Corp,3234,0.0095%
Shikoku Electric Power Co Inc,9507,0.0095%
Rational AG,RAA,0.0095%
Nolato AB,NOLA.B,0.0095%
AF AB,AF.B,0.0095%
PostNL NV,PNL,0.0095%
Nippon Kayaku Co Ltd,4272,0.0095%
DMG Mori AG,GIL,0.0095%
Implenia AG,IMPN,0.0094%
Kyoritsu Maintenance Co Ltd,9616,0.0094%
Seven Group Holdings Ltd,SVW,0.0094%
Mercury NZ Ltd,MCY,0.0094%
Vtech Holdings Ltd,303,0.0094%
Lenzing AG,LNZ,0.0094%
Galliford Try PLC,GFRD,0.0093%
PALTAC Corp,8283,0.0093%
Mandom Corp,4917,0.0093%
Kansai Paint Co Ltd,KSANF,0.0093%
Capcom Co Ltd,CCOEF,0.0093%
Colowide Co Ltd,7616,0.0093%
NCC AB,NCC.B,0.0093%
Kungsleden AB,KLED,0.0093%
Reply SpA,REY,0.0093%
Nishimatsu Construction Co Ltd,1820,0.0093%
Megmilk Snow Brand Co Ltd,2270,0.0093%
Maeda Road Construction Co Ltd,1883,0.0093%
Serco Group PLC,SRP,0.0092%
Orient Corp,8585,0.0092%
Indus Holding AG,INH,0.0092%
Bossard Holding AG,BOSN,0.0092%
NV Bekaert SA,BEKB,0.0092%
Skylark Co Ltd,3197,0.0092%
NOS SGPS SA,NOS,0.0091%
Fugro NV,FUR,0.0091%
Maeda Corp,1824,0.0091%
Inficon Holding AG,IFCN,0.0091%
Shima Seiki Mfg. Ltd,6222,0.0091%
Bilfinger SE,GBF,0.0091%
Maruha Nichiro Corp,1333,0.0091%
Washington H Soul Pattinson and Company Ltd,SOL,0.0091%
Saracen Mineral Holdings Ltd,SAR,0.0091%
Hill & Smith Holdings PLC,HILS,0.0091%
Dart Group PLC,DTG,0.0091%
Singapore Press Holdings Ltd,T39,0.0091%
Dalata Hotel Group PLC,DHG,0.0091%
Atea ASA,ATEA,0.009%
Yoshinoya Holdings Co Ltd,9861,0.009%
Wereldhave NV,WHA,0.009%
Takara Holdings Inc,2531,0.009%
Gimv Investeringsmaatschappij Voor Vlanderen NV,GIMB,0.009%
Kureha Corp,4023,0.009%
Nishi-Nippon Financial Holdings Inc,7189,0.009%
DNA Oyj,DNA,0.009%
Greencore Group PLC,GNC,0.0089%
TomTom NV,TOM2,0.0089%
Iwatani Corp,8088,0.0089%
Tokyo Seimitsu Co Ltd,7729,0.0089%
Hitachi Capital Corp,8586,0.0089%
Nine Entertainment Co Holdings Ltd,NEC,0.0089%
Perpetual Ltd,PPT,0.0089%
Cosmo Pharmaceuticals NV,COPN,0.0088%
Marui Group Co Ltd,MAURF,0.0088%
Singapore Post Ltd,S08,0.0088%
Arcadis NV,ARCAD,0.0088%
Net One Systems Co Ltd,7518,0.0088%
ERG SpA,ERG,0.0088%
Ebro Foods SA,EBRO,0.0088%
Bapcor Ltd,BAP,0.0088%
Autobacs Seven Co Ltd,9832,0.0088%
UNIQA Insurance Group AG,UQA,0.0088%
Bellamy s Australia Ltd,BAL,0.0088%
Hitachi Metals Ltd,5486,0.0088%
Hino Motors Ltd,7205,0.0088%
Kemira Oyj,KEMIRA,0.0088%
Kenedix Inc,4321,0.0088%
Laird PLC,LRD,0.0088%
Just Group PLC,JUST,0.0087%
Toyo Ink SC Holdings Co Ltd,4634,0.0087%
Toho Holdings Co Ltd,8129,0.0087%
Haitong International Securities Group Ltd,665,0.0087%
Daido Steel Co Ltd,5471,0.0087%
Lintec Corp,7966,0.0087%
Entertainment One Ltd,ETO,0.0087%
Luk Fook Holdings International Ltd,590,0.0087%
Tokyo Ohka Kogyo Co Ltd,4186,0.0087%
Shochiku Co Ltd,9601,0.0087%
888 Holdings PLC,888,0.0087%
Nichias Corp,5393,0.0087%
Salvatore Ferragamo SpA,SFER,0.0087%
OSG Corp,OSGCF,0.0087%
En-Japan Inc,4849,0.0087%
Kumagai Gumi Co Ltd,1861,0.0086%
Nihon Parkerizing Co Ltd,4095,0.0086%
Befimmo SA,BEFB,0.0086%
Oesterreichische Post AG,POST,0.0086%
Schweiter Technologies AG,SWTQ,0.0086%
Keywords Studios PLC,KWS,0.0086%
Chugoku Bank Ltd,8382,0.0086%
Navigator Company SA,NVG,0.0086%
Harvey Norman Holdings Ltd,HVN,0.0086%
Cocokara Fine Inc,3098,0.0086%
Coface SA,COFA,0.0086%
Sumitomo Chemical Co Ltd,SOMMF,0.0086%
Health and Happiness (H&H) International Holdings Ltd,1112,0.0085%
GMO Internet Inc,9449,0.0085%
Tadano Ltd,6395,0.0085%
Ci:z Holdings Co Ltd,4924,0.0085%
First International Bank of Israel Ltd,FTIN,0.0085%
JAFCO Co Ltd,8595,0.0085%
Dairy Crest Group PLC,DCG,0.0085%
ASTM SpA,AT,0.0085%
Daetwyler Holding AG,DAE,0.0085%
Noevir Holdings Co Ltd,4928,0.0084%
BT Investment Management Ltd,BTT,0.0084%
Kanematsu Corp,8020,0.0084%
Sonae SGPS SA,SON,0.0084%
Austevoll Seafood ASA,AUSS,0.0084%
St. Modwen Properties PLC,SMP,0.0084%
Tessenderlo Group NV,TESB,0.0084%
JM AB,JM,0.0084%
Go-Ahead Group PLC,GOG,0.0084%
Ultra Electronics Holdings PLC,ULE,0.0084%
Nikkon Holdings Co Ltd,9072,0.0084%
Kirin Holdings Co Ltd,KNBWF,0.0084%
Virgin Money Holdings (UK) PLC,VM.,0.0084%
Aker Solutions ASA,AKSO,0.0084%
Marr SpA,MARR,0.0084%
Harmonic Drive Systems Inc,6324,0.0083%
Construcciones y Auxiliar de Ferrocarriles SA,CAF,0.0083%
Industrial & Infrastructure Fund Investment Corp,3249,0.0083%
DNO ASA,DNO,0.0083%
Avanza Bank Holding AB,AZA,0.0083%
NHK Spring Co Ltd,5991,0.0083%
BWP Trust,BWP,0.0083%
AMG Advanced Metallurgical Group NV,AMG,0.0083%
Clinigen Group PLC,CLIN,0.0082%
Provident Financial PLC,PFG,0.0082%
Neinor Homes SA,HOME,0.0082%
Equiniti Group PLC,EQN,0.0082%
Komax Holding AG,KOMN,0.0082%
Enav SpA,ENAV,0.0082%
Outotec Oyj,OTE1V,0.0082%
Sosei Group Corp,4565,0.0082%
Nippon Suisan Kaisha Ltd,1332,0.0082%
SITC International Holdings Co Ltd,1308,0.0082%
Compugroup Medical SE,COP,0.0082%
Ipsos SA,IPS,0.0082%
Faes Farma SA,FAE,0.0082%
Sumitomo Electric Industries Ltd,SMTOF,0.0082%
FP Corp,7947,0.0081%
ARB Corp Ltd,ARB,0.0081%
Nippon Light Metal Holdings Co Ltd,5703,0.0081%
St Galler Kantonalbank AG,SGKN,0.0081%
Shimachu Co Ltd,8184,0.0081%
Digital Garage Inc,4819,0.0081%
Evolution Gaming Group AB (publ),EVO,0.0081%
Milbon Co Ltd,4919,0.0081%
Polypipe Group PLC,PLP,0.0081%
Borregaard ASA,BRG,0.0081%
Intertrust NV,INTER,0.0081%
Compania de Distribucion Integral Logista Holdings SA,LOG,0.008%
DEUTZ AG,DEZ,0.008%
Nikon Corp,NINOF,0.008%
SJM Holdings Ltd,880,0.008%
Fuji Corp,6134,0.008%
Nilfisk Holding A/S,NLFSK,0.008%
CDL Hospitality Trusts,J85,0.008%
Sports Direct International PLC,SPD,0.0079%
Toagosei Co Ltd,4045,0.0079%
Gestamp Automocion SA,GEST,0.0079%
Ted Baker PLC,TED,0.0079%
Vienna Insurance Group AG Wiener Versicherung Gruppe,VIG,0.0079%
Kingston Financial Group Ltd,1031,0.0079%
BKW AG,BKW,0.0079%
Obayashi Corp,OBYCF,0.0079%
SSAB AB,SSAB.A,0.0079%
S&T AG,SANT,0.0079%
Pandox AB,PNDX.B,0.0079%
Fairfax Media Ltd,FXJ,0.0079%
Lasertec Corp,6920,0.0078%
TechnologyOne Ltd,TNE,0.0078%
Keller Group PLC,KLR,0.0078%
Vastned Retail NV,VASTN,0.0078%
Aeon Reit Investment Corp,3292,0.0078%
Zooplus AG,ZO1,0.0078%
Chiyoda Corp,6366,0.0077%
Albioma SA,ABIO,0.0077%
Japan Lifeline Co Ltd,7575,0.0077%
Iriso Electronics Co Ltd,6908,0.0077%
Mercialys SA,MERY,0.0077%
Trusco Nakayama Corp,9830,0.0077%
Primary Health Properties PLC,PHP,0.0077%
Fuyo General Lease Co Ltd,8424,0.0076%
Hokuriku Electric Power Co,9505,0.0076%
BUWOG AG,BWO,0.0076%
Panalpina Welttransport Holding AG,PWTN,0.0076%
Paz Oil Company Ltd,PZOL,0.0076%
LaSalle Logiport REIT,3466,0.0076%
Marshalls PLC,MSLH,0.0076%
Stobart Group Ltd,STOB,0.0075%
Tokai Holdings Corp,3167,0.0075%
Hibernia REIT PLC,HBRN,0.0075%
Koninklijke BAM Groep NV,BAMNB,0.0075%
Aiful Corp,8515,0.0075%
Schouw & Co A/S,SCHO,0.0075%
Euronav NV,EURN,0.0075%
Premier Investments Ltd,PMV,0.0075%
Nippon Paint Holdings Co Ltd,NPCPF,0.0074%
Nichiha Corp,7943,0.0074%
Valora Holding AG,VALN,0.0074%
Rhoen Klinikum AG,RHK,0.0074%
Cromwell Property Group,CMW,0.0074%
Sacyr SA,SCYR,0.0074%
Dah Sing Banking Group Ltd,2356,0.0074%
Global One Real Estate Investment Corp,8958,0.0074%
Mazor Robotics Ltd,MZOR,0.0074%
Attendo AB (publ),ATT,0.0074%
Hitachi Transport System Ltd,9086,0.0074%
Basilea Pharmaceutica AG,BSLN,0.0074%
Norwegian Air Shuttle ASA,NAS,0.0073%
Premier Investment Corp,8956,0.0073%
Naturex SA,NRX,0.0073%
Petroleum Geo Services ASA,PGS,0.0073%
Monadelphous Group Ltd,MND,0.0073%
Matsui Securities Co Ltd,8628,0.0073%
Burckhardt Compression Holding AG,BCHN,0.0073%
Newriver Reit PLC,NRR,0.0073%
Fukuyama Transporting Co Ltd,9075,0.0073%
Topre Corp,5975,0.0073%
Corporacion Financiera Alba SA,ALB,0.0073%
NTT Urban Development Corp,8933,0.0072%
Johnson Electric Holdings Ltd,179,0.0072%
Shiga Bank Ltd,8366,0.0072%
Talktalk Telecom Group PLC,TALK,0.0072%
Fuji Soft Inc,9749,0.0072%
Abacus Property Group,ABP,0.0072%
Dah Sing Financial Holdings Ltd,DAHSF,0.0072%
SMS Co Ltd,2175,0.0072%
S Immo AG,SPI,0.0072%
Granges AB,GRNG,0.0072%
Mcmillan Shakespeare Ltd,MMS,0.0072%
Blackmores Ltd,BKL,0.0072%
SIG PLC,SHI,0.0072%
Saras SpA,SRS,0.0072%
Kinepolis Group NV,KIN,0.0072%
Heiwa Real Estate REIT Inc,8966,0.0071%
Xing SE,O1BC,0.0071%
Bonava AB (publ),BONAV.B,0.0071%
Marston's PLC,MARS,0.0071%
Mitsui E&S Holdings Co Ltd,7003,0.0071%
Sembcorp Marine Ltd,S51,0.0071%
CKD Corp,6407,0.0071%
Heiwa Corp,6412,0.007%
Halfords Group PLC,HFD,0.007%
Sakata Seed Corp,1377,0.007%
Man Wah Holdings Ltd,1999,0.007%
Koenig & Bauer AG,SKB,0.007%
Beni Stabili SpA Societa di Investimento Immobiliare Quotata,BNS,0.007%
Spar Nord Bank A/S,SPNO,0.007%
Bang & Olufsen A/S,BO,0.007%
Arbonia AG,ARBN,0.007%
Value Partners Group Ltd,806,0.007%
Ascott Residence Trust,A68U,0.007%
Sandfire Resources NL,SFR,0.007%
San-in Godo Bank Ltd,8381,0.007%
Ascom Holding AG,ASCN,0.007%
Green REIT PLC,GN1,0.007%
esure Group PLC,ESUR,0.007%
Wacker Neuson SE,WAC,0.0069%
Awa Bank Ltd,8388,0.0069%
C&C Group PLC,GCC,0.0069%
Pfeiffer Vacuum Technology AG,PFV,0.0069%
Faroe Petroleum PLC,FPM,0.0069%
Saf Holland SA,SFQ,0.0069%
U Blox Holding AG,UBXN,0.0069%
Euskaltel SA,EKT,0.0069%
Financial Products Group Co Ltd,7148,0.0069%
Cache Logistics Trust,K2LU,0.0069%
Suedzucker AG,SZU,0.0069%
Trade Me Group Ltd,TME,0.0069%
KCOM Group PLC,KCOM,0.0069%
Heidelberger Druckmaschinen AG,HDD,0.0069%
Mersen SA,MRN,0.0069%
Atom Corp,7412,0.0069%
Pilbara Minerals Ltd,PLS,0.0069%
NS Solutions Corp,2327,0.0068%
Nippo Corp,1881,0.0068%
Liberbank SA,LBK,0.0068%
Guotai Junan International Holdings Ltd,1788,0.0068%
Gunze Ltd,3002,0.0068%
Acea SpA,ACE,0.0068%
Harel Insurance Investments and Financial Services Ltd,HARL,0.0068%
Europcar Groupe SA,EUCAR,0.0068%
Euglena Co Ltd,2931,0.0068%
Sirtex Medical Ltd,SRX,0.0068%
Hamborner Reit AG,HAB,0.0068%
Itoham Yonekyu Holdings Inc,2296,0.0068%
NetEnt AB (publ),NET.B,0.0068%
Platinum Investment Management Ltd,PTM,0.0068%
San-A Co Ltd,2659,0.0067%
Metropole Television SA,MMT,0.0067%
AA PLC,AA.,0.0067%
Mitsubishi Corp,MSBHF,0.0067%
Superdry PLC,SDRY,0.0067%
XXL ASA,XXL,0.0067%
Vocus Group Ltd,VOC,0.0067%
F.C.C. Co Ltd,7296,0.0067%
Tokyo Dome Corp,9681,0.0067%
Ai Holdings Corp,3076,0.0067%
Rengo Co Ltd,3941,0.0066%
Yanlord Land Group Ltd,Z25,0.0066%
Biotest AG,BIO3,0.0066%
InvoCare Ltd,IVC,0.0066%
Chorus Ltd,CNU,0.0066%
Uponor Oyj,UPONOR,0.0066%
JSR Corp,JSCPF,0.0066%
OneSavings Bank PLC,OSB,0.0066%
Duskin Co Ltd,4665,0.0066%
Kandenko Co Ltd,1942,0.0066%
First Pacific Co Ltd,FPAFF,0.0066%
Tsubakimoto Chain Co,6371,0.0066%
Infratil Ltd,IFT,0.0066%
Irish Continental Group PLC,IR5B,0.0066%
DCM Holdings Co Ltd,3050,0.0066%
Chemring Group PLC,CHG,0.0065%
Purplebricks Group PLC,PURP,0.0065%
Yit Oyj,YIT,0.0065%
Nakanishi Inc,7716,0.0065%
Victoria PLC,VCP,0.0065%
Ichigo Inc,2337,0.0065%
Neopost SA,NEO,0.0065%
Huber+Suhner AG,HUBN,0.0065%
Atresmedia Corporacion de Medios de Comunicacion SA,A3M,0.0065%
EI Group PLC,EIG,0.0065%
Toshiba Plant Systems & Services Corp,1983,0.0064%
Showa Corp,7274,0.0064%
Swissquote Group Holding SA,SQN,0.0064%
Cellectis SA,ALCLS,0.0064%
IQE PLC,IQE,0.0064%
Takara Bio Inc,4974,0.0064%
Nippon Telegraph and Telephone Corp,NPPXF,0.0064%
Kloeckner & Co SE,KCO,0.0064%
Nordic Semiconductor ASA,NOD,0.0064%
Galaxy Resources Ltd,GXY,0.0064%
KYB Corp,7242,0.0064%
NSD Co Ltd,9759,0.0064%
Exedy Corp,7278,0.0064%
Unipres Corp,5949,0.0064%
Pact Group Holdings Ltd,PGH,0.0064%
Eizo Corp,6737,0.0064%
Card Factory PLC,CARD,0.0064%
Nitta Corp,5186,0.0063%
Arcs Co Ltd,9948,0.0063%
Inaba Denki Sangyo Co Ltd,9934,0.0063%
GUD Holdings Ltd,GUD,0.0063%
Kanamoto Co Ltd,9678,0.0063%
Cramo Oyj,CRA1V,0.0063%
P2P Global Investments PLC,P2P,0.0063%
Parkway Life Real Estate Investment Trust,C2PU,0.0063%
RPS Group PLC,RPS,0.0063%
Makino Milling Machine Co Ltd,MKMLF,0.0063%
Tecnicas Reunidas SA,TRE,0.0063%
Charter Hall Retail REIT,CQR,0.0062%
Stock Spirits Group PLC,STCK,0.0062%
Taiyo Holdings Co Ltd,4626,0.0062%
Sangetsu Corp,SGSUF,0.0062%
Sumitomo Warehouse Co Ltd,9303,0.0062%
Orocobre Ltd,ORE,0.0062%
Mantra Group Ltd,MTR,0.0062%
Alony Hetz Properties and Investments Ltd,ALHE,0.0062%
Webjet Ltd,WEB,0.0062%
Tokai Rika Co Ltd,6995,0.0062%
SMA Solar Technology AG,S92,0.0062%
Okamura Corp,7994,0.0062%
Nachi-Fujikoshi Corp,6474,0.0062%
Ogaki Kyoritsu Bank Ltd,8361,0.0062%
Summerset Group Holdings Ltd,SUM,0.0062%
Frasers Centrepoint Trust,J69U,0.0062%
Tsubaki Nakashima Co Ltd,6464,0.0062%
