IEMG: iShares Core MSCI Emerging Markets ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	50385976
Shares Outstanding: 888000000
Expense Ratio: 0.14%
Tracks This Index: MSCI Emerging Markets Investable Market Index
ETFdb.com Category: Emerging Markets Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEMG


Holding,Symbol,Weighting
Genomma Lab Internacional SAB de CV,LABB,0.0134%
ITEQ Corp,6213,0.0134%
Merida Industry Co Ltd,9914,0.0134%
Yuexiu Transport infrastructure Ltd,1052,0.0134%
Samjin Pharmaceutical Co Ltd,005500,0.0133%
Turk Telekomunikasyon AS,TTKOM,0.0133%
SLC Agricola SA,SLCE3,0.0133%
Karur Vysya Bank Ltd,KARURVYSYA,0.0133%
Malaysian Resources Corporation Bhd,MRCB,0.0133%
United Development Company QPSC,UDCD,0.0132%
Korea Petro Chemical Ind Co Ltd,006650,0.0132%
Ajanta Pharma Ltd,AJANTPHARM,0.0132%
Philip Morris CR as,TABAK,0.0132%
Grupo Herdez SAB de CV,HERDEZ*,0.0132%
Fantasia Holdings Group Co Ltd,1777,0.0131%
Hua Hong Semiconductor Ltd,1347,0.0131%
Feng Tay Enterprises Co Ltd,9910,0.0131%
China ZhengTong Auto Services Holdings Ltd,1728,0.0131%
FDG Electric Vehicles Ltd,729,0.0131%
E Ink Holdings Inc,8069,0.013%
Tekfen Holding AS,TKFEN,0.013%
Trakya Cam Sanayii AS,TRKCM,0.013%
Advtech Ltd,ADH,0.013%
Hota Industrial Mfg. Co Ltd,1536,0.013%
Sun Pharma Advanced Research Company Ltd,SPADV,0.013%
Qatar Gas Transport Co Ltd,QGTS,0.013%
LCY Chemical Corp,1704,0.013%
CMC Magnetics Corp,2323,0.013%
United Integrated Services Co Ltd,2404,0.0129%
Compania Sud Americana de Vapores SA,VAPORES,0.0129%
Persistent Systems Ltd,PSYS,0.0129%
Totvs SA,TOTS3,0.0129%
TPK Holding Co Ltd,3673,0.0129%
Far Eastern International Bank,2845,0.0128%
China Datang Corp Renewable Power Co Ltd,1798,0.0128%
Bank Handlowy w Warszawie SA,BHW,0.0128%
Gigabyte Technology Co Ltd,2376,0.0128%
PharmaEssentia Corp,6446,0.0128%
Ennoconn Corp,6414,0.0128%
LG International Corp,001120,0.0128%
China Bills Finance Corp,2820,0.0128%
TV18 Broadcast Ltd,TV18BRDCST,0.0128%
Gruppa LSR PAO,LSRG,0.0128%
China Dongxiang (Group) Co Ltd,3818,0.0128%
SKC Ltd,011790,0.0127%
Budimex SA,BDX,0.0127%
Folli Follie Commercial Manufacturing and Technical SA,FFGRP,0.0127%
Yulon Finance Corp,9941,0.0127%
Chong Kun Dang Pharmaceutical Corp,185750,0.0127%
Arezzo Industria e Comercio SA,ARZZ3,0.0127%
Hyundai Green Food Co Ltd,005440,0.0127%
Lao Feng Xiang Co Ltd,900905,0.0127%
Hopson Development Holdings Ltd,754,0.0126%
Genting Plantations Bhd,GENP,0.0126%
SK Networks Co Ltd,001740,0.0126%
Voltronic Power Technology Corp,6409,0.0126%
Coca-Cola Icecek AS,CCOLA,0.0126%
Zhen Ding Technology Holding Ltd,4958,0.0126%
Surgutneftegaz OAO,SGGD,0.0126%
Yungjin Pharm Co Ltd,003520,0.0125%
Felda Global Ventures Holdings Bhd,FGV,0.0125%
Kajaria Ceramics Ltd,KAJARIACER,0.0125%
Jain Irrigation Systems Ltd,JI,0.0125%
Linx SA,LINX3,0.0125%
Hyundai Home Shopping Network Corp,057050,0.0124%
NK Rosneft' PAO,RNFTF,0.0123%
Gourmet Master Co Ltd,2723,0.0123%
Radiant Opto-Electronics Corp,6176,0.0123%
PTC India Ltd,PTCIN,0.0123%
Bangkok Land PCL,BLAND-R,0.0122%
Century Textile and Industries Ltd,CENT,0.0122%
Tung Ho Steel Enterprise Corp,2006,0.0122%
Hanson International Tbk PT,MYRX,0.0122%
Companhia de Saneamento do Parana Sanepar,SAPR4,0.0122%
Telcon Inc,200230,0.0122%
Shenzhen Expressway Co Ltd,548,0.0121%
Dish TV India Ltd,DITV,0.0121%
Tauron Polska Energia SA,TPE,0.0121%
Bank of Kaohsiung Ltd,2836,0.012%
Mitra Adiperkasa Tbk PT,MAPI,0.012%
Huadian Fuxin Energy Corp Ltd,816,0.012%
Shougang Concord International Enterprises Co Ltd,697,0.012%
RBL Bank Ltd,RBLBANK,0.012%
SK Chemicals Co Ltd,285130,0.012%
Shougang Fushan Resources Group Ltd,639,0.0119%
AKR Corporindo Tbk PT,AKRA,0.0119%
CIMC Enric Holdings Ltd,3899,0.0119%
Seoul Semiconductor Co Ltd,046890,0.0119%
Dongkuk Steel Mill Co Ltd,001230,0.0118%
Unimicron Technology Corp,3037,0.0118%
TTW PCL,TTW-R,0.0118%
Manila Water Company Inc,MWC,0.0118%
President Securities Corp,2855,0.0118%
Primax Electronics Ltd,4915,0.0118%
Reliance Capital Ltd,RCAPT,0.0118%
Natco Pharma Ltd,NATCOPHARM,0.0118%
Kumho Tire Co Inc,073240,0.0118%
Feng Hsin Steel Co Ltd,2015,0.0118%
King Slide Works Co Ltd,2059,0.0117%
CSBC Corp Taiwan,2208,0.0117%
Magyar Telekom Tavkozlesi Nyrt,MTELEKOM,0.0117%
Global Unichip Corp,3443,0.0117%
UOA Development Bhd,UOADEV,0.0117%
China South City Holdings Ltd,1668,0.0117%
Xtep International Holdings Ltd,1368,0.0117%
Alpargatas SA,ALPA4,0.0116%
Ezz Steel Co SAE,ESRS,0.0115%
KPJ Healthcare Bhd,KPJ,0.0115%
Hana Microelectronics PCL,HANA-R,0.0115%
Huons Global Co Ltd,084110,0.0115%
Ho Tung Chemical Corp,1714,0.0115%
Taiwan Shin Kong Security Co Ltd,9925,0.0115%
Iochpe Maxion SA,MYPK3,0.0114%
Hannstar Display Corp,6116,0.0114%
Globe Trade Centre SA,GTC,0.0114%
Amara Raja Batteries Ltd,AMRJ,0.0114%
Test Rite International Co Ltd,2908,0.0114%
PixArt Imaging Inc,3227,0.0113%
CG Power and Industrial Solutions Ltd,CGPOWER,0.0113%
Grupo Aeromexico SAB de CV,AEROMEX*,0.0113%
Ecopro Co Ltd,086520,0.0113%
Panda Green Energy Group Ltd,686,0.0113%
Summarecon Agung Tbk PT,SMRA,0.0113%
Ge T&D India Ltd,GET&D,0.0113%
Sixth of October Development and Investment Co SAE,OCDI,0.0113%
CJ O Shopping Co Ltd,035760,0.0113%
Pakistan Oilfields Ltd,POL,0.0112%
Nampak Ltd,NPK,0.0112%
Pakistan State Oil Company Ltd,PSO,0.0112%
Dah Chong Hong Holdings Ltd,1828,0.0112%
Dong-A ST Co Ltd,170900,0.0112%
Canara Bank Ltd,CBK,0.0112%
Great Wall Enterprise Co Ltd,1210,0.0112%
Wonik IPS Co Ltd,240810,0.0112%
China Resources Beer Holdings Co Ltd,CRHKF,0.0112%
YiChang HEC ChangJiang Pharmaceutical Co Ltd,1558,0.0112%
Kakao M Corp,016170,0.0112%
Enea SA,ENA,0.0112%
Thai Vegetable Oil PCL,TVO-R,0.0112%
Sobha Ltd,SOBHA,0.0111%
DoubleU Games Co Ltd,192080,0.0111%
Cia Hering,HGTX3,0.0111%
Adcock Ingram Holdings Ltd,AIP,0.0111%
Simplo Technology Co Ltd,6121,0.0111%
Kukdo Chemical Co Ltd,007690,0.0111%
Huabao International Holdings Ltd,336,0.0111%
MCB Bank Ltd,MCB,0.0111%
Lealea Enterprise Co Ltd,1444,0.011%
CARE Ratings Ltd,CARE,0.011%
Hanwha General Insurance Co Ltd,000370,0.011%
JB Financial Group Co Ltd,175330,0.011%
Innocean Worldwide Inc,214320,0.011%
Shandong Chenming Paper Holdings Ltd,1812,0.011%
Vista Land and Lifescapes Inc,VLL,0.011%
Youngone Corp,111770,0.0109%
Marcopolo SA,POMO4,0.0108%
Companhia Paranaense de Energia,CPLE6,0.0108%
C C Land Holdings Ltd,1224,0.0108%
China Overseas Grand Oceans Group Ltd,81,0.0108%
Pembangunan Perumahan (Persero) Tbk PT,PTPP,0.0108%
Cub Elecparts Inc,2231,0.0107%
Osstem Implant Co Ltd,048260,0.0107%
Asia Polymer Corp,1308,0.0106%
Genius Electronic Optical Co Ltd,3406,0.0106%
AP Thailand PCL,AP-R,0.0106%
West China Cement Ltd,2233,0.0106%
Eurocash SA,EUR,0.0106%
Greatek Electronics Inc,2441,0.0106%
China Man-Made Fiber Corp,1718,0.0106%
D&L Industries Inc,DNL,0.0106%
Macronix International Co Ltd,MXICF,0.0106%
CEAT Ltd,CEAT,0.0106%
SFA Engineering Corp,056190,0.0105%
Suzlon Energy Ltd,SUEL,0.0105%
U-Ming Marine Transport Corp,2606,0.0105%
Long Chen Paper Co Ltd,1909,0.0105%
Sinotruk Hong Kong Ltd,3808,0.0105%
Ilyang Pharmaceutical Co Ltd,007570,0.0104%
Hub Power Company Ltd,HUBC,0.0104%
GemVax & KAEL Co Ltd,082270,0.0104%
Gielda Papierow Wartosciowych w Warszawie SA,GPW,0.0104%
Tong Yang Industry Co Ltd,1319,0.0104%
NHN Entertainment Corp,181710,0.0104%
Manila Electric Co,MER,0.0104%
EO Technics Co Ltd,039030,0.0104%
Supalai PCL,SPALI-R,0.0104%
Kinpo Electronics Inc,2312,0.0104%
Ecorodovias Infraestrutura e Logistica SA,ECOR3,0.0103%
Adani Enterprises Ltd,ADE,0.0103%
Turkiye Sinai Kalkinma Bankasi AS,TSKB,0.0103%
Sangsangin Co Ltd,038540,0.0103%
Hansol Chemical Co Ltd,014680,0.0103%
InBody Co Ltd,041830,0.0103%
Dongwon Industries Co Ltd,006040,0.0102%
Waha Capital PJSC,WAHA,0.0102%
SMI Holdings Group Ltd,198,0.0102%
Grindrod Ltd,GND,0.0102%
KEPCO Engineering & Construction Co Inc,052690,0.0102%
Blue Label Telecoms Ltd,BLU,0.0102%
Taiwan Hon Chuan Enterprise Co Ltd,9939,0.0102%
YFY Inc,1907,0.0102%
Daou Technology Inc,023590,0.0102%
Trencor Ltd,TRE,0.0102%
Formosa Taffeta Co Ltd,1434,0.0101%
Huchems Fine Chemical Corp,069260,0.0101%
Kossan Rubber Industries Bhd,KOSSAN,0.0101%
Kolon Life Science Inc,102940,0.0101%
Beijing Tong Ren Tang Chinese Medicine Co Ltd,8138,0.0101%
Play Communications SA,PLY,0.0101%
Bangchak Corporation PCL,BCP-R,0.0101%
Shinkong Synthetic Fiber Corp,1409,0.0101%
LOTTE Himart Co Ltd,071840,0.0101%
Murray & Roberts Holdings Ltd,MUR,0.0101%
Torrent Power Ltd,TPW,0.0101%
OBI Pharma Inc,4174,0.0101%
Yungtay Engineering Co Ltd,1507,0.0101%
Cheng Loong Corp,1904,0.0101%
Media Nusantara Citra Tbk PT,MNCN,0.01%
GS Home Shopping Inc,028150,0.01%
Sany Heavy Equipment International Holdings Company Ltd,631,0.01%
Cheetah Mobile Inc,CMCM,0.01%
Green Cross Cell Corp,031390,0.0099%
Crystal Genomics Inc,083790,0.0099%
Indiabulls Real Estate Ltd,IBREL,0.0099%
TTY Biopharm Co Ltd,4105,0.0099%
Nestle (Malaysia) Bhd,NESTLE,0.0099%
BES Engineering Co,2515,0.0098%
Korea Real Estate Investment & Trust Co Ltd,034830,0.0098%
China Yuhua Education Corp Ltd,6169,0.0098%
Ardentec Corp,3264,0.0098%
Far Eastern Department Stores Ltd,2903,0.0098%
Vakrangee Ltd,VKI,0.0098%
Bitauto Holdings Ltd,BITA,0.0098%
Youlchon Chemical Co Ltd,008730,0.0098%
Wockhardt Ltd,WPL,0.0098%
Rallis India Ltd,RALI,0.0097%
Hellenic Exchanges Athens Stock Exchange SA,HEHSF,0.0097%
Colour Life Services Group Co Ltd,1778,0.0097%
Marfrig Global Foods SA,MRFG3,0.0097%
TTK Prestige Ltd,TTKPT,0.0097%
KCE Electronics PCL,KCE-R,0.0097%
Hanil Cement Co Ltd,003300,0.0097%
Mpact Ltd,MPT,0.0097%
Tata Elxsi Ltd,TELX,0.0097%
Aneka Tambang Tbk PT,ANTM,0.0097%
Bosideng International Holdings Ltd,3998,0.0097%
Wafer Works Corp,6182,0.0096%
Kwangdong Pharmaceutical Co Ltd,009290,0.0096%
Humedix Co Ltd,200670,0.0096%
Handsome Corp,020000,0.0096%
Sinotrans Shipping Ltd,368,0.0096%
Seegene Inc,096530,0.0096%
China Mobile Ltd,CHLKF,0.0096%
Hite Jinro,000080,0.0096%
Beijing Capital Land Ltd,2868,0.0096%
Shinsegae International Inc,031430,0.0096%
iNtRON Biotechnology Inc,048530,0.0096%
Goldsun Building Materials Co Ltd,2504,0.0096%
Amata Corporation PCL,AMATA-R,0.0095%
MiTAC Holdings Corp,3706,0.0095%
Sterlite Technologies Ltd,SOTL,0.0095%
Quality Houses PCL,QH-R,0.0095%
Link Net Tbk PT,LINK,0.0095%
Gloria Material Technology Corp,5009,0.0095%
Asia Pacific Telecom Co Ltd,3682,0.0095%
China BlueChemical Ltd,3983,0.0095%
Universal Medical Financial & Technical Advisory Services Co Ltd,2666,0.0095%
Hyundai Electric & Energy Systems Co Ltd,267260,0.0095%
Pavilion Real Estate Investment Trust,PAVREIT,0.0095%
LF Corp,093050,0.0094%
Oriental Union Chemical Corp,1710,0.0094%
Toptec Co Ltd,108230,0.0094%
DB HiTek Co Ltd,000990,0.0094%
LG Hausys Ltd,108670,0.0094%
Hankook Tire Worldwide Co Ltd,000240,0.0094%
Ping An Insurance Group Co of China Ltd,PIAIF,0.0094%
Songwon Industrial Co Ltd,004430,0.0093%
Darwin Precisions Corp,6120,0.0093%
Soda Sanayii AS,SODA,0.0093%
Taiwan Land Development Corp,2841,0.0093%
Poya International Co Ltd,5904,0.0093%
Banco ABC Brasil SA,ABCB4,0.0092%
Visual Photonics Epitaxy Co Ltd,2455,0.0092%
Strides Shasun Ltd,STAR,0.0092%
SKC Kolon PI Inc,178920,0.0092%
Shanghai Baosight Software Co Ltd,900926,0.0092%
JinkoSolar Holding Co Ltd,JKS,0.0092%
Supermax Corporation Bhd,SUPERMX,0.0092%
Lafarge Malaysia Bhd,LAFMSIA,0.0091%
Ronshine China Holdings Ltd,3301,0.0091%
Daesang Corp,001680,0.0091%
Tianjin Port Development Holdings Ltd,3382,0.0091%
IDFC Ltd,IDFC,0.0091%
Metair Investments Ltd,MTA,0.009%
IS Dongseo Co Ltd,010780,0.009%
Chunghwa Precision Test Tech Co Ltd,6510,0.009%
SoulBrain Co Ltd,036830,0.009%
Yulon Motor Co Ltd,2201,0.009%
Foosung Co Ltd,093370,0.009%
NICE Holdings Co Ltd,034310,0.0089%
Fauji Fertilizer Company Ltd,FFC,0.0089%
Iljin Materials,020150,0.0089%
Dio Corp,039840,0.0089%
Taiwan Secom Co Ltd,9917,0.0089%
Asia Optical Co Inc,3019,0.0089%
TSRC Corp,2103,0.0089%
Asiana Airlines Inc,020560,0.0089%
Superblock PCL,SUPER-R,0.0089%
Everlight Chemical Industrial Corp,1711,0.0089%
Dongkook Pharmaceutical Co Ltd,086450,0.0089%
Netia SA,NET,0.0088%
WT Microelectronics Co Ltd,3036,0.0088%
Blue Dart Express Ltd,BDE,0.0088%
Shanghai Industrial Urban Development Group Ltd,563,0.0088%
BH Co Ltd,090460,0.0088%
Public Power Corporation SA,PUPOF,0.0088%
China Oil and Gas Group Ltd,603,0.0088%
China Merchants Land Ltd,978,0.0087%
Daeduck GDS Co Ltd,004130,0.0087%
Cebu Air Inc,CEB,0.0087%
Siam Cement PCL,SCC-R,0.0087%
Medco Energi Internasional Tbk PT,MEDC,0.0087%
Elan Microelectronics Corp,2458,0.0086%
Sino Thai Engineering and Construction PCL,STEC-R,0.0086%
Gujarat Pipavav Port Ltd,GPPV,0.0086%
China Investment Fund International Holdings Ltd,612,0.0086%
Koza Altin Isletmeleri AS,KOZAL,0.0086%
USI Corp,1304,0.0086%
ATGen,182400,0.0086%
Soft-World International Corp,5478,0.0086%
Sunny Friend Environmental Technology Co Ltd,8341,0.0086%
Microbio Co Ltd,4128,0.0086%
DAISHIN SECURITIES CO LTD,003540,0.0085%
JW Pharmaceutical Corp,001060,0.0085%
La Comer SAB de CV,LACOMERUBC,0.0085%
Sinyi Realty Inc,9940,0.0085%
Radium Life Tech Co Ltd,2547,0.0085%
Cleanaway Co Ltd,8422,0.0085%
Kuangchi Science Ltd,439,0.0085%
Taiwan Printed Circuit Board Techvest Co Ltd,8213,0.0085%
Malaysia Building Society Bhd,MBSB,0.0085%
Chong Hong Construction Co Ltd,5534,0.0085%
Lotte Food Co Ltd,002270,0.0084%
Kumho Industrial Co Ltd,002990,0.0084%
Taiwan Cogeneration Corp,8926,0.0084%
Digital China Holdings Ltd,861,0.0084%
YTL Power International Bhd,YTLPOWR,0.0084%
Dazhong Transportation Group Co Ltd,900903,0.0084%
Binggrae Co Ltd,005180,0.0084%
Advanced Process Systems Corp,265520,0.0084%
Ajisen China Holdings Ltd,538,0.0084%
Major Cineplex Group PCL,MAJOR-R,0.0084%
Consorcio Ara SAB de CV,ARA*,0.0084%
Getac Technology Corp,3005,0.0083%
India Cements Ltd,ICEM,0.0083%
Silicon Works Co Ltd,108320,0.0083%
PTG Energy PCL,PTG-R,0.0083%
Transcend Information Inc,2451,0.0083%
Sinopec Kantons Holdings Ltd,934,0.0083%
Vibhavadi Medical Center PCL,VIBHA-R,0.0083%
Dong-A Socio Holdings Co Ltd,000640,0.0083%
China Motor Corp,2204,0.0083%
Aliansce Shopping Centers SA,ALSC3,0.0083%
China Aerospace International Holdings Ltd,31,0.0082%
Yieh Phui Enterprise Co Ltd,2023,0.0082%
Dentium Co Ltd,145720,0.0082%
Concord New Energy Group Ltd,182,0.0082%
Chaowei Power Holdings Ltd,951,0.0082%
Everlight Electronics Co Ltd,2393,0.0082%
HMC Investment Securities Co Ltd,001500,0.0081%
Nishat Mills Ltd,NML,0.0081%
Nice Information Service Co Ltd,030190,0.0081%
China Foods Ltd,506,0.0081%
Samyang Holdings Corp,000070,0.0081%
Ramayana Lestari Sentosa Tbk PT,RALS,0.0081%
Prince Housing & Development Corp,2511,0.0081%
Albaraka Turk Katilim Bankasi AS,ALBRK,0.0081%
Hi Sun Technology (China) Ltd,818,0.0081%
Maeil Dairies Co Ltd,267980,0.0081%
YungShin Global Holding Corp,3705,0.0081%
Adani Power Ltd,ADANI,0.0081%
Kwangju Bank Co Ltd,192530,0.0081%
SK Gas Ltd,018670,0.008%
Ciech SA,CIE,0.008%
CT Environmental Group Ltd,1363,0.008%
Daeduck Electronics Co Ltd,008060,0.008%
Sindoh Co Ltd,029530,0.008%
Seobu T&D Co Ltd,006730,0.008%
Webzen Inc,069080,0.008%
Jasmine International PCL,JAS-R,0.0079%
Topco Scientific Co Ltd,5434,0.0079%
YG Entertainment Inc,122870,0.0079%
China Aircraft Leasing Group Holdings Ltd,1848,0.0079%
HY-Lok Corp,013030,0.0079%
Il Dong Pharmaceutical Co Ltd,249420,0.0079%
It's Hanbul Co Ltd,226320,0.0079%
Jayjun Cosmetic Co Ltd,025620,0.0079%
Tong Hsing Electronic Industries Ltd,6271,0.0079%
Taiwan Fertilizer Co Ltd,1722,0.0079%
Kerry TJ Logistics Co Ltd,2608,0.0079%
Tarena International Inc,TEDU,0.0079%
L&F Co Ltd,066970,0.0079%
Flexium Interconnect Inc,6269,0.0078%
Taiwan Surface Mounting Technology Corp,6278,0.0078%
Vijaya Bank,VJYBK,0.0078%
Sercomm Corp,5388,0.0078%
PChome Online Inc,8044,0.0078%
LandMark Optoelectronics Corp,3081,0.0078%
Continental Holdings Corp,3703,0.0078%
Value Added Technology Co Ltd,043150,0.0078%
Tainan Spinning Co Ltd,1440,0.0078%
Eastern Co SAE,EAST,0.0078%
Sunway Construction Group Bhd,SUNCON,0.0077%
21Vianet Group Inc,VNET,0.0077%
Sinbon Electronics Co Ltd,3023,0.0077%
Jenax Inc,065620,0.0077%
Tian Ge Interactive Holdings Ltd,1980,0.0077%
China Merchants Port Holdings Co Ltd,CMHHF,0.0077%
Cheng Uei Precision Industry Co Ltd,2392,0.0077%
Elite Semiconductor Memory Technology Inc,3006,0.0077%
Coretronic Corp,5371,0.0077%
Union Bank of India Ltd,UNBK,0.0076%
Taiwan Tea Corp,2913,0.0076%
Taiwan Paiho Ltd,9938,0.0076%
Chularat Hospital PCL,CHG-R,0.0076%
Kawasan Industri Jababeka Tbk PT,KIJA,0.0076%
Magnum Bhd,MAGNUM,0.0076%
SK Securities Co Ltd,001510,0.0076%
Hanwha Securities Co Ltd,003530,0.0076%
Youngone Holdings Co Ltd,009970,0.0076%
GCL New Energy Holdings Ltd,451,0.0076%
ORION Holdings Corp,001800,0.0076%
Nexen Tire Corp,002350,0.0076%
Gol Linhas Aereas Inteligentes SA,GOLL4,0.0076%
AES Tiete Energia SA,TIET11,0.0076%
Zorlu Enerji Elektrik Uretim AS,ZOREN,0.0075%
Mah Sing Group Bhd,MAHSING,0.0075%
Transneft' PAO,TRNFP,0.0075%
Netdragon Websoft Holdings Ltd,777,0.0074%
Nankang Rubber Tire Corp Ltd,2101,0.0074%
TICON Industrial Connection PCL,TICON-R,0.0074%
Avanti Feeds Ltd,AVANTIFEED,0.0074%
Avianca Holdings SA,PFAVH,0.0074%
Halla Holdings Corp,060980,0.0074%
Shanghai Chlor-Alkali Chemical Co Ltd,900908,0.0074%
Bumi Resources Tbk PT,BUMI,0.0074%
Sinosoft Technology Group Ltd,1297,0.0074%
S&T Motiv Co Ltd,064960,0.0074%
Q Technology (Group) Co Ltd,1478,0.0074%
Xingda International Holdings Ltd,1899,0.0074%
Casetek Holdings Ltd,5264,0.0073%
Aprogen Pharmaceuticals Inc,003060,0.0073%
Neo Solar Power Corp,3576,0.0073%
INNOX Advanced Materials Co Ltd,272290,0.0073%
Guangdong Investment Ltd,GGDVF,0.0073%
Sinofert Holdings Ltd,297,0.0073%
Concentradora Fibra Hotelera Mexicana SA de CV,FIHO12,0.0073%
Hankook Shell Oil Co Ltd,002960,0.0073%
Shinsegae Food Co Ltd,031440,0.0073%
LIG Nex1 Co Ltd,079550,0.0073%
Sitronix Technology Corp,8016,0.0072%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,GNFC,0.0072%
National Aluminium Co Ltd,NACL,0.0072%
Elite Material Co Ltd,2383,0.0072%
Adata Technology Co Ltd,3260,0.0072%
Taekwang Industrial Co Ltd,003240,0.0072%
TXC Corp,3042,0.0072%
JA Solar Holdings Co Ltd,JASO,0.0072%
Beijing Enterprises Medical and Health Industry Group Ltd,2389,0.0072%
Chlitina Holding Ltd,4137,0.0072%
Light SA,LIGT3,0.0071%
Indika Energy Tbk PT,INDY,0.0071%
Eastern & Oriental Bhd,E&O,0.0071%
Elite Advanced Laser Corp,3450,0.0071%
China Resources Land Ltd,CRBJF,0.0071%
Multiplus SA,MPLU3,0.0071%
Sebang Global Battery Co Ltd,004490,0.0071%
Cosco Shipping International (Hongkong) Co Ltd,517,0.0071%
WCT Holdings Bhd,WCT,0.0071%
Jaiprakash Associates Ltd,JPA,0.0071%
Nutri Biotech Co Ltd,222040,0.0071%
Yang Ming Marine Transport Corp,2609,0.0071%
Bank Pembangunan Daerah Jawa Barat dan Banten Tbk PT,BJBR,0.0071%
Va Tech Wabag Ltd,VATW,0.007%
Boditech Med Inc,206640,0.007%
Jusung Engineering Co Ltd,036930,0.007%
Controladora Vuela Compania de Aviacion SAB de CV,VOLARA,0.007%
Dongjin Semichem Co Ltd,005290,0.007%
Cathay Real Estate Development Co Ltd,2501,0.007%
Wijaya Karya (Persero) Tbk PT,WIKA,0.007%
Engro Fertilizers Ltd,EFERT,0.007%
Al Meera Consumer Goods Co QSC,MERS,0.007%
Shang Gong Group Co Ltd,900924,0.0069%
First Gen Corp,FGEN,0.0069%
Rain Industries Ltd,RINDL,0.0069%
IEI Integration Corp,3022,0.0069%
Dubai Investments PJSC,DIC,0.0069%
Berjaya Sports Toto Bhd,BJTOTO,0.0069%
Lu Thai Textile Co Ltd,200726,0.0069%
Ta Ann Holdings Bhd,TAANN,0.0069%
Wistron NeWeb Corp,6285,0.0069%
KT Skylife Co Ltd,053210,0.0069%
China Everbright Ltd,CEVIF,0.0069%
Panin Financial Tbk PT,PNLF,0.0069%
Pax Global Technology Ltd,327,0.0068%
Pou Sheng International Holdings Ltd,3813,0.0068%
Huaku Development Co Ltd,2548,0.0068%
Kenda Rubber Industrial Co Ltd,2106,0.0068%
Tongda Group Holdings Ltd,698,0.0068%
Pos Malaysia Bhd,POS,0.0068%
UEM Sunrise Bhd,UEMS,0.0068%
Infibeam Incorporation Ltd,INFIBEAM,0.0067%
"Yuanta Securities Korea Co., Ltd",003470,0.0067%
LOCK&LOCK Co Ltd,115390,0.0067%
CITIC Resources Holdings Ltd,1205,0.0067%
Dawnrays Pharmaceutical Holdings Ltd,2348,0.0067%
AK Holdings Inc,006840,0.0067%
AG Anadolu Grubu Holding AS,AGHOL,0.0067%
Filinvest Land Inc,FLI,0.0067%
SL Corp,005850,0.0067%
Amtran Technology Co Ltd,2489,0.0067%
Asia Cement (China) Holdings Corp,743,0.0067%
Agile Group Holdings Ltd,AGPYF,0.0067%
Nongshim Holdings,072710,0.0067%
EZTEC Empreendimentos e Participacoes SA,EZTC3,0.0067%
Tongyang Life Insurance Co Ltd,082640,0.0067%
D G Khan Cement Company Ltd,DGKC,0.0066%
Faraday Technology Corp,3035,0.0066%
Dongjiang Environmental Co Ltd,895,0.0066%
DRB-Hicom Bhd,DRBHCOM,0.0066%
Konka Group Co Ltd,200016,0.0066%
Thoresen Thai Agencies PCL,TTA-R,0.0066%
Dynasty Ceramic PCL,DCC-R,0.0066%
Ritek Corp,2349,0.0066%
Cell Biotech Co Ltd,049960,0.0066%
Sinolink Worldwide Holdings Ltd,1168,0.0065%
Tongyang Inc,001520,0.0065%
Advanced Ceramic X Corp,3152,0.0065%
Inti Agri Resources Tbk PT,IIKP,0.0065%
Yangtze Optical Fibre and Cable Joint Stock Ltd Co,6869,0.0065%
Medinet Nasr for Housing and Development SAE,MNHD,0.0065%
Perusahaan Perkebunan London Sumatra Indonesia Tbk PT,LSIP,0.0065%
Caregen Co Ltd,214370,0.0065%
Sri Trang Agro Industry PCL,STA-R,0.0065%
Thai Airways International PCL,THAI-R,0.0065%
China Everbright Water Ltd,U9E,0.0065%
Adhi Karya (Persero) Tbk PT,ADHI,0.0065%
Reliance Communications Ltd,RCOM,0.0064%
Hansae Co Ltd,105630,0.0064%
Cosco Capital Inc,COSCO,0.0064%
Emerson Pacific Inc,025980,0.0064%
Mechel PAO,MTL,0.0064%
Hancom Inc,030520,0.0064%
SeAH Besteel Corp,001430,0.0063%
NS Shopping Co Ltd,138250,0.0063%
Ton Yi Industrial Corp,9907,0.0063%
Searle Company Ltd,SEARL,0.0063%
Gateway Distriparks Ltd,GDPL,0.0063%
Bangkok Airways PCL,BA-R,0.0063%
Aksa Akrilik Kimya Sanayii AS,AKSA,0.0063%
PARKSON Retail Group Ltd,3368,0.0063%
Is Gayrimenkul Yatirim Ortakligi AS,ISGYO,0.0063%
Bloomberry Resorts Corp,BLOOM,0.0062%
China Metal Products Co Ltd,1532,0.0062%
Samyang Corp,145990,0.0062%
Telecom Egypt Co SAE,ETEL,0.0062%
Advanced Wireless Semiconductor Co,8086,0.0062%
Hisense Kelon Electrical Holdings Co Ltd,921,0.0062%
Ahnlab Inc,053800,0.0062%
Xiamen International Port Co Ltd,3378,0.0062%
Hyundai Livart Furniture Co Ltd,079430,0.0062%
Sanyang Motor Co Ltd,2206,0.0062%
Axtel SAB de CV,AXTELCPO,0.0062%
Korea Line Corp,005880,0.0062%
Alam Sutera Realty Tbk PT,ASRI,0.0062%
Doha Bank QPSC,DHBK,0.0062%
