VWO: Vanguard FTSE Emerging Markets ETF
Inception Date: 2005-03-10
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	66601919
Shares Outstanding: 1465390000
Expense Ratio: 0.14%
Tracks This Index: FTSE Emerging Index
ETFdb.com Category: Emerging Markets Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VWO


Holding,Symbol,Weighting
Via Varejo SA,VVAR11,0.018%
Cap SA,CAP,0.018%
Kangde Xin Composite Material Group Co Ltd,002450,0.018%
ABB India Ltd,ABB,0.018%
Noah Holdings Ltd,NOAH,0.0179%
Baozun Inc,BZUN,0.0179%
Sapura Energy Bhd,SAPNRG,0.0178%
Future Retail Ltd,FRETAIL,0.0178%
Berjaya Sports Toto Bhd,BJTOTO,0.0177%
Cia Hering,HGTX3,0.0177%
Cholamandalam Investment and Finance Company Ltd,CIFC,0.0177%
Bumi Serpong Damai Tbk PT,BSDE,0.0177%
Globe Telecom Inc,GLO,0.0177%
CEMEX Latam Holdings SA,CLH,0.0177%
AES Tiete Energia SA,TIET11,0.0177%
Pan Jit International Inc,2481,0.0177%
Robinsons Retail Holdings Inc,RRHI,0.0177%
Multiplus SA,MPLU3,0.0176%
Shanghai International Airport Co Ltd,600009,0.0176%
Fortis Healthcare Ltd,FORH,0.0176%
WHA Corporation PCL,WHA,0.0176%
Japfa Comfeed Indonesia Tbk PT,JPFA,0.0175%
Canadian Solar Inc,CSIQ,0.0175%
NHPC Ltd,NHPC,0.0175%
Founder Securities Co Ltd,601901,0.0175%
PI Industries Ltd,PI,0.0175%
Megaworld Corp,MEG,0.0175%
Tower Bersama Infrastructure Tbk PT,TBIG,0.0175%
Powerlong Real Estate Holdings Ltd,1238,0.0175%
Westports Holdings Bhd,WPRTS,0.0175%
Gruh Finance Ltd,GRHF,0.0174%
Grivalia Properties REIC,GRIV,0.0173%
Santam Ltd,SNT,0.0172%
Eva Airways Corp,2618,0.0172%
Shenzhen Inovance Technology Co Ltd,300124,0.0172%
Henan Shuanghui Investment & Development Co Ltd,000895,0.0171%
IRPC PCL,IRPC-F,0.0171%
Orange Polska SA,OPL,0.0171%
Strides Shasun Ltd,STAR,0.0171%
Hindustan Zinc Ltd,HZ,0.017%
Ronshine China Holdings Ltd,3301,0.017%
O2 Czech Republic as,TELEC,0.0169%
Qatar Navigation QPSC,QNNS,0.0169%
Dubai Financial Market PJSC,DFM,0.0169%
Harmony Gold Mining Company Ltd,HAR,0.0169%
ANK Bashneft' PAO,BANEP,0.0168%
CMBC Capital Holdings Ltd,1141,0.0168%
Yulon Motor Co Ltd,2201,0.0168%
Central China Securities Co Ltd,1375,0.0168%
Volcan Compania Minera SAA,VOLCABC1,0.0168%
China Overseas Property Holdings Ltd,2669,0.0168%
Industrias Bachoco SAB de CV,BACHOCOB,0.0168%
Beijing Orient Landscape & Environment Co Ltd,002310,0.0167%
Aselsan Elektronik Sanayi ve Ticaret AS,ASELS,0.0167%
Petronet LNG Ltd,PLNG,0.0167%
Abu Dhabi National Oil Company for Distribution PJSC,ADNOCDIST,0.0167%
Concentradora Fibra Hotelera Mexicana SA de CV,FIHO12,0.0167%
Supalai PCL,SPALI,0.0166%
Grupo LALA SAB de CV,LALAB,0.0166%
Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,VLID3,0.0166%
Evergreen Marine Corp Taiwan Ltd,2603,0.0166%
Capital Securities Corp,6005,0.0166%
Industrias CH SAB de CV,ICHB,0.0166%
Manila Water Company Inc,MWC,0.0166%
Tsogo Sun Holdings Ltd,TSH,0.0166%
IRB Infrastructure Developers Ltd,IRB,0.0166%
AKR Corporindo Tbk PT,AKRA,0.0165%
KPIT Technologies Ltd,KPIT,0.0165%
DMCI Holdings Inc,DMC,0.0165%
Air Arabia PJSC,AIRARABIA,0.0165%
Career Technology MFG Co Ltd,6153,0.0165%
China Oil and Gas Group Ltd,603,0.0165%
WT Microelectronics Co Ltd,3036,0.0164%
Rural Electrification Corp Ltd,RECL,0.0164%
Cashbuild Ltd,CSB,0.0164%
Advtech Ltd,ADH,0.0164%
Summarecon Agung Tbk PT,SMRA,0.0163%
Anhui Expressway Co Ltd,995,0.0163%
Wilson Bayly Holmes - Ovcon Ltd,WBO,0.0163%
Pakistan Petroleum Ltd,PPL,0.0163%
Yapi ve Kredi Bankasi AS,YKBNK,0.0162%
Srisawad Corporation PCL,SAWAD,0.0162%
S P Setia Bhd,SPSETIA,0.0162%
LCY Chemical Corp,1704,0.0162%
Suzlon Energy Ltd,SUEL,0.0162%
Bank Handlowy w Warszawie SA,BHW,0.0162%
National Aluminium Co Ltd,NACL,0.0161%
USI Corp,1304,0.0161%
Reliance Capital Ltd,RCAPT,0.0161%
Whirlpool of India Ltd,WHIRL,0.0161%
Qatar International Islamic Bank QPSC,QIIK,0.016%
China High Speed Transmission Equipment Group Co Ltd,658,0.016%
Aier Eye Hospital Group Co Ltd,300015,0.016%
Anxin Trust Co Ltd,600816,0.016%
Light SA,LIGT3,0.016%
Nampak Ltd,NPK,0.016%
Elan Microelectronics Corp,2458,0.016%
Piraeus Bank SA,TPEIR,0.0159%
Sunway Real Estate Investment Trust,SUNREIT,0.0159%
Tofas Turk Otomobil Fabrikasi AS,TOASO,0.0159%
NBCC (India) Ltd,NBCC,0.0159%
Yihai International Holding Ltd,1579,0.0159%
Times China Holdings Ltd,1233,0.0159%
Amara Raja Batteries Ltd,AMRJ,0.0159%
Arezzo Industria e Comercio SA,ARZZ3,0.0158%
Zhejiang Dahua Technology Co Ltd,002236,0.0158%
China Synthetic Rubber Corp,2104,0.0158%
Sinyi Realty Inc,9940,0.0158%
Puregold Price Club Inc,PGOLD,0.0157%
AES Gener SA,AESGENER,0.0156%
Orascom Construction Ltd,ORAS,0.0156%
Getac Technology Corp,3005,0.0155%
Aliansce Shopping Centers SA,ALSC3,0.0155%
Construtora Tenda SA,TEND3,0.0155%
BEST Inc,BSTI,0.0155%
China Airlines Ltd,2610,0.0155%
Yonghui Superstores Co Ltd,601933,0.0155%
Chin-Poon Industrial Co Ltd,2355,0.0155%
Grupo Herdez SAB de CV,HERDEZ*,0.0155%
Sanyang Motor Co Ltd,2206,0.0155%
Semirara Mining and Power Corporation,SCC,0.0155%
Waterland Financial Holdings Co Ltd,2889,0.0155%
Grupo Comercial Chedraui SAB de CV,CHDRAUIB,0.0154%
Corporacion Inmobiliaria Vesta SAB de CV,VESTA*,0.0154%
Tata Communications Ltd,TCOM,0.0154%
Everlight Electronics Co Ltd,2393,0.0154%
Kernel Holding SA,KER,0.0153%
Koza Altin Isletmeleri AS,KOZAL,0.0153%
Gruppa LSR PAO,LSRG,0.0153%
Alembic Pharmaceuticals Ltd,ALPM,0.0153%
HengTen Networks Group Ltd,136,0.0153%
Hannstar Display Corp,6116,0.0152%
Cahya Mata Sarawak Bhd,CMSB,0.0152%
China Overseas Grand Oceans Group Ltd,81,0.0151%
Indiabulls Real Estate Ltd,IBREL,0.0151%
Turkiye Sise ve Cam Fabrikalari AS,SISE,0.0151%
IGB Real Estate Investment Trust,IGBREIT,0.0151%
Assore Ltd,ASR,0.0151%
Arabtec Holding PJSC,ARTC,0.015%
Bancolombia SA,CIB,0.015%
Dubai Investments PJSC,DIC,0.015%
Doha Bank QPSC,DHBK,0.015%
African Rainbow Minerals Ltd,ARI,0.015%
D&L Industries Inc,DNL,0.0149%
China Fortune Land Development Co Ltd,600340,0.0149%
Ford Otomotiv Sanayi AS,FROTO,0.0149%
Star Petroleum Refining PCL,SPRC,0.0148%
Texhong Textile Group Ltd,2678,0.0148%
Astra Agro Lestari Tbk PT,AALI,0.0148%
La Comer SAB de CV,LACOMERUBC,0.0148%
Luxshare Precision Industry Co Ltd,002475,0.0147%
United Development Company QPSC,UDCD,0.0147%
Budimex SA,BDX,0.0147%
MAS Real Estate Inc,MSP,0.0147%
Yinson Holdings Bhd,YINSON,0.0147%
Porto Seguro SA,PSSA3,0.0147%
Becle SAB de CV,CUERVO*,0.0147%
Dana Gas PJSC,DANA,0.0146%
Zhengzhou Yutong Bus Co Ltd,600066,0.0146%
Superblock PCL,SUPER,0.0146%
KLCC Property Holdings Bhd,KLCC,0.0146%
Barito Pacific Tbk PT,BRPT,0.0146%
Bloomberry Resorts Corp,BLOOM,0.0146%
TIPCO Asphalt PCL,TASCO,0.0145%
Carnival Group International Holdings Ltd,996,0.0145%
Barwa Real Estate Company QPSC,BRES,0.0145%
Tainan Spinning Co Ltd,1440,0.0145%
Indiabulls Ventures Ltd,IBSEC,0.0145%
Sanofi India Ltd,SANL,0.0145%
Cheng Uei Precision Industry Co Ltd,2392,0.0144%
Arrowhead Properties Ltd,AWA,0.0144%
Bank Tabungan Negara (Persero) Tbk PT,BBTN,0.0144%
Coretronic Corp,5371,0.0144%
Jasmine International PCL,JAS,0.0144%
Alpargatas SA,ALPA4,0.0144%
Thoresen Thai Agencies PCL,TTA,0.0143%
Balkrishna Industries Ltd,BIL,0.0143%
Elite Semiconductor Memory Technology Inc,3006,0.0143%
Lippo Karawaci Tbk PT,LPKR,0.0143%
SRF Ltd,SRF,0.0143%
Hana Microelectronics PCL,HANA,0.0143%
Amanat Holdings PJSC,AMANAT,0.0142%
Cosmo Lady China Holdings Co Ltd,2298,0.0141%
Oil and Gas Development Co Ltd,OGDC,0.0141%
Centrais Eletricas Brasileiras SA,EBRYY,0.0141%
Cosco Capital Inc,COSCO,0.0141%
FDG Electric Vehicles Ltd,729,0.014%
Eurocash SA,EUR,0.014%
Datatec Ltd,DTC,0.014%
Hainan Airlines Holding Co Ltd,600221,0.014%
Quality Houses PCL,QH,0.014%
Hexaware Technologies Ltd,HEXW,0.014%
BEC World PCL,BEC-F,0.014%
Siam Global House PCL,GLOBAL,0.0139%
GMR Infrastructure Ltd,GMRI,0.0139%
Magyar Telekom Tavkozlesi Nyrt,MTELEKOM,0.0139%
O-Net Technologies (Group) Ltd,877,0.0139%
Sanan Optoelectronics Co Ltd,600703,0.0138%
Q Technology (Group) Co Ltd,1478,0.0138%
Marcopolo SA,POMO4,0.0138%
Shanghai Jin Jiang International Hotels Development Co Ltd,900934,0.0138%
Punjab National Bank,PNB,0.0138%
Quess Corp Ltd,QUESS,0.0137%
Oberoi Realty Ltd,OBER,0.0137%
Bangkok Chain Hospital PCL,BCH,0.0137%
Netdragon Websoft Holdings Ltd,777,0.0137%
Lien Hwa Industrial Corp,1229,0.0137%
Vakrangee Ltd,VKI,0.0136%
M Dias Branco SA Industria e Comercio de Alimentos,MDIA3,0.0136%
IPCA Laboratories Ltd,IPCA,0.0136%
Thai Airways International PCL,THAI,0.0136%
Aneka Tambang Tbk PT,ANTM,0.0135%
Indraprastha Gas Ltd,IGL,0.0135%
Jain Irrigation Systems Ltd,JI,0.0135%
Hoteles City Express SAB de CV,HCITY*,0.0135%
Banco BTG Pactual SA,BPAC11,0.0135%
Thai Vegetable Oil PCL,TVO,0.0135%
Emira Property Fund,EMI,0.0134%
Shenzhen Overseas Chinese Town Co Ltd,000069,0.0134%
Wabco India Ltd,WABCOINDIA,0.0133%
Indo Tambangraya Megah Tbk PT,ITMG,0.0133%
Tauron Polska Energia SA,TPE,0.0133%
CT Environmental Group Ltd,1363,0.0133%
Semen Baturaja (Persero) Tbk PT,SMBR,0.0133%
Persistent Systems Ltd,PSYS,0.0133%
YTL Power International Bhd,YTLPOWR,0.0132%
Ajanta Pharma Ltd,AJANTPHARM,0.0132%
Malakoff Corporation Bhd,MALAKOF,0.0132%
Gujarat Gas Ltd,GUJGASLTD,0.0131%
Wanhua Chemical Group Co Ltd,600309,0.0131%
U-Ming Marine Transport Corp,2606,0.0131%
Global Power Synergy PCL,GPSC,0.0131%
Malaysia Building Society Bhd,MBSB,0.013%
Prince Housing & Development Corp,2511,0.013%
Karur Vysya Bank Ltd,KARURVYSYA,0.013%
Lafarge Malaysia Bhd,LAFMSIA,0.0129%
Heilan Home Co Ltd,600398,0.0129%
Bajaj Holdings and Investment Ltd,BJHI,0.0129%
Pakistan Oilfields Ltd,POL,0.0129%
Eris Lifesciences Ltd,ERIS,0.0129%
Mitra Adiperkasa Tbk PT,MAPI,0.0129%
Ace Hardware Indonesia Tbk PT,ACES,0.0128%
Workpoint Entertainment PCL,WORK,0.0128%
Malaysian Resources Corporation Bhd,MRCB,0.0127%
XL Axiata Tbk PT,EXCL,0.0127%
Vodafone Qatar QSC,VFQS,0.0127%
Petron Corp,PCOR,0.0127%
Power Finance Corporation Ltd,POWF,0.0127%
Sigurd Microelectronics Corp,6257,0.0127%
HEG Ltd,HEG,0.0127%
China Grand Automotive Services Co Ltd,600297,0.0126%
M.video PAO,MVID,0.0126%
EZTEC Empreendimentos e Participacoes SA,EZTC3,0.0125%
SLC Agricola SA,SLCE3,0.0125%
Yonyou Network Technology Co Ltd,600588,0.0125%
Mercuries Life Insurance Co Ltd,2867,0.0125%
Land and Houses PCL,LH,0.0125%
Mahanagar Gas Ltd,MGL,0.0125%
Tekfen Holding AS,TKFEN,0.0125%
Prologis Property Mexico SA de CV,FIBRAPL14,0.0125%
Steinhoff Africa Retail Ltd,SRR,0.0125%
HUAYU Automotive Systems Co Ltd,600741,0.0124%
Sansiri PCL,SIRI,0.0124%
Folli Follie Commercial Manufacturing and Technical SA,FFGRP,0.0123%
Inner Mongolia Eerduosi Resources Co Ltd,900936,0.0123%
Shaanxi Coal Industry Co Ltd,601225,0.0122%
China Yuhua Education Corp Ltd,6169,0.0122%
Bangkok Life Assurance PCL,BLA,0.0122%
Media Nusantara Citra Tbk PT,MNCN,0.0121%
Beauty Community PCL,BEAUTY,0.0121%
TPI Polene PCL,TPIPL,0.0121%
Syngene International Ltd,SYNGENE,0.0121%
Energa SA,ENG,0.012%
Hosken Consolidated Investments Ltd,HCI,0.0119%
Sundaram Finance Ltd,SUF,0.0119%
Jasa Marga (Persero) Tbk PT,JSMR,0.0119%
O-film Tech Co Ltd,002456,0.0119%
Inversiones la Construccion SA,ILC,0.0119%
Cash Component,CASH,0.0119%
Gillette India Ltd,GILLETTE,0.0119%
Intouch Holdings PCL,INTUCH,0.0119%
Beijing Capital Land Ltd,2868,0.0119%
SalfaCorp SA,SALFACORP,0.0119%
Egypt Kuwait Holding Co SAE,EKHO,0.0118%
Eclerx Services Ltd,ECLX,0.0118%
Vibhavadi Medical Center PCL,VIBHA,0.0118%
Medco Energi Internasional Tbk PT,MEDC,0.0118%
China General Plastics Corp,1305,0.0117%
Engineers India Ltd,ENGR,0.0117%
Zeder Investments Ltd,ZED,0.0117%
Canara Bank Ltd,CBK,0.0117%
Turkiye Sinai Kalkinma Bankasi AS,TSKB,0.0117%
BGrimm Power PCL,BGRIM,0.0117%
Amata Corporation PCL,AMATA,0.0116%
LONGi Green Energy Technology Co Ltd,601012,0.0116%
Waskita Karya (Persero) Tbk PT,WSKT,0.0116%
Sentul City Tbk PT,BKSL,0.0116%
Sadbhav Engineering Ltd,SADE,0.0116%
KRBL Ltd,KRB,0.0115%
Sun Pharma Advanced Research Company Ltd,SPADV,0.0115%
Esso Thailand PCL,ESSO,0.0114%
Banco del Bajio SA Institucion de Banca Multiple,BBAJIOO,0.0114%
Yieh Phui Enterprise Co Ltd,2023,0.0114%
Bitauto Holdings Ltd,BITA,0.0114%
IDBI Bank Ltd,IDBI,0.0114%
Muthoot Finance Ltd,MUTH,0.0114%
Gujarat Pipavav Port Ltd,GPPV,0.0114%
CK Power PCL,CKP,0.0113%
Gol Linhas Aereas Inteligentes SA,GOLL4,0.0113%
TPI Polene Power PCL,TPIPP,0.0113%
Kossan Rubber Industries Bhd,KOSSAN,0.0113%
TV18 Broadcast Ltd,TV18BRDCST,0.0113%
Aditya Birla Fashion and Retail Ltd,ABFRL,0.0113%
Enea SA,ENA,0.0112%
United Bank Ltd,UBL,0.0112%
Dis-Chem Pharmacies Ltd,DCP,0.0112%
Future Land Holdings Co Ltd,601155,0.0112%
VS Industry Bhd,VS,0.0112%
Thermax Limited,TMX,0.0111%
Symphony Ltd,SYMPHONY,0.0111%
Hengtong Optic-Electric Co Ltd,600487,0.0111%
SMU SA,SMU,0.011%
Blue Label Telecoms Ltd,BLU,0.011%
President Securities Corp,2855,0.011%
Sundram Fasteners Ltd,SF,0.011%
Foshan Haitian Flavouring and Food Co Ltd,603288,0.011%
AFK Sistema PAO,AFKS,0.0109%
Ganfeng Lithium Co Ltd,002460,0.0109%
Credito Real SAB de CV SOFOM ER,CREAL*,0.0109%
Waha Capital PJSC,WAHA,0.0109%
Blue Dart Express Ltd,BDE,0.0108%
Controladora Vuela Compania de Aviacion SAB de CV,VOLARA,0.0108%
Thai Union Group PCL,TU,0.0107%
Sui Northern Gas Pipelines Ltd,SNGP,0.0107%
Hudaco Industries Ltd,HDC,0.0107%
Link Net Tbk PT,LINK,0.0107%
Grupo Financiero Interacciones SA de CV,GFINTERO,0.0106%
IOI Properties Group Bhd,IOIPG,0.0106%
China Bills Finance Corp,2820,0.0106%
Randon SA Implementos e Participacoes,RAPT4,0.0106%
Compania Sud Americana de Vapores SA,VAPORES,0.0106%
Shanghai International Port Group Co Ltd,600018,0.0106%
Ciech SA,CIE,0.0106%
NK Russneft' PAO,RNFT,0.0105%
Nemak SAB de CV,NEMAKA,0.0105%
Uralkaliy PAO,URKA,0.0105%
Wisdom Marine Lines Co Ltd,2637,0.0105%
Greenland Hong Kong Holdings Ltd,337,0.0104%
Global Cord Blood Corp,CO,0.0104%
WCT Holdings Bhd,WCT,0.0104%
China Motor Corp,2204,0.0103%
ENKA Insaat ve Sanayi AS,ENKAI,0.0103%
Phoenix Mills Ltd,PHNX,0.0102%
Sintex Plastics Technology Ltd,SPTL,0.0101%
Mpact Ltd,MPT,0.0101%
Sinotrans Shipping Ltd,368,0.01%
Pembangunan Perumahan (Persero) Tbk PT,PTPP,0.01%
Alexander Forbes Group Holdings Ltd,AFH,0.01%
Bank Alfalah Ltd,BAFL,0.0099%
AU Small Finance Bank Ltd,AUBANK,0.0099%
Ripley Corp SA,RIPLEY,0.0099%
TI Financial Holdings Ltd,TIFIN,0.0099%
Jih Sun Financial Holding Co Ltd,5820,0.0099%
DXB Entertainments PJSC,DXBE,0.0098%
Wijaya Karya (Persero) Tbk PT,WIKA,0.0098%
Grindrod Ltd,GND,0.0097%
China South City Holdings Ltd,1668,0.0097%
Adcock Ingram Holdings Ltd,AIP,0.0097%
Graphite India Ltd,GRIL,0.0096%
Safmar Finansovye Investitsii PAO,SFIN,0.0096%
Torrent Power Ltd,TPW,0.0096%
DoubleDragon Properties Corp,DD,0.0096%
Redington (India) Ltd,REDI,0.0096%
Banpu Power PCL,BPP,0.0095%
Carabao Group PCL,CBG,0.0095%
First Gen Corp,FGEN,0.0095%
Prestige Estates Projects Ltd,PEPL,0.0095%
Avianca Holdings SA,PFAVH,0.0094%
Vista Land and Lifescapes Inc,VLL,0.0094%
Adani Transmission Ltd,539254,0.0094%
DRB-Hicom Bhd,DRBHCOM,0.0092%
Trakya Cam Sanayii AS,TRKCM,0.0092%
Tianqi Lithium Corp,002466,0.0091%
Qualitas Controladora SAB de CV,Q*,0.0091%
Dommo Energia SA,DMMO3,0.009%
Endurance Technologies Ltd (CN),ENDURANCE,0.0089%
Sunway Bhd,SUNWAY,0.0088%
UEM Sunrise Bhd,UEMS,0.0088%
Vale Indonesia Tbk PT,INCO,0.0088%
Coromandel International Ltd,CRIN,0.0088%
Motilal Oswal Financial Services Ltd,MOTILALOFS,0.0088%
21Vianet Group Inc,VNET,0.0087%
Indian Bank,INBK,0.0085%
Adani Enterprises Ltd,ADE,0.0084%
PKP Cargo SA,PKP,0.0084%
Larsen & Toubro Infotech Ltd,LTI,0.0083%
Grendene SA,GRND3,0.0083%
Padini Holdings Bhd,PADINI,0.0083%
Hellenic Petroleum SA,ELPE,0.0083%
Sterlite Technologies Ltd,SOTL,0.0082%
Curro Holdings Ltd,COH,0.0082%
FSK YeES PAO,FEES,0.0081%
Han's Laser Technology Industry Group Co Ltd,002008,0.0081%
Varun Beverages Ltd,VBL,0.008%
Dilip Buildcon Ltd,DBL,0.0079%
Bank of India Ltd,BOI,0.0079%
Eoh Holdings Ltd,EOH,0.0078%
Ezdan Holding Group QSC,ERES,0.0078%
Organizacion Soriana SAB de CV,SORIANAB,0.0078%
Instituto Hermes Pardini SA,PARD3,0.0078%
Alpek SAB de CV,ALPEKA,0.0077%
BCPG PCL,BCPG,0.0077%
Steinhoff International Holdings NV,SNH,0.0077%
Electricity Generating PCL,EGCO-F,0.0075%
Macquarie Mexico Real Estate Management SA de CV,FIBRAMQ12,0.0071%
GEK TERNA Holdings Real Estate Construction SA,GEKTERNA,0.0071%
Infosys Ltd,INFY,0.007%
Origin Property PCL,ORI,0.007%
Rain Industries Ltd,RINDL,0.0069%
Godrej Properties Ltd,GPL,0.0069%
Telkom SA SOC Ltd,TKG,0.0067%
MMC Corporation Bhd,MMCCORP,0.0066%
Asia Pacific Telecom Co Ltd,3682,0.0064%
Tata Motors Ltd,TTMT/A,0.0064%
Wan Hai Lines Ltd,2615,0.0063%
Avanti Feeds Ltd,AVANTIFEED,0.006%
Italian Thai Development PCL,ITD,0.0059%
Robinsons Land Corp,RLC,0.0058%
Glow Energy PCL,GLOW/F,0.0058%
Public Power Corporation SA,PPC,0.0056%
JM Financial Ltd,JM,0.0055%
Rebosis Property Fund Ltd,REB,0.0054%
Ser Educacional SA,SEER3,0.0052%
Indorama Ventures PCL,IVL/F,0.0049%
Rossiyskiye Seti PAO,RSTI,0.0048%
PC Jeweller Ltd,PCJL,0.0046%
Gujarat State Petronet Ltd,GUJS,0.0043%
OHL Mexico SAB de CV,OHLMEX*,0.0031%
VGI Global Media PCL,VGI,0.0019%
