VB: Vanguard Small Cap ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	21796730
Shares Outstanding: 147465000
Expense Ratio: 0.05%
Tracks This Index: CRSP US Small Cap Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VB


Holding,Symbol,Weighting
MFA Financial Inc,MFA,0.0846%
Flowserve Corp,FLS,0.0845%
John Wiley & Sons Inc,JW.A,0.0844%
Proto Labs Inc,PRLB,0.0843%
Cable ONE Inc,CABO,0.0839%
Paramount Group Inc,PGRE,0.0836%
Weatherford International PLC,WFT,0.0836%
Tech Data Corp,TECD,0.0836%
Deckers Outdoor Corp,DECK,0.0835%
EnerSys,ENS,0.0835%
QEP Resources Inc,QEP,0.0832%
Korn/Ferry International,KFY,0.083%
Manhattan Associates Inc,MANH,0.0829%
Scientific Games Corp,SGMS,0.0828%
Aaron's Inc,AAN,0.0828%
Sensient Technologies Corp,SXT,0.0827%
Balchem Corp,BCPC,0.0826%
First Financial Bancorp,FFBC,0.0826%
Erie Indemnity Co,ERIE,0.0825%
Community Bank System Inc,CBU,0.0824%
Terex Corp,TEX,0.0822%
Brandywine Realty Trust,BDN,0.0821%
SkyWest Inc,SKYW,0.0819%
Churchill Downs Inc,CHDN,0.0818%
Amerco,UHAL,0.0818%
Graham Holdings Co,GHC,0.0816%
Zynga Inc,ZNGA,0.0814%
Rexnord Corp,RXN,0.0813%
Array Biopharma Inc,ARRY,0.0813%
SiteOne Landscape Supply Inc,SITE,0.0812%
Domtar Corp,UFS,0.0812%
Green Dot Corp,GDOT,0.0812%
Generac Holdings Inc,GNRC,0.081%
Twilio Inc,TWLO,0.0807%
John Bean Technologies Corp,JBT,0.0807%
AutoNation Inc,AN,0.0803%
Tribune Media Co,TRCO,0.0802%
Callon Petroleum Co,CPE,0.0798%
Urban Outfitters Inc,URBN,0.0797%
Inogen Inc,INGN,0.0796%
Wesco International Inc,WCC,0.0796%
Seattle Genetics Inc,SGEN,0.0795%
Financial Engines Inc,FNGN,0.0795%
Corporate Office Properties Trust,OFC,0.0791%
Darling Ingredients Inc,DAR,0.0789%
Commvault Systems Inc,CVLT,0.0786%
Zillow Group Inc,ZG,0.0782%
Empire State Realty Trust Inc,ESRT,0.0781%
National Health Investors Inc,NHI,0.0779%
ACI Worldwide Inc,ACIW,0.0779%
Hain Celestial Group Inc,HAIN,0.0778%
Washington Federal Inc,WAFD,0.0778%
Nexstar Media Group Inc,NXST,0.0777%
TopBuild Corp,BLD,0.0777%
Amicus Therapeutics Inc,FOLD,0.0775%
Box Inc,BOX,0.0774%
Wolverine World Wide Inc,WWW,0.0773%
Adtalem Global Education Inc,ATGE,0.0772%
Choice Hotels International Inc,CHH,0.0772%
NorthWestern Corp,NWE,0.0771%
Barnes Group Inc,B,0.0769%
Kemper Corp,KMPR,0.0766%
Tetra Tech Inc,TTEK,0.0766%
InterDigital Inc,IDCC,0.0763%
Boyd Gaming Corp,BYD,0.0762%
Cabot Microelectronics Corp,CCMP,0.0762%
Semtech Corp,SMTC,0.0762%
SM Energy Co,SM,0.0762%
SRC Energy Inc,SRCI,0.0761%
MuleSoft Inc,MULE,0.076%
Two Harbors Investment Corp,TWO,0.0758%
AMC Networks Inc,AMCX,0.0756%
Physicians Realty Trust,DOC,0.0755%
OUTFRONT Media Inc,OUT,0.0754%
Verint Systems Inc,VRNT,0.0754%
RLI Corp,RLI,0.0752%
Old National Bancorp,ONB,0.0751%
Hillenbrand Inc,HI,0.0751%
RBC Bearings Inc,ROLL,0.0748%
Welbilt Inc,WBT,0.0747%
Jack in the Box Inc,JACK,0.0745%
