IWD: iShares Russell 1000 Value ETF
Inception Date: 2000-05-22
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	35545888
Shares Outstanding: 298400000
Expense Ratio: 0.2%
Tracks This Index: Russell 1000 Value Index
ETFdb.com Category: Large Cap Value Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IWD


Holding,Symbol,Weighting
Liberty Broadband Corp,LBRDA,0.014%
Zillow Group Inc,Z,0.0137%
Extended Stay America Inc,STAY,0.0135%
Federated Investors Inc,FII,0.0135%
Extra Space Storage Inc,EXR,0.0135%
Kosmos Energy Ltd,KOS,0.0134%
Penske Automotive Group Inc,PAG,0.0133%
Aspen Insurance Holdings Ltd,AHL,0.0133%
Acuity Brands Inc,AYI,0.0133%
Roper Technologies Inc,ROP,0.0132%
Microsemi Corp,MSCC,0.0131%
Tahoe Resources Inc,TAHO,0.0128%
LifePoint Health Inc,LPNT,0.0127%
World Fuel Services Corp,INT,0.0124%
First Hawaiian Inc,FHB,0.0122%
Gulfport Energy Corp,GPOR,0.0118%
Sally Beauty Holdings Inc,SBH,0.0117%
TreeHouse Foods Inc,THS,0.0117%
Interpublic Group of Companies Inc,IPG,0.0115%
Amerco,UHAL,0.0113%
Brookdale Senior Living Inc,BKD,0.0109%
Mallinckrodt Plc,MNK,0.0109%
GameStop Corp,GME,0.0108%
WEX Inc,WEX,0.0108%
CNA Financial Corp,CNA,0.0107%
Alaska Air Group Inc,ALK,0.0106%
Hershey Co,HSY,0.0105%
Graphic Packaging Holding Co,GPK,0.0105%
Premier Inc,PINC,0.0104%
Tempur Sealy International Inc,TPX,0.0104%
Iron Mountain Inc,IRM,0.0103%
Platform Specialty Products Corp,PAH,0.0102%
Martin Marietta Materials Inc,MLM,0.0099%
Sabre Corp,SABR,0.0098%
Mercury General Corp,MCY,0.0098%
Dollar Tree Inc,DLTR,0.0097%
Douglas Emmett Inc,DEI,0.0095%
Leggett & Platt Inc,LEG,0.0089%
Kellogg Co,K,0.0086%
American National Insurance Co,ANAT,0.0081%
Brunswick Corp,BC,0.008%
Xilinx Inc,XLNX,0.0077%
Vulcan Materials Co,VMC,0.0076%
Alnylam Pharmaceuticals Inc,ALNY,0.0076%
Rite Aid Corp,RAD,0.0076%
OPKO Health Inc,OPK,0.0076%
CONSOL Energy Inc,CEIX,0.0074%
Under Armour Inc,UAA,0.0074%
WellCare Health Plans Inc,WCG,0.0071%
Lions Gate Entertainment Corp,LGF.B,0.007%
Under Armour Inc,UA,0.0069%
Zillow Group Inc,ZG,0.0068%
National Instruments Corp,NATI,0.0068%
Clean Harbors Inc,CLH,0.0066%
SS&C Technologies Holdings Inc,SSNC,0.0065%
TFS Financial Corp,TFSL,0.0064%
Brown-Forman Corp,BF.B,0.0063%
Lennar Corp,LEN.B,0.0057%
Liberty Media Corp,FWONA,0.0057%
Erie Indemnity Co,ERIE,0.0057%
Owens-Illinois Inc,OI,0.0056%
Credit Acceptance Corp,CACC,0.0055%
CyrusOne Inc,CONE,0.0055%
Lazard Ltd,LAZ,0.0054%
Avery Dennison Corp,AVY,0.0052%
Cimarex Energy Co,XEC,0.005%
Dick's Sporting Goods Inc,DKS,0.0049%
W W Grainger Inc,GWW,0.0047%
Fortune Brands Home & Security Inc,FBHS,0.0046%
IDEX Corp,IEX,0.0045%
Lamar Advertising Co,LAMR,0.0045%
Michaels Companies Inc,MIK,0.0044%
Lions Gate Entertainment Corp,LGF.A,0.0042%
ON Semiconductor Corp,ON,0.0041%
Sirius XM Holdings Inc,SIRI,0.004%
RPM International Inc,RPM,0.004%
Teradyne Inc,TER,0.004%
United States Cellular Corp,USM,0.0039%
Donaldson Company Inc,DCI,0.0037%
Southern Copper Corp,SCCO,0.0035%
Intrexon Corp,XON,0.0034%
Booz Allen Hamilton Holding Corp,BAH,0.0033%
Lennox International Inc,LII,0.0032%
Hill-Rom Holdings Inc,HRC,0.0029%
Viacom Inc,VIA,0.0029%
Agios Pharmaceuticals Inc,AGIO,0.0028%
ADT Inc,ADT,0.0026%
Morningstar Inc,MORN,0.0018%
Brown-Forman Corp,BF.A,0.0017%
Scotts Miracle-Gro Co,SMG,0.0013%
Ardagh Group SA,ARD,0.0013%
Gates Industrial Corporation PLC,GTES,0.0013%
Switch Inc,SWCH,0.0012%
Pilgrims Pride Corp,PPC,0.0011%
