IWM: iShares Russell 2000 ETF
Inception Date: 2000-05-22
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	42410332
Shares Outstanding: 274350000
Expense Ratio: 0.2%
Tracks This Index: Russell 2000 Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IWM


Holding,Symbol,Weighting
Hooker Furniture Corp,HOFT,0.0199%
Western Asset Mortgage Capital Corp,WMC,0.0199%
Cowen Inc,COWN,0.0199%
Old Second Bancorp Inc,OSBC,0.0198%
NVE Corp,NVEC,0.0198%
Matrix Service Co,MTRX,0.0197%
Aclaris Therapeutics Inc,ACRS,0.0197%
Eagle Pharmaceuticals Inc,EGRX,0.0197%
Republic Bancorp Inc,RBCAA,0.0196%
Intrepid Potash Inc,IPI,0.0196%
Equity Bancshares Inc,EQBK,0.0196%
Republic First Bancorp Inc,FRBK,0.0195%
TPG RE Finance Trust Inc,TRTX,0.0195%
Atlantic Capital Bancshares Inc,ACBI,0.0194%
UMH Properties Inc,UMH,0.0194%
City Office REIT Inc,CIO,0.0194%
Whitestone REIT,WSR,0.0194%
United Insurance Holdings Corp,UIHC,0.0194%
Industrial Logistics Properties Trust,ILPT,0.0193%
Ichor Holdings Ltd,ICHR,0.0193%
Rent-A-Center Inc,RCII,0.0193%
Model N Inc,MODN,0.0192%
York Water Co,YORW,0.0192%
West Bancorporation Inc,WTBA,0.0192%
MDC Partners Inc,MDCA,0.0191%
Access National Corp,ANCX,0.019%
Forrester Research Inc,FORR,0.019%
At Home Group Inc,HOME,0.0189%
Franklin Financial Network Inc,FSB,0.0189%
Hackett Group Inc,HCKT,0.0188%
Select Energy Services Inc,WTTR,0.0188%
TechTarget Inc,TTGT,0.0188%
Babcock & Wilcox Enterprises Inc,BW,0.0188%
e.l.f. Beauty Inc,ELF,0.0187%
CAI International Inc,CAI,0.0187%
Farmers & Merchants Bancorp Inc,FMAO,0.0186%
Addus Homecare Corp,ADUS,0.0186%
Citi Trends Inc,CTRN,0.0185%
Vectrus Inc,VEC,0.0184%
Boot Barn Holdings Inc,BOOT,0.0184%
Carriage Services Inc,CSV,0.0184%
Farmers National Banc Corp,FMNB,0.0184%
Farmers Capital Bank Corp,FFKT,0.0183%
Old Line Bancshares Inc,OLBK,0.0183%
Motorcar Parts of America Inc,MPAA,0.0183%
Central Garden & Pet Co,CENT,0.0181%
America's CAR-MART Inc,CRMT,0.018%
Cato Corp,CATO,0.0179%
FRP Holdings Inc,FRPH,0.0179%
Smart Global Holdings Inc,SGH,0.0178%
SEACOR Marine Holdings Inc,SMHI,0.0177%
Synergy Pharmaceuticals Inc,SGYP,0.0176%
Clearwater Paper Corp,CLW,0.0176%
tronc Inc,TRNC,0.0176%
Medpace Holdings Inc,MEDP,0.0176%
First Mid-Illinois Bancshares Inc,FMBH,0.0175%
Akcea Therapeutics Inc,AKCA,0.0175%
Citizens Inc,CIA,0.0173%
Carrols Restaurant Group Inc,TAST,0.0173%
National Research Corp,NRC,0.0173%
Ares Commercial Real Estate Corp,ACRE,0.0173%
Titan Machinery Inc,TITN,0.0173%
Del Taco Restaurants Inc,TACO,0.0173%
Drive Shack Inc,DS,0.0172%
Landec Corp,LNDC,0.0172%
Haverty Furniture Companies Inc,HVT,0.0172%
Midwestone Financial Group Inc,MOFG,0.0171%
KEYW Holding Corp,KEYW,0.0171%
Depomed Inc,DEPO,0.0171%
Ascena Retail Group Inc,ASNA,0.0171%
Inovio Pharmaceuticals Inc,INO,0.0171%
One Liberty Properties Inc,OLP,0.017%
Regional Management Corp,RM,0.017%
Franks International NV,FI,0.0169%
Dermira Inc,DERM,0.0169%
Endologix Inc,ELGX,0.0168%
Intellia Therapeutics Inc,NTLA,0.0168%
Byline Bancorp Inc,BY,0.0168%
PCSB Financial Corp,PCSB,0.0167%
Costamare Inc,CMRE,0.0167%
Globalstar Inc,GSAT,0.0167%
Cytokinetics Inc,CYTK,0.0166%
Natera Inc,NTRA,0.0166%
Enterprise Bancorp Inc,EBTC,0.0166%
Southern National Bancorp of Virginia Inc,SONA,0.0166%
Del Frisco's Restaurant Group Inc,DFRG,0.0166%
Newmark Group Inc,NMRK,0.0165%
Emerald Expositions Events Inc,EEX,0.0165%
Global Indemnity Ltd,GBLI,0.0165%
National CineMedia Inc,NCMI,0.0165%
First Connecticut Bancorp Inc,FBNK,0.0165%
Accuray Inc,ARAY,0.0164%
PHH Corp,PHH,0.0163%
Greif Inc,GEF.B,0.0163%
Systemax Inc,SYX,0.0163%
ChannelAdvisor Corp,ECOM,0.0162%
Sierra Bancorp,BSRR,0.0162%
Lexicon Pharmaceuticals Inc,LXRX,0.0162%
Eros International PLC,EROS,0.0162%
First Bancshares Inc,FBMS,0.0161%
Heritage Insurance Holdings Inc,HRTG,0.0161%
Mistras Group Inc,MG,0.0161%
Antares Pharma Inc,ATRS,0.016%
Computer Programs and Systems Inc,CPSI,0.016%
GenMark Diagnostics Inc,GNMK,0.016%
Ladenburg Thalmann Financial Services Inc,LTS,0.016%
Covenant Transportation Group Inc,CVTI,0.016%
Energous Corp,WATT,0.016%
Essendant Inc,ESND,0.016%
Central European Media Enterprises Ltd,CETV,0.0159%
Brightcove Inc,BCOV,0.0159%
Orchid Island Capital Inc,ORC,0.0159%
Utah Medical Products Inc,UTMD,0.0159%
Park Electrochemical Corp,PKE,0.0159%
Peoples Financial Services Corp,PFIS,0.0158%
American Software Inc,AMSWA,0.0158%
Frontline Ltd,FRO,0.0158%
Cara Therapeutics Inc,CARA,0.0158%
Health Insurance Innovations Inc,HIIQ,0.0157%
Barnes & Noble Inc,BKS,0.0157%
Concert Pharmaceuticals Inc,CNCE,0.0157%
Superior Industries International Inc,SUP,0.0156%
Kura Oncology Inc,KURA,0.0156%
Perry Ellis International Inc,PERY,0.0155%
Park Ohio Holdings Corp,PKOH,0.0155%
Cedar Realty Trust Inc,CDR,0.0155%
Solaris Oilfield Infrastructure Inc,SOI,0.0155%
Quantenna Communications Inc,QTNA,0.0154%
Voyager Therapeutics Inc,VYGR,0.0154%
Immersion Corp,IMMR,0.0154%
Primo Water Corp,PRMW,0.0154%
Oxford Immunotec Global PLC,OXFD,0.0153%
Culp Inc,CULP,0.0153%
PDF Solutions Inc,PDFS,0.0153%
Aduro Biotech Inc,ADRO,0.0152%
American National Bankshares Inc,AMNB,0.0151%
Daktronics Inc,DAKT,0.0151%
Hawkins Inc,HWKN,0.0151%
National Bankshares Inc,NKSH,0.0151%
Surgery Partners Inc,SGRY,0.0151%
Reata Pharmaceuticals Inc,RETA,0.0149%
Investors Title Co,ITIC,0.0149%
Panhandle Oil and Gas Inc,PHX,0.0148%
ZAGG Inc,ZAGG,0.0148%
Hci Group Inc,HCI,0.0148%
PC Connection Inc,CNXN,0.0147%
CommerceHub Inc,CHUBA,0.0147%
Yext Inc,YEXT,0.0146%
1-800-Flowers.Com Inc,FLWS,0.0146%
KKR Real Estate Finance Trust Inc,KREF,0.0146%
Pioneer Energy Services Corp,PES,0.0146%
DHT Holdings Inc,DHT,0.0146%
Digi International Inc,DGII,0.0145%
Artesian Resources Corp,ARTNA,0.0145%
Dynex Capital Inc,DX,0.0145%
Johnson Outdoors Inc,JOUT,0.0145%
Natural Gas Services Group Inc,NGS,0.0145%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0144%
GAIN Capital Holdings Inc,GCAP,0.0144%
A10 Networks Inc,ATEN,0.0144%
Ducommun Inc,DCO,0.0144%
Southern First Bancshares Inc,SFST,0.0144%
Bassett Furniture Industries Inc,BSET,0.0143%
Jounce Therapeutics Inc,JNCE,0.0143%
Paratek Pharmaceuticals Inc,PRTK,0.0142%
Resource Capital Corp,RSO,0.0142%
Medequities Realty Trust Inc,MRT,0.0142%
FutureFuel Corp,FF,0.0142%
Heritage-Crystal Clean Inc,HCCI,0.0142%
Western New England Bancorp Inc,WNEB,0.0141%
Entravision Communications Corp,EVC,0.0141%
Altisource Portfolio Solutions SA,ASPS,0.0141%
Denali Therapeutics Inc,DNLI,0.014%
Liberty Oilfield Services Inc,LBRT,0.014%
Alpha and Omega Semiconductor Ltd,AOSL,0.014%
Windstream Holdings Inc,WIN,0.014%
BioScrip Inc,BIOS,0.014%
Basic Energy Services Inc,BAS,0.0138%
Hingham Institution For Savings,HIFS,0.0138%
Sterling Construction Company Inc,STRL,0.0138%
Zix Corp,ZIXI,0.0138%
eHealth Inc,EHTH,0.0137%
Flexsteel Industries Inc,FLXS,0.0137%
Harmonic Inc,HLIT,0.0137%
Energy Recovery Inc,ERII,0.0137%
Daseke Inc,DSKE,0.0137%
Charter Financial Corp,CHFN,0.0136%
Zoe's Kitchen Inc,ZOES,0.0136%
Sienna Biopharmaceuticals Inc,SNNA,0.0136%
DURECT Corp,DRRX,0.0136%
Winmark Corp,WINA,0.0136%
Limoneira Co,LMNR,0.0136%
Vishay Precision Group Inc,VPG,0.0136%
Citizens & Northern Corp,CZNC,0.0135%
ServiceSource International Inc,SREV,0.0135%
Blue Bird Corp,BLBD,0.0135%
Calix Inc,CALX,0.0135%
Spok Holdings Inc,SPOK,0.0135%
GP Strategies Corp,GPX,0.0134%
First Bancorp Inc,FNLC,0.0134%
Oppenheimer Holdings Inc,OPY,0.0133%
Summit Financial Group Inc,SMMF,0.0133%
Cadiz Inc,CDZI,0.0133%
Shoe Carnival Inc,SCVL,0.0133%
HC2 Holdings Inc,HCHC,0.0133%
Allied Motion Technologies Inc,AMOT,0.0133%
Armstrong Flooring Inc,AFI,0.0133%
Miller Industries Inc,MLR,0.0133%
YRC Worldwide Inc,YRCW,0.0132%
Braemar Hotel & Resorts Inc,BHR,0.0132%
Macatawa Bank Corp,MCBC,0.0131%
Gener8 Maritime Inc,GNRT,0.013%
WMIH Corp,WMIH,0.013%
Gold Resource Corp,GORO,0.013%
Potbelly Corp,PBPB,0.013%
Pacific Biosciences of California Inc,PACB,0.013%
Great Lakes Dredge & Dock Corp,GLDD,0.013%
Digimarc Corp,DMRC,0.0129%
First Internet Bancorp,INBK,0.0129%
Nordic American Tanker Ltd,NAT,0.0129%
Ribbon Communications Inc,RBBN,0.0129%
Mitek Systems Inc,MITK,0.0129%
pdvWireless Inc,PDVW,0.0129%
Agenus Inc,AGEN,0.0129%
BSB Bancorp Inc,BLMT,0.0128%
Tile Shop Holdings Inc,TTS,0.0127%
Arlington Asset Investment Corp,AI,0.0127%
Mammoth Energy Services Inc,TUSK,0.0127%
American Railcar Industries Inc,ARII,0.0127%
Bojangles Inc,BOJA,0.0127%
ChemoCentryx Inc,CCXI,0.0127%
Powell Industries Inc,POWL,0.0126%
Barnes & Noble Education Inc,BNED,0.0126%
On Deck Capital Inc,ONDK,0.0126%
Hurco Companies Inc,HURC,0.0126%
BankFinancial Corp,BFIN,0.0125%
DSP Group Inc,DSPG,0.0124%
Apellis Pharmaceuticals Inc,APLS,0.0123%
Lands End Inc,LE,0.0123%
Capital City Bank Group Inc,CCBG,0.0123%
Nexeo Solutions Inc,NXEO,0.0123%
MobileIron Inc,MOBL,0.0123%
Marlin Business Services Corp,MRLN,0.0123%
Layne Christensen Co,LAYN,0.0122%
Safeguard Scientifics Inc,SFE,0.0122%
Atlantic Power Corp,AT,0.0121%
Jernigan Capital Inc,JCAP,0.0121%
Daily Journal Corp,DJCO,0.0121%
Catalyst Pharmaceuticals Inc,CPRX,0.0121%
Rockwell Medical Inc,RMTI,0.0121%
Consolidated-Tomoka Land Co,CTO,0.0121%
Sutherland Asset Management Corp,SLD,0.012%
Clearside Biomedical Inc,CLSD,0.012%
Reading International Inc,RDI,0.012%
Revlon Inc,REV,0.0119%
Pieris Pharmaceuticals Inc,PIRS,0.0119%
MoneyGram International Inc,MGI,0.0119%
Biglari Holdings Inc,BH,0.0119%
Nine Energy Service Inc,NINE,0.0119%
Home Bancorp Inc,HBCP,0.0118%
Franklin Covey Co,FC,0.0118%
RCI Hospitality Holdings Inc,RICK,0.0118%
Codorus Valley Bancorp Inc,CVLY,0.0117%
Hovnanian Enterprises Inc,HOV,0.0117%
Enzo Biochem Inc,ENZ,0.0117%
Forestar Group Inc,FOR,0.0116%
TPI Composites Inc,TPIC,0.0116%
RTI Surgical Inc,RTIX,0.0116%
GNC Holdings Inc,GNC,0.0116%
Farmland Partners Inc,FPI,0.0116%
Trecora Resources,TREC,0.0116%
Evolution Petroleum Corp,EPM,0.0115%
Territorial Bancorp Inc,TBNK,0.0115%
Biospecifics Technologies Corp,BSTC,0.0115%
Internap Corp,INAP,0.0114%
Civitas Solutions Inc,CIVI,0.0114%
Clean Energy Fuels Corp,CLNE,0.0114%
AXT Inc,AXTI,0.0114%
Independence Holding Co,IHC,0.0114%
Century Bancorp Inc,CNBKA,0.0113%
Sigma Designs Inc,SIGM,0.0113%
Nathan's Famous Inc,NATH,0.0113%
Cloud Peak Energy Inc,CLD,0.0113%
Ames National Corp,ATLO,0.0113%
Castlight Health Inc,CSLT,0.0113%
Green Brick Partners Inc,GRBK,0.0113%
Craft Brew Alliance Inc,BREW,0.0112%
Pico Holdings Inc,PICO,0.0112%
Northrim BanCorp Inc,NRIM,0.0112%
PennyMac Financial Services Inc,PFSI,0.0111%
Teekay Tankers Ltd,TNK,0.0111%
Sterling Bancorp Inc,SBT,0.0111%
Rosetta Stone Inc,RST,0.0111%
Baldwin & Lyons Inc,BWINB,0.0111%
HarborOne Bancorp Inc,HONE,0.011%
Capital Senior Living Corp,CSU,0.011%
Farmer Bros Co,FARM,0.011%
RBB Bancorp,RBB,0.011%
Kala Pharmaceuticals Inc,KALA,0.0109%
Sanchez Energy Corp,SN,0.0109%
Invitae Corp,NVTA,0.0109%
Shore Bancshares Inc,SHBI,0.0109%
WEYCO Group Inc,WEYS,0.0109%
PlayAGS Inc,AGS,0.0109%
EMC Insurance Group Inc,EMCI,0.0108%
Strongbridge Biopharma plc,SBBP,0.0108%
Graham Corp,GHM,0.0108%
Uranium Energy Corp,UEC,0.0108%
Idera Pharmaceuticals Inc,IDRA,0.0108%
First Business Financial Services Inc,FBIZ,0.0108%
Civista Bancshares Inc,CIVB,0.0107%
MutualFirst Financial Inc,MFSF,0.0106%
ViewRay Inc,VRAY,0.0106%
Impinj Inc,PI,0.0106%
Lindblad Expeditions Holdings Inc,LIND,0.0105%
Liberty Media Corp,BATRA,0.0105%
Ardmore Shipping Corp,ASC,0.0105%
Vera Bradley Inc,VRA,0.0105%
SendGrid Inc,SEND,0.0104%
Great Ajax Corp,AJX,0.0104%
Chimerix Inc,CMRX,0.0104%
Era Group Inc,ERA,0.0104%
Upland Software Inc,UPLD,0.0104%
Federated National Holding Co,FNHC,0.0103%
Superior Uniform Group Inc,SGC,0.0103%
Kindred Biosciences Inc,KIN,0.0103%
AV Homes Inc,AVHI,0.0103%
Hardinge Inc,HDNG,0.0102%
Flotek Industries Inc,FTK,0.0102%
Athersys Inc,ATHX,0.0102%
Deciphera Pharmaceuticals Inc,DCPH,0.0101%
Willdan Group Inc,WLDN,0.0101%
Rhythm Pharmaceuticals Inc,RYTM,0.0101%
Evans Bancorp Inc,EVBN,0.0101%
UFP Technologies Inc,UFPT,0.01%
Bluerock Residential Growth REIT Inc,BRG,0.01%
Southern Missouri Bancorp Inc,SMBC,0.01%
CARBO Ceramics Inc,CRR,0.01%
MidSouth Bancorp Inc,MSL,0.01%
Habit Restaurants Inc,HABT,0.01%
Village Super Market Inc,VLGEA,0.0099%
Guaranty Bancshares Inc,GNTY,0.0099%
Fluidigm Corp,FLDM,0.0099%
Corium International Inc,CORI,0.0099%
Care.com Inc,CRCM,0.0099%
Union Bankshares Inc,UNB,0.0099%
El Pollo Loco Holdings Inc,LOCO,0.0099%
Sientra Inc,SIEN,0.0098%
Olympic Steel Inc,ZEUS,0.0098%
Ameresco Inc,AMRC,0.0098%
Bel Fuse Inc,BELFB,0.0098%
Speedway Motorsports Inc,TRK,0.0098%
Preformed Line Products Co,PLPC,0.0098%
Aratana Therapeutics Inc,PETX,0.0098%
Earthstone Energy Inc,ESTE,0.0098%
Valhi Inc,VHI,0.0098%
RigNet Inc,RNET,0.0097%
Omega Flex Inc,OFLX,0.0097%
Foundation Building Materials Inc,FBM,0.0097%
Universal Logistics Holdings Inc,ULH,0.0097%
SilverBow Resources Inc,SBOW,0.0097%
Rush Enterprises Inc,RUSHB,0.0097%
Investar Holding Corp,ISTR,0.0096%
Reis Inc,REIS,0.0096%
Kopin Corp,KOPN,0.0096%
Penns Woods Bancorp Inc,PWOD,0.0096%
Consolidated Water Co Ltd,CWCO,0.0095%
Mersana Therapeutics Inc,MRSN,0.0095%
Ocular Therapeutix Inc,OCUL,0.0095%
Cherry Hill Mortgage Investment Corp,CHMI,0.0095%
Syros Pharmaceuticals Inc,SYRS,0.0095%
Central Valley Community Bancorp,CVCY,0.0095%
Neos Therapeutics Inc,NEOS,0.0095%
Entegra Financial Corp,ENFC,0.0094%
Calithera Biosciences Inc,CALA,0.0094%
Stratus Properties Inc,STRS,0.0093%
Pier 1 Imports Inc,PIR,0.0093%
Seneca Foods Corp,SENEA,0.0093%
Premier Financial Bancorp Inc,PFBI,0.0092%
Timberland Bancorp Inc,TSBK,0.0092%
Agilysys Inc,AGYS,0.0092%
C&F Financial Corp,CFFI,0.0091%
Orrstown Financial Services Inc,ORRF,0.0091%
ARMO Biosciences Inc,ARMO,0.0091%
NanoString Technologies Inc,NSTG,0.0091%
Oil-Dri Corporation of America,ODC,0.0091%
Lilis Energy Inc,LLEX,0.0091%
Amber Road Inc,AMBR,0.009%
Minerva Neurosciences Inc,NERV,0.009%
FNB Bancorp,FNBG,0.009%
Twin Disc Inc,TWIN,0.009%
Big 5 Sporting Goods Corp,BGFV,0.009%
Ohio Valley Banc Corp,OVBC,0.009%
Bellicum Pharmaceuticals Inc,BLCM,0.0089%
L.B. Foster Co,FSTR,0.0089%
Hill International Inc,HIL,0.0089%
Safety Income & Growth Inc,SAFE,0.0088%
Community Bankers Trust Corp,ESXB,0.0088%
Horizon Global Corp,HZN,0.0088%
NCS Multistage Holdings Inc,NCSM,0.0088%
Maxwell Technologies Inc,MXWL,0.0088%
Energy XXI Gulf Coast Inc,EGC,0.0087%
Eagle Bulk Shipping Inc,EGLE,0.0087%
NeoPhotonics Corp,NPTN,0.0087%
ACNB Corp,ACNB,0.0087%
Luther Burbank Corp,LBC,0.0087%
Sportsmans Warehouse Holdings Inc,SPWH,0.0087%
CURO Group Holdings Corp,CURO,0.0087%
Simulations Plus Inc,SLP,0.0086%
Francesca's Holdings Corp,FRAN,0.0086%
Bankwell Financial Group Inc,BWFG,0.0086%
Riverview Bancorp Inc,RVSB,0.0086%
Century Casinos Inc,CNTY,0.0085%
MBT Financial Corp,MBTF,0.0085%
Northwest Pipe Co,NWPX,0.0085%
WideOpenWest Inc,WOW,0.0085%
Sparton Corp,SPA,0.0084%
Overseas Shipholding Group Inc,OSG,0.0084%
Fonar Corp,FONR,0.0084%
ForeScout Technologies Inc,FSCT,0.0084%
Bank of Commerce Holdings,BOCH,0.0083%
Metropolitan Bank Holding Corp,MCB,0.0083%
Ooma Inc,OOMA,0.0083%
BioTime Inc,BTX,0.0083%
Norwood Financial Corp,NWFL,0.0082%
Hemisphere Media Group Inc,HMTV,0.0082%
Red Lion Hotels Corp,RLH,0.0082%
Clear Channel Outdoor Holdings Inc,CCO,0.0081%
Commercial Vehicle Group Inc,CVGI,0.0081%
Liquidity Services Inc,LQDT,0.0081%
Bluegreen Vacations Corp,BXG,0.0081%
Key Energy Services Inc,KEG,0.0081%
Casa Systems Inc,CASA,0.0081%
Ardelyx Inc,ARDX,0.0081%
Merchants Bancorp,MBIN,0.0081%
AquaVenture Holdings Ltd,WAAS,0.008%
Telenav Inc,TNAV,0.008%
RGC Resources Inc,RGCO,0.008%
FreightCar America Inc,RAIL,0.008%
Tocagen Inc,TOCA,0.008%
SmartFinancial Inc,SMBK,0.008%
Smart Sand Inc,SND,0.0079%
Kirkland's Inc,KIRK,0.0079%
Independence Contract Drilling Inc,ICD,0.0079%
Pulse Biosciences Inc,PLSE,0.0079%
Orion Group Holdings Inc,ORN,0.0078%
GAMCO Investors Inc,GBL,0.0078%
Avid Technology Inc,AVID,0.0078%
United States Lime & Minerals Inc,USLM,0.0078%
Tetraphase Pharmaceuticals Inc,TTPH,0.0078%
Unity Bancorp Inc,UNTY,0.0078%
CapStar Financial Holdings Inc,CSTR,0.0078%
First Northwest Bancorp,FNWB,0.0078%
NI Holdings Inc,NODK,0.0078%
LCNB Corp,LCNB,0.0078%
AgroFresh Solutions Inc,AGFS,0.0077%
Pacific Mercantile Bancorp,PMBC,0.0077%
INSYS Therapeutics Inc,INSY,0.0077%
Dorian LPG Ltd,LPG,0.0076%
Eastern Co,EML,0.0076%
Midstates Petroleum Company Inc,MPO,0.0076%
Seres Therapeutics Inc,MCRB,0.0076%
Dova Pharmaceuticals Inc,DOVA,0.0076%
Saga Communications Inc,SGA,0.0076%
Reliant Bancorp Inc,RBNC,0.0076%
SI Financial Group Inc,SIFI,0.0076%
Duluth Holdings Inc,DLTH,0.0076%
Hawaiian Telcom Holdco Inc,HCOM,0.0076%
Malvern Bancorp Inc,MLVF,0.0076%
Howard Bancorp Inc,HBMD,0.0075%
Tiptree Inc,TIPT,0.0075%
Kingstone Companies Inc,KINS,0.0075%
KVH Industries Inc,KVHI,0.0075%
J Alexanders Holdings Inc,JAX,0.0075%
Selecta Biosciences Inc,SELB,0.0074%
Ryerson Holding Corp,RYI,0.0074%
Owens Realty Mortgage Inc,ORM,0.0073%
Recro Pharma Inc,REPH,0.0073%
Meet Group Inc,MEET,0.0073%
Pure Cycle Corp,PCYO,0.0073%
BCB Bancorp Inc,BCBP,0.0072%
Hudson Technologies Inc,HDSN,0.0072%
Northeast Bancorp,NBN,0.0072%
Odonate Therapeutics Inc,ODT,0.0071%
AAC Holdings Inc,AAC,0.0071%
PHI Inc,PHIIK,0.007%
NewLink Genetics Corp,NLNK,0.007%
Bridgepoint Education Inc,BPI,0.007%
CECO Environmental Corp,CECE,0.0069%
United Security Bancshares,UBFO,0.0069%
CSS Industries Inc,CSS,0.0069%
LSI Industries Inc,LYTS,0.0069%
Clarus Corp,CLAR,0.0069%
Safe Bulkers Inc,SB,0.0069%
Pzena Investment Management Inc,PZN,0.0069%
IES Holdings Inc,IESC,0.0069%
Prudential Bancorp Inc,PBIP,0.0069%
NACCO Industries Inc,NC,0.0069%
Pacific Ethanol Inc,PEIX,0.0069%
Chemung Financial Corp,CHMG,0.0068%
Radiant Logistics Inc,RLGT,0.0068%
BG Staffing Inc,BGSF,0.0068%
Peoples Bancorp of North Carolina Inc,PEBK,0.0068%
Acacia Research Corp,ACTG,0.0068%
Tillys Inc,TLYS,0.0068%
Spark Energy Inc,SPKE,0.0068%
American Renal Associates Holdings Inc,ARA,0.0068%
Clearfield Inc,CLFD,0.0067%
PetIQ Inc,PETQ,0.0067%
Solid Biosciences Inc,SLDB,0.0066%
Lawson Products Inc,LAWS,0.0066%
Libbey Inc,LBY,0.0066%
Community Financial Corp,TCFC,0.0066%
First Financial Northwest Inc,FFNW,0.0066%
Huttig Building Products Inc,HBP,0.0066%
Escalade Inc,ESCA,0.0066%
Associated Capital Group Inc,AC,0.0066%
Natural Health Trends Corp,NHTC,0.0066%
Hallmark Financial Services Inc,HALL,0.0065%
Veracyte Inc,VCYT,0.0065%
Donegal Group Inc,DGICA,0.0065%
Information Services Group Inc,III,0.0064%
Delta Apparel Inc,DLA,0.0064%
Envirostar Inc,EVI,0.0064%
Geospace Technologies Corp,GEOS,0.0064%
Trinity Place Holdings Inc,TPHS,0.0064%
Cambium Learning Group Inc,ABCD,0.0064%
Elevate Credit Inc,ELVT,0.0063%
ESSA Bancorp Inc,ESSA,0.0063%
Forterra Inc,FRTA,0.0063%
Aerohive Networks Inc,HIVE,0.0063%
Global Medical REIT Inc,GMRE,0.0063%
Gulf Island Fabrication Inc,GIFI,0.0063%
Pixelworks Inc,PXLW,0.0063%
Gencor Industries Inc,GENC,0.0062%
Build-A-Bear Workshop Inc,BBW,0.0062%
Parke Bancorp Inc,PKBK,0.0062%
County Bancorp Inc,ICBK,0.0062%
Turning Point Brands Inc,TPB,0.0062%
Fortress Biotech Inc,FBIO,0.0061%
VBI Vaccines Inc,VBV,0.0061%
Gaia Inc,GAIA,0.0061%
Willis Lease Finance Corp,WLFC,0.0061%
New Home Company Inc,NWHM,0.006%
NAPCO Security Technologies Inc,NSSC,0.006%
EMCORE Corp,EMKR,0.006%
Ovid Therapeutics Inc,OVID,0.006%
Atlas Financial Holdings Inc,AFH,0.0059%
Genco Shipping & Trading Ltd,GNK,0.0059%
Syndax Pharmaceuticals Inc,SNDX,0.0059%
PCM Inc,PCMI,0.0059%
Approach Resources Inc,AREX,0.0059%
Middlefield Banc Corp,MBCN,0.0059%
Organovo Holdings Inc,ONVO,0.0058%
Smart & Final Stores Inc,SFS,0.0058%
LSB Industries Inc,LXU,0.0058%
Eclipse Resources Corp,ECR,0.0057%
Two River Bancorp,TRCB,0.0057%
Iteris Inc,ITI,0.0057%
Marine Products Corp,MPX,0.0057%
Provident Financial Holdings Inc,PROV,0.0057%
Teligent Inc,TLGT,0.0057%
NantKwest Inc,NK,0.0057%
Clipper Realty Inc,CLPR,0.0057%
Collectors Universe Inc,CLCT,0.0056%
Athenex Inc,ATNX,0.0056%
"Melinta Therapeutics, Inc.",MLNT,0.0055%
Gastar Exploration Inc,GST,0.0055%
OptiNose Inc,OPTN,0.0055%
Lifetime Brands Inc,LCUT,0.0055%
Shiloh Industries Inc,SHLO,0.0055%
VirnetX Holding Corp,VHC,0.0055%
Immune Design Corp,IMDZ,0.0055%
Nymox Pharmaceutical Corp,NYMX,0.0055%
Zynerba Pharmaceuticals Inc,ZYNE,0.0055%
Merrimack Pharmaceuticals Inc,MACK,0.0054%
Trevena Inc,TRVN,0.0054%
Quotient Ltd,QTNT,0.0054%
Park City Group Inc,PCYG,0.0053%
Quantum Corp,QTM,0.0053%
Core Molding Technologies Inc,CMT,0.0053%
Otonomy Inc,OTIC,0.0053%
First Guaranty Bancshares Inc,FGBI,0.0052%
Rubicon Project Inc,RUBI,0.0051%
Cue Biopharma Inc,CUE,0.0051%
GSI Technology Inc,GSIT,0.005%
Castle Brands Inc,ROX,0.005%
DNB Financial Corp,DNBF,0.005%
FTD Companies Inc,FTD,0.005%
Adams Resources & Energy Inc,AE,0.005%
CyberOptics Corp,CYBE,0.005%
Alico Inc,ALCO,0.005%
Silvercrest Asset Management Group Inc,SAMG,0.005%
Vivint Solar Inc,VSLR,0.0049%
Hallador Energy Co,HNRG,0.0049%
Greene County Bancorp Inc,GCBC,0.0049%
PROVIDENT BANCORP INC,PVBC,0.0049%
Crawford & Co,CRD.B,0.0048%
Vitamin Shoppe Inc,VSI,0.0048%
Celldex Therapeutics Inc,CLDX,0.0048%
Corindus Vascular Robotics Inc,CVRS,0.0047%
Ellington Residential Mortgage REIT,EARN,0.0047%
RealNetworks Inc,RNWK,0.0047%
Container Store Group Inc,TCS,0.0047%
VOXX International Corp,VOXX,0.0047%
Natures Sunshine Products Inc,NATR,0.0047%
Arsanis Inc,ASNS,0.0046%
MicroVision Inc,MVIS,0.0046%
Funko Inc,FNKO,0.0046%
XBiotech Inc,XBIT,0.0045%
Conatus Pharmaceuticals Inc,CNAT,0.0045%
Contango Oil & Gas Co,MCF,0.0044%
Old Point Financial Corp,OPOF,0.0044%
Impac Mortgage Holdings Inc,IMH,0.0044%
IDT Corp,IDT,0.0044%
miRagen Therapeutics Inc,MGEN,0.0044%
OrthoPediatrics Corp,KIDS,0.0043%
Global Water Resources Inc,GWRS,0.0043%
Protagonist Therapeutics Inc,PTGX,0.0043%
