VTI: Vanguard Total Stock Market ETF
Inception Date: 2001-05-31
Fund Holdings as of: 2018-04-30
Total Assets Under Management (in thousands):	93500462
Shares Outstanding: 684634000
Expense Ratio: 0.04%
Tracks This Index: CRSP US Total Market Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VTI


Holding,Symbol,Weighting
New Residential Investment Corp,NRZ,0.0248%
Royal Gold Inc,RGLD,0.0248%
Goodyear Tire & Rubber Co,GT,0.0247%
ManpowerGroup Inc,MAN,0.0246%
Polaris Industries Inc,PII,0.0246%
First Solar Inc,FSLR,0.0245%
Discovery Inc,DISCK,0.0245%
News Corp,NWSA,0.0244%
Bank of the Ozarks,OZRK,0.0244%
Bio-Techne Corp,TECH,0.0244%
Invitation Homes Inc,INVH,0.0243%
Liberty Media Corp,FWONK,0.0243%
United States Steel Corp,X,0.0243%
SAGE Therapeutics Inc,SAGE,0.0243%
Webster Financial Corp,WBS,0.0243%
Ralph Lauren Corp,RL,0.0242%
Toro Co,TTC,0.024%
Donaldson Company Inc,DCI,0.024%
RPM International Inc,RPM,0.0238%
Snap Inc,SNAP,0.0238%
Garmin Ltd,GRMN,0.0237%
Black Knight Inc,BKI,0.0236%
Hubbell Inc,HUBB,0.0236%
DCT Industrial Trust Inc,DCT,0.0236%
DexCom Inc,DXCM,0.0236%
People's United Financial Inc,PBCT,0.0236%
Aqua America Inc,WTR,0.0235%
EPAM Systems Inc,EPAM,0.0235%
Paycom Software Inc,PAYC,0.0235%
Newfield Exploration Co,NFX,0.0234%
Pool Corp,POOL,0.0234%
Hill-Rom Holdings Inc,HRC,0.0233%
Brunswick Corp,BC,0.0233%
First American Financial Corp,FAF,0.0233%
H & R Block Inc,HRB,0.0231%
Transocean Ltd,RIG,0.0231%
Bright Horizons Family Solutions Inc,BFAM,0.023%
Renaissancere Holdings Ltd,RNR,0.023%
Exelixis Inc,EXEL,0.0229%
Catalent Inc,CTLT,0.0229%
Allison Transmission Holdings Inc,ALSN,0.0229%
Hudson Pacific Properties Inc,HPP,0.0227%
American Campus Communities Inc,ACC,0.0227%
Mattel Inc,MAT,0.0226%
Chemed Corp,CHE,0.0226%
MKS Instruments Inc,MKSI,0.0226%
Core Laboratories NV,CLB,0.0225%
Seattle Genetics Inc,SGEN,0.0225%
Assurant Inc,AIZ,0.0225%
Flowserve Corp,FLS,0.0225%
Bio Rad Laboratories Inc,BIO,0.0224%
Zillow Group Inc,Z,0.0224%
Knight-Swift Transportation Holdings Inc,KNX,0.0223%
Encompass Health Corp,EHC,0.0223%
First Horizon National Corp,FHN,0.0223%
Wintrust Financial Corp,WTFC,0.0223%
Leggett & Platt Inc,LEG,0.0223%
Nutanix Inc,NTNX,0.0223%
Charles River Laboratories International Inc,CRL,0.0222%
Vectren Corp,VVC,0.0222%
Sonoco Products Co,SON,0.0222%
Kimco Realty Corp,KIM,0.0222%
Western Alliance Bancorp,WAL,0.0221%
Grand Canyon Education Inc,LOPE,0.0221%
New York Community Bancorp Inc,NYCB,0.0221%
Watsco Inc,WSO,0.0221%
Lamar Advertising Co,LAMR,0.022%
Starwood Property Trust Inc,STWD,0.0219%
Howard Hughes Corp,HHC,0.0219%
Lincoln Electric Holdings Inc,LECO,0.0219%
Tableau Software Inc,DATA,0.0219%
Validus Holdings Ltd,VR,0.0219%
Interactive Brokers Group Inc,IBKR,0.0218%
Thor Industries Inc,THO,0.0218%
LPL Financial Holdings Inc,LPLA,0.0218%
Oshkosh Corp,OSK,0.0217%
Curtiss-Wright Corp,CW,0.0216%
Olin Corp,OLN,0.0215%
Foot Locker Inc,FL,0.0215%
MDU Resources Group Inc,MDU,0.0215%
National Retail Properties Inc,NNN,0.0215%
Patterson-UTI Energy Inc,PTEN,0.0215%
Carter's Inc,CRI,0.0214%
Popular Inc,BPOP,0.0214%
Forest City Realty Trust Inc,FCE.A,0.0212%
Pinnacle Financial Partners Inc,PNFP,0.0212%
CyrusOne Inc,CONE,0.0212%
Omega Healthcare Investors Inc,OHI,0.0212%
Idacorp Inc,IDA,0.0212%
AECOM,ACM,0.0212%
SCANA Corp,SCG,0.0211%
Old Republic International Corp,ORI,0.0211%
Genpact Ltd,G,0.0211%
Janus Henderson Group PLC,0RPW,0.0211%
Avnet Inc,AVT,0.021%
Post Holdings Inc,POST,0.021%
Rollins Inc,ROL,0.021%
CubeSmart,CUBE,0.021%
Healthcare Trust Of America Inc,HTA,0.0209%
Booz Allen Hamilton Holding Corp,BAH,0.0209%
Blackbaud Inc,BLKB,0.0208%
Insulet Corp,PODD,0.0208%
AXIS Capital Holdings Ltd,AXS,0.0207%
Dunkin' Brands Group Inc,DNKN,0.0206%
Live Nation Entertainment Inc,LYV,0.0206%
Prosperity Bancshares Inc,PB,0.0205%
National Instruments Corp,NATI,0.0204%
Fair Isaac Corp,FICO,0.0203%
Texas Capital Bancshares Inc,TCBI,0.0203%
Medical Properties Trust Inc,MPW,0.0203%
American Homes 4 Rent,AMH,0.0202%
Ionis Pharmaceuticals Inc,IONS,0.0202%
Zendesk Inc,ZEN,0.02%
Quanta Services Inc,PWR,0.02%
Texas Roadhouse Inc,TXRH,0.0198%
Monolithic Power Systems Inc,MPWR,0.0198%
SLM Corp,SLM,0.0198%
Murphy Oil Corp,MUR,0.0197%
Trinity Industries Inc,TRN,0.0197%
Cypress Semiconductor Corp,CY,0.0197%
Madison Square Garden Co,MSG,0.0196%
Molina Healthcare Inc,MOH,0.0196%
Graphic Packaging Holding Co,GPK,0.0196%
Six Flags Entertainment Corp,SIX,0.0195%
Umpqua Holdings Corp,UMPQ,0.0195%
Delphi Technologies PLC,DLPH,0.0195%
Landstar System Inc,LSTR,0.0194%
Acuity Brands Inc,AYI,0.0193%
Corelogic Inc,CLGX,0.0193%
Littelfuse Inc,LFUS,0.0192%
Park Hotels & Resorts Inc,PK,0.0192%
HEICO Corp,HEI.A,0.0191%
KLX Inc,KLXI,0.019%
Associated Banc-Corp,ASB,0.019%
Stericycle Inc,SRCL,0.019%
Cantel Medical Corp,CMD,0.0189%
athenahealth Inc,ATHN,0.0189%
Maximus Inc,MMS,0.0189%
AGCO Corp,AGCO,0.0189%
Eagle Materials Inc,EXP,0.0189%
Antero Resources Corp,AR,0.0188%
Arris International PLC,ARRS,0.0188%
WGL Holdings Inc,WGL,0.0187%
Cavium Inc,CAVM,0.0187%
Sterling Bancorp,STL,0.0187%
RingCentral Inc,RNG,0.0187%
Louisiana-Pacific Corp,LPX,0.0187%
ITT Inc,ITT,0.0187%
Envision Healthcare Corp,EVHC,0.0186%
Sabre Corp,SABR,0.0186%
Whiting Petroleum Corp,WLL,0.0186%
United Therapeutics Corp,UTHR,0.0186%
Jabil Inc,JBL,0.0186%
Hanover Insurance Group Inc,THG,0.0186%
BankUnited Inc,BKU,0.0186%
Woodward Inc,WWD,0.0185%
Masimo Corp,MASI,0.0184%
Crane Co,CR,0.0184%
Highwoods Properties Inc,HIW,0.0184%
Stamps.Com Inc,STMP,0.0184%
Assured Guaranty Ltd,AGO,0.0184%
Brighthouse Financial Inc,BHF,0.0183%
Teradata Corp,TDC,0.0183%
Brixmor Property Group Inc,BRX,0.0183%
Hancock Holding Co,HBHC,0.0183%
STORE Capital Corp,STOR,0.0182%
Valvoline Inc,VVV,0.0182%
Life Storage Inc,LSI,0.0182%
Apple Hospitality REIT Inc,APLE,0.0181%
Integra LifeSciences Holdings Corp,IART,0.0181%
Five Below Inc,FIVE,0.0181%
Extended Stay America Inc,STAY,0.0181%
F.N.B. Corp,FNB,0.0181%
Rayonier Inc,RYN,0.018%
TCF Financial Corp,TCF,0.0179%
Euronet Worldwide Inc,EEFT,0.0178%
ASGN Inc,ASGN,0.0178%
MSC Industrial Direct Co Inc,MSM,0.0178%
Dun & Bradstreet Corp,DNB,0.0178%
Hilton Grand Vacations Inc,HGV,0.0177%
CACI International Inc,CACI,0.0177%
Equity Commonwealth,EQC,0.0177%
2U Inc,TWOU,0.0177%
W. R. Grace & Co,GRA,0.0176%
Nuance Communications Inc,NUAN,0.0176%
Flowers Foods Inc,FLO,0.0176%
Kirby Corp,KEX,0.0175%
Planet Fitness Inc,PLNT,0.0175%
MEDNAX Inc,MD,0.0175%
ONE Gas Inc,OGS,0.0174%
GCI Liberty Inc,GLIBA,0.0174%
Sarepta Therapeutics Inc,SRPT,0.0174%
Entegris Inc,ENTG,0.0173%
Coherent Inc,COHR,0.0173%
Penumbra Inc,PEN,0.0173%
Versum Materials Inc,VSM,0.0173%
Energizer Holdings Inc,ENR,0.0173%
Navient Corp,NAVI,0.0173%
Chemical Financial Corp,CHFC,0.0173%
Haemonetics Corp,HAE,0.0172%
Ciena Corp,CIEN,0.0172%
Liberty Media Corp,LSXMA,0.0172%
Bemis Company Inc,BMS,0.0172%
Hospitality Properties Trust,HPT,0.0172%
HubSpot Inc,HUBS,0.0171%
Air Lease Corp,AL,0.0171%
Integrated Device Technology Inc,IDTI,0.017%
Avis Budget Group Inc,CAR,0.017%
New Jersey Resources Corp,NJR,0.017%
Selective Insurance Group Inc,SIGI,0.017%
Credit Acceptance Corp,CACC,0.017%
Cracker Barrel Old Country Store Inc,CBRL,0.0169%
Hawaiian Electric Industries Inc,HE,0.0168%
Universal Display Corp,OLED,0.0168%
Brinks Co,BCO,0.0168%
USG Corp,USG,0.0168%
Home BancShares Inc,HOMB,0.0167%
Genesee & Wyoming Inc,GWR,0.0167%
EMCOR Group Inc,EME,0.0167%
Gramercy Property Trust,GPT,0.0167%
Cree Inc,CREE,0.0167%
NewMarket Corp,NEU,0.0167%
Investors Bancorp Inc,ISBC,0.0166%
PBF Energy Inc,PBF,0.0166%
Sunstone Hotel Investors Inc,SHO,0.0166%
Portland General Electric Co,POR,0.0165%
PDC Energy Inc,PDCE,0.0165%
Discovery Inc,DISCA,0.0165%
Globus Medical Inc,GMED,0.0165%
Cinemark Holdings Inc,CNK,0.0164%
PRA Health Sciences Inc,PRAH,0.0163%
Primerica Inc,PRI,0.0163%
j2 Global Inc,JCOM,0.0163%
Caseys General Stores Inc,CASY,0.0163%
TripAdvisor Inc,TRIP,0.0162%
Dolby Laboratories Inc,DLB,0.0162%
First Industrial Realty Trust Inc,FR,0.0162%
Ryman Hospitality Properties Inc,RHP,0.0161%
Deluxe Corp,DLX,0.0161%
First Financial Bankshares Inc,FFIN,0.016%
Scotts Miracle-Gro Co,SMG,0.016%
Legg Mason Inc,LM,0.016%
Agios Pharmaceuticals Inc,AGIO,0.016%
Ashland Global Holdings Inc,ASH,0.016%
CoreSite Realty Corp,COR,0.016%
Dana Inc,DAN,0.0159%
Avangrid Inc,AGR,0.0159%
American Eagle Outfitters Inc,AEO,0.0159%
Valley National Bancorp,VLY,0.0159%
Oasis Petroleum Inc,OAS,0.0158%
Stifel Financial Corp,SF,0.0158%
John Bean Technologies Corp,JBT,0.0158%
Ingevity Corp,NGVT,0.0158%
JBG SMITH Properties,JBGS,0.0157%
Westlake Chemical Corp,WLK,0.0157%
Medidata Solutions Inc,MDSO,0.0157%
PNM Resources Inc,PNM,0.0157%
Silicon Laboratories Inc,SLAB,0.0157%
MGIC Investment Corp,MTG,0.0157%
Ellie Mae Inc,ELLI,0.0156%
Evercore Inc,EVR,0.0156%
Conduent Inc,CNDT,0.0156%
Yelp Inc,YELP,0.0155%
Neogen Corp,NEOG,0.0155%
Williams-Sonoma Inc,WSM,0.0154%
Etsy Inc,ETSY,0.0154%
IBERIABANK Corp,IBKC,0.0154%
Peabody Energy Corp,BTU,0.0154%
EPR Properties,EPR,0.0153%
Korn/Ferry International,KFY,0.0153%
Ryder System Inc,R,0.0153%
South State Corp,SSB,0.0153%
Hyatt Hotels Corp,H,0.0152%
NU Skin Enterprises Inc,NUS,0.0151%
Cousins Properties Inc,CUZ,0.0151%
ALLETE Inc,ALE,0.0151%
Skechers USA Inc,SKX,0.0151%
Southwest Gas Holdings Inc,SWX,0.015%
Allegheny Technologies Inc,ATI,0.015%
Under Armour Inc,UAA,0.0149%
Sprint Corp,S,0.0149%
Proto Labs Inc,PRLB,0.0149%
MasTec Inc,MTZ,0.0149%
ICU Medical Inc,ICUI,0.0148%
Cimpress NV,CMPR,0.0148%
Spire Inc,SR,0.0148%
ILG Inc,ILG,0.0148%
BancorpSouth Bank,BXS,0.0148%
Loxo Oncology Inc,LOXO,0.0148%
Timken Co,TKR,0.0148%
FireEye Inc,FEYE,0.0148%
MB Financial Inc,MBFI,0.0147%
Centennial Resource Development Inc,CDEV,0.0147%
Darling Ingredients Inc,DAR,0.0147%
Wendys Co,WEN,0.0147%
Valmont Industries Inc,VMI,0.0146%
RLJ Lodging Trust,RLJ,0.0146%
Wayfair Inc,W,0.0146%
SM Energy Co,SM,0.0146%
FirstCash Inc,FCFS,0.0146%
Visteon Corp,VC,0.0146%
New York Times Co,NYT,0.0145%
NCR Corp,NCR,0.0145%
Science Applications International Corp,SAIC,0.0145%
Eastgroup Properties Inc,EGP,0.0145%
Spirit Realty Capital Inc,SRC,0.0145%
Cabot Corp,CBT,0.0144%
Balchem Corp,BCPC,0.0143%
Performance Food Group Co,PFGC,0.0143%
Senior Housing Properties Trust,SNH,0.0142%
BGC Partners Inc,BGCP,0.0142%
Terex Corp,TEX,0.0142%
Bank of Hawaii Corp,BOH,0.0142%
UMB Financial Corp,UMBF,0.0141%
Aaron's Inc,AAN,0.0141%
Churchill Downs Inc,CHDN,0.0141%
Lumentum Holdings Inc,LITE,0.0141%
MSA Safety Inc,MSA,0.014%
Hillenbrand Inc,HI,0.014%
Sabra Health Care REIT Inc,SBRA,0.014%
HealthEquity Inc,HQY,0.014%
Cable ONE Inc,CABO,0.014%
United Bankshares Inc,UBSI,0.014%
SYNNEX Corp,SNX,0.014%
Matador Resources Co,MTDR,0.0139%
Barnes Group Inc,B,0.0139%
LaSalle Hotel Properties,LHO,0.0139%
Hain Celestial Group Inc,HAIN,0.0139%
KapStone Paper and Packaging Corp,KS,0.0139%
New Relic Inc,NEWR,0.0139%
Kemper Corp,KMPR,0.0139%
Delek US Holdings Inc,DK,0.0139%
Semtech Corp,SMTC,0.0138%
McGrath RentCorp,MGRC,0.0138%
Summit Materials Inc,SUM,0.0138%
MFA Financial Inc,MFA,0.0138%
Paramount Group Inc,PGRE,0.0138%
RealPage Inc,RP,0.0137%
InterDigital Inc,IDCC,0.0137%
Sensient Technologies Corp,SXT,0.0137%
Glacier Bancorp Inc,GBCI,0.0136%
AutoNation Inc,AN,0.0136%
Owens-Illinois Inc,OI,0.0136%
Acadia Healthcare Company Inc,ACHC,0.0136%
Cathay General Bancorp,CATY,0.0135%
Choice Hotels International Inc,CHH,0.0135%
Colony NorthStar Inc,CLNS,0.0135%
Weingarten Realty Investors,WRI,0.0135%
Blackhawk Network Holdings Inc,HAWK,0.0135%
Tech Data Corp,TECD,0.0134%
Penn National Gaming Inc,PENN,0.0134%
Columbia Sportswear Co,COLM,0.0134%
NuVasive Inc,NUVA,0.0133%
Avista Corp,AVA,0.0133%
Graham Holdings Co,GHC,0.0133%
Black Hills Corp,BKH,0.0133%
Beacon Roofing Supply Inc,BECN,0.0133%
Healthcare Realty Trust Inc,HR,0.0133%
American Equity Investment Life Holding Co,AEL,0.0133%
FibroGen Inc,FGEN,0.0133%
Zynga Inc,ZNGA,0.0133%
Welbilt Inc,WBT,0.0132%
ViaSat Inc,VSAT,0.0132%
Jack in the Box Inc,JACK,0.0132%
CNO Financial Group Inc,CNO,0.0132%
PolyOne Corp,POL,0.0132%
Ironwood Pharmaceuticals Inc,IRWD,0.0132%
Financial Engines Inc,FNGN,0.0131%
Steven Madden Ltd,SHOO,0.0131%
Qualys Inc,QLYS,0.013%
Healthcare Services Group Inc,HCSG,0.013%
Blueprint Medicines Corp,BPMC,0.013%
Manhattan Associates Inc,MANH,0.013%
AMC Networks Inc,AMCX,0.013%
Array Biopharma Inc,ARRY,0.013%
Realogy Holdings Corp,RLGY,0.0129%
GATX Corp,GATX,0.0129%
Domtar Corp,UFS,0.0129%
Plantronics Inc,PLT,0.0129%
Washington Federal Inc,WAFD,0.0128%
Immunomedics Inc,IMMU,0.0128%
Nexstar Media Group Inc,NXST,0.0128%
Box Inc,BOX,0.0128%
Wesco International Inc,WCC,0.0127%
First Citizens BancShares Inc,FCNCA,0.0127%
Blackstone Mortgage Trust Inc,BXMT,0.0127%
White Mountains Insurance Group Ltd,WTM,0.0127%
HB Fuller Co,FUL,0.0127%
Generac Holdings Inc,GNRC,0.0126%
Moog Inc,MOG.A,0.0126%
John Wiley & Sons Inc,JW.A,0.0126%
TRI Pointe Group Inc,TPH,0.0126%
Uniti Group Inc,UNIT,0.0126%
Telephone and Data Systems Inc,TDS,0.0126%
Shutterfly Inc,SFLY,0.0125%
Tribune Media Co,TRCO,0.0125%
Ligand Pharmaceuticals Inc,LGND,0.0125%
Corporate Office Properties Trust,OFC,0.0125%
Chimera Investment Corp,CIM,0.0125%
Tenet Healthcare Corp,THC,0.0125%
Commercial Metals Co,CMC,0.0125%
Great Western Bancorp Inc,GWB,0.0124%
Piedmont Office Realty Trust Inc,PDM,0.0124%
Bruker Corp,BRKR,0.0124%
Taylor Morrison Home Corp,TMHC,0.0124%
Sotheby's,BID,0.0124%
Amerco,UHAL,0.0124%
KB Home,KBH,0.0123%
TopBuild Corp,BLD,0.0123%
South Jersey Industries Inc,SJI,0.0123%
SRC Energy Inc,SRCI,0.0123%
ACI Worldwide Inc,ACIW,0.0123%
Wolverine World Wide Inc,WWW,0.0123%
Deckers Outdoor Corp,DECK,0.0123%
CVB Financial Corp,CVBF,0.0122%
Applied Industrial Technologies Inc,AIT,0.0122%
Aspen Insurance Holdings Ltd,AHL,0.0122%
Fulton Financial Corp,FULT,0.0122%
Boyd Gaming Corp,BYD,0.0122%
Amicus Therapeutics Inc,FOLD,0.0122%
Dycom Industries Inc,DY,0.0122%
Sanderson Farms Inc,SAFM,0.0122%
Adtalem Global Education Inc,ATGE,0.0122%
Dick's Sporting Goods Inc,DKS,0.0121%
Supernus Pharmaceuticals Inc,SUPN,0.0121%
BofI Holding Inc,BOFI,0.0121%
Columbia Banking System Inc,COLB,0.0121%
United Community Banks Inc,UCBI,0.012%
Regal Beloit Corp,RBC,0.012%
Community Bank System Inc,CBU,0.012%
Kennametal Inc,KMT,0.012%
Simpson Manufacturing Co Inc,SSD,0.012%
Erie Indemnity Co,ERIE,0.012%
Macquarie Infrastructure Corp,MIC,0.012%
Taubman Centers Inc,TCO,0.0119%
Under Armour Inc,UA,0.0119%
Southwestern Energy Co,SWN,0.0119%
Pure Storage Inc,PSTG,0.0119%
Brandywine Realty Trust,BDN,0.0119%
Radian Group Inc,RDN,0.0118%
Helen of Troy Ltd,HELE,0.0118%
Nevro Corp,NVRO,0.0118%
Retail Properties of America Inc,RPAI,0.0118%
Urban Outfitters Inc,URBN,0.0118%
PS Business Parks Inc,PSB,0.0118%
Belden Inc,BDC,0.0118%
BOK Financial Corp,BOKF,0.0118%
Halyard Health Inc,HYH,0.0118%
Xenia Hotels & Resorts Inc,XHR,0.0118%
AMN Healthcare Services Inc,AMN,0.0118%
PotlatchDeltic Corp,PCH,0.0118%
Cash Component,CASH,0.0118%
Two Harbors Investment Corp,TWO,0.0117%
Rexford Industrial Realty Inc,REXR,0.0117%
CNX Resources Corp,CNX,0.0117%
Cleveland-Cliffs Inc,CLF,0.0117%
Tetra Tech Inc,TTEK,0.0117%
Marriott Vacations Worldwide Corp,VAC,0.0117%
Hope Bancorp Inc,HOPE,0.0116%
Sprouts Farmers Market Inc,SFM,0.0116%
Nabors Industries Ltd,NBR,0.0116%
Essent Group Ltd,ESNT,0.0116%
Syneos Health Inc,SYNH,0.0115%
Federated Investors Inc,FII,0.0115%
Brinker International Inc,EAT,0.0115%
QEP Resources Inc,QEP,0.0115%
Kennedy-Wilson Holdings Inc,KW,0.0115%
American States Water Co,AWR,0.0115%
Silgan Holdings Inc,SLGN,0.0115%
Univar Inc,UNVR,0.0115%
Trex Company Inc,TREX,0.0114%
Physicians Realty Trust,DOC,0.0114%
California Water Service Group,CWT,0.0114%
Cheesecake Factory Inc,CAKE,0.0114%
Netscout Systems Inc,NTCT,0.0114%
Ollie's Bargain Outlet Holdings Inc,OLLI,0.0114%
Vishay Intertechnology Inc,VSH,0.0114%
Old National Bancorp,ONB,0.0114%
Signet Jewelers Ltd,SIG,0.0114%
NorthWestern Corp,NWE,0.0113%
Vector Group Ltd,VGR,0.0113%
Maxar Technologies Ltd,MAXR,0.0113%
Argo Group International Holdings Ltd,AGII,0.0112%
Childrens Place Inc,PLCE,0.0112%
Insperity Inc,NSP,0.0112%
Green Dot Corp,GDOT,0.0112%
Minerals Technologies Inc,MTX,0.0112%
Pegasystems Inc,PEGA,0.0112%
Halozyme Therapeutics Inc,HALO,0.0111%
Geo Group Inc,GEO,0.0111%
ProAssurance Corp,PRA,0.0111%
RBC Bearings Inc,ROLL,0.0111%
RLI Corp,RLI,0.0111%
EnerSys,ENS,0.0111%
Callon Petroleum Co,CPE,0.0111%
Sanmina Corp,SANM,0.011%
Dorman Products Inc,DORM,0.0109%
Portola Pharmaceuticals Inc,PTLA,0.0109%
Insight Enterprises Inc,NSIT,0.0109%
Watts Water Technologies Inc,WTS,0.0109%
Sally Beauty Holdings Inc,SBH,0.0109%
STAG Industrial Inc,STAG,0.0108%
Verint Systems Inc,VRNT,0.0108%
Michaels Companies Inc,MIK,0.0108%
Envestnet Inc,ENV,0.0108%
Commvault Systems Inc,CVLT,0.0108%
Tenneco Inc,TEN,0.0108%
Lions Gate Entertainment Corp,LGF.B,0.0108%
First Financial Bancorp,FFBC,0.0107%
Empire State Realty Trust Inc,ESRT,0.0107%
Cogent Communications Holdings Inc,CCOI,0.0107%
Rexnord Corp,RXN,0.0107%
MGE Energy Inc,MGEE,0.0107%
Education Realty Trust Inc,EDR,0.0106%
Trustmark Corp,TRMK,0.0106%
Scientific Games Corp,SGMS,0.0106%
Worthington Industries Inc,WOR,0.0105%
Pebblebrook Hotel Trust,PEB,0.0105%
Colfax Corp,CFX,0.0105%
Albany International Corp,AIN,0.0104%
CVR Energy Inc,CVI,0.0104%
SkyWest Inc,SKYW,0.0104%
Platform Specialty Products Corp,PAH,0.0104%
Cubic Corp,CUB,0.0104%
FTI Consulting Inc,FCN,0.0103%
Bed Bath & Beyond Inc,BBBY,0.0103%
HEICO Corp,HEI,0.0103%
Convergys Corp,CVG,0.0103%
OUTFRONT Media Inc,OUT,0.0102%
International Bancshares Corp,IBOC,0.0102%
Carpenter Technology Corp,CRS,0.0102%
Spirit Airlines Inc,SAVE,0.0102%
Cirrus Logic Inc,CRUS,0.0102%
Twilio Inc,TWLO,0.0102%
Tempur Sealy International Inc,TPX,0.0102%
J & J Snack Foods Corp,JJSF,0.0101%
SiteOne Landscape Supply Inc,SITE,0.0101%
National Health Investors Inc,NHI,0.01%
First Midwest Bancorp Inc,FMBI,0.01%
Hawaiian Holdings Inc,HA,0.01%
Columbia Property Trust Inc,CXP,0.0099%
TTEC Holdings Inc,TTEC,0.0099%
Compass Minerals International Inc,CMP,0.0099%
Verifone Systems Inc,PAY,0.0098%
ABM Industries Inc,ABM,0.0098%
Tupperware Brands Corp,TUP,0.0098%
Myriad Genetics Inc,MYGN,0.0098%
Horizon Pharma PLC,HZNP,0.0098%
RH,RH,0.0098%
MuleSoft Inc,MULE,0.0098%
Ensco PLC,ESV,0.0098%
Edgewell Personal Care Co,EPC,0.0097%
Navistar International Corp,NAV,0.0097%
Cabot Microelectronics Corp,CCMP,0.0097%
Invesco Mortgage Capital Inc,IVR,0.0097%
NETGEAR Inc,NTGR,0.0097%
Big Lots Inc,BIG,0.0097%
U.S. Silica Holdings Inc,SLCA,0.0097%
Sinclair Broadcast Group Inc,SBGI,0.0096%
PriceSmart Inc,PSMT,0.0096%
Altice USA Inc,ATUS,0.0096%
Zillow Group Inc,ZG,0.0096%
Itron Inc,ITRI,0.0096%
United Natural Foods Inc,UNFI,0.0096%
Murphy Usa Inc,MUSA,0.0096%
LifePoint Health Inc,LPNT,0.0095%
Onemain Holdings Inc,OMF,0.0095%
Armstrong World Industries Inc,AWI,0.0095%
Esterline Technologies Corp,ESL,0.0095%
Allegiant Travel Co,ALGT,0.0094%
Masonite International Corp,DOOR,0.0094%
Global Blood Therapeutics Inc,GBT,0.0094%
Aerojet Rocketdyne Holdings Inc,AJRD,0.0094%
UniFirst Corp,UNF,0.0094%
Dave & Buster's Entertainment Inc,PLAY,0.0094%
Cornerstone OnDemand Inc,CSOD,0.0094%
Liberty Media Corp,FWONA,0.0093%
Northwest Bancshares Inc,NWBI,0.0093%
Simmons First National Corp,SFNC,0.0093%
Enstar Group Ltd,ESGR,0.0093%
Inogen Inc,INGN,0.0093%
FCB Financial Holdings Inc,FCB,0.0093%
Exlservice Holdings Inc,EXLS,0.0093%
Plexus Corp,PLXS,0.0093%
Tanger Factory Outlet Centers Inc,SKT,0.0093%
Progress Software Corp,PRGS,0.0092%
Magellan Health Inc,MGLN,0.0092%
Lancaster Colony Corp,LANC,0.0092%
Groupon Inc,GRPN,0.0092%
KBR Inc,KBR,0.0092%
Union Bankshares Corp,UBSH,0.0092%
Chesapeake Lodging Trust,CHSP,0.0091%
Wright Medical Group NV,WMGI,0.0091%
Lithia Motors Inc,LAD,0.0091%
Eagle Bancorp Inc,EGBN,0.0091%
Spark Therapeutics Inc,ONCE,0.009%
Retail Opportunity Investments Corp,ROIC,0.009%
Northwest Natural Gas Co,NWN,0.009%
DiamondRock Hospitality Co,DRH,0.009%
Ultragenyx Pharmaceutical Inc,RARE,0.009%
Match Group Inc,MTCH,0.009%
TreeHouse Foods Inc,THS,0.009%
Monro Inc,MNRO,0.009%
American National Insurance Co,ANAT,0.0089%
Washington Real Estate Investment Trust,WRE,0.0089%
CoreCivic Inc,CXW,0.0089%
Morningstar Inc,MORN,0.0088%
Meritage Homes Corp,MTH,0.0088%
Pitney Bowes Inc,PBI,0.0088%
Clean Harbors Inc,CLH,0.0087%
Oil States International Inc,OIS,0.0087%
McDermott International Inc,MDR,0.0087%
DDR Corp,DDR,0.0087%
Advanced Energy Industries Inc,AEIS,0.0087%
Tegna Inc,TGNA,0.0087%
Liberty Expedia Holdings Inc,LEXEA,0.0087%
Cambrex Corp,CBM,0.0086%
El Paso Electric Co,EE,0.0086%
Papa John's International Inc,PZZA,0.0086%
NxStage Medical Inc,NXTM,0.0086%
Eldorado Resorts Inc,ERI,0.0086%
Medicines Co,MDCO,0.0086%
Ormat Technologies Inc,ORA,0.0085%
Spectrum Brands Holdings Inc,SPB,0.0085%
Merit Medical Systems Inc,MMSI,0.0085%
Mueller Water Products Inc,MWA,0.0085%
Chegg Inc,CHGG,0.0085%
Vonage Holdings Corp,VG,0.0085%
Patterson Companies Inc,PDCO,0.0085%
Granite Construction Inc,GVA,0.0085%
Atlas Air Worldwide Holdings Inc,AAWW,0.0084%
Kraton Corp,KRA,0.0084%
LCI Industries,LCII,0.0084%
Fresh Del Monte Produce Inc,FDP,0.0083%
Chart Industries Inc,GTLS,0.0083%
HMS Holdings Corp,HMSY,0.0083%
Avaya Holdings Corp,AVYA,0.0083%
Clovis Oncology Inc,CLVS,0.0083%
Cooper-Standard Holdings Inc,CPS,0.0082%
Exponent Inc,EXPO,0.0082%
Acxiom Corp,ACXM,0.0082%
Teladoc Inc,TDOC,0.0082%
TiVo Corp,TIVO,0.0082%
Boston Beer Company Inc,SAM,0.0082%
TESARO Inc,TSRO,0.0082%
Benchmark Electronics Inc,BHE,0.0081%
Finisar Corp,FNSR,0.0081%
Apollo Commercial Real Estate Finance Inc,ARI,0.0081%
AVX Corp,AVX,0.0081%
Gardner Denver Holdings Inc,GDI,0.0081%
