IDENT,NAME,MGR,INFOS,SICOVAM,TYPE,LIMITE_PERTE,ENTITE,MARKET,QUOTATION,HEDGEFUND,CURRENCY,BUSINESS_LINE_ID,MARKED_AS_CLOSED
15995,UBS FX,12896,,67345666,4,0,10003669,,,,0,,0
16015,SGD Cross TOKS,14042,,67360926,4,0,10003669,,,,0,,0
16016,EURSGD TOKS,26575,,67360926,4,0,10003669,,,,0,,0
16017,PLN Cross PLN,17517,,67344950,4,0,10003669,,,,0,,0
16035,AUDNZD,14715,,67473657,4,0,10003669,,,,0,,0
16036,CCB,13335,,67425571,4,0,10003669,,,,55923524,,0
16037,ICBC,13335,,67425553,4,0,10003669,,,,55923524,,0
16038,GBPCHF,14715,,69002682,4,0,10003669,,,,0,,0
16055,A Sov,18095,,67425467,4,0,10003669,,,,0,,0
16075,NKY - KOSPI,14255,,67425464,4,0,10003669,,,,55923524,,0
16076,NKY,16075,,67425464,4,0,10003669,,,,55923524,,0
16077,KOSPI,16075,,67425490,4,0,10003669,,,,55923524,,0
16095,GBPCHF NYC,14915,,67472493,4,0,10003669,,,,0,,0
16115,STOXX-KOSPI,14255,,67425490,4,0,10003669,,,,55923524,,0
16116,KOSPI,16115,,67425490,4,0,10003669,,,,55923524,,0
16117,STOXX,16115,,67425468,4,0,10003669,,,,55923524,,0
16135,OLD  USDIDR,14337,,67472449,4,0,10003669,,,,0,,0
16136,OLD USDINR,15256,,67418032,4,0,10003669,,,,0,,0
16155,Citi Give Up ,14041,,68828928,4,0,10003669,,,,0,,0
16175,EURCHF TOKS,15775,,0,4,0,10003669,,,,0,,0
16195,NOK Cross,17517,,68747229,4,0,10003669,,,,0,,0
16215,EURNZD,14196,,69015027,4,0,10003669,,,,0,,0
16235,Test trades,14175,Fictive test trades,68828928,4,0,10003669,,,,0,,0
16255,Test trades by Christer/dscinto,12815,,67423384,4,0,10003669,,,,0,,0
16275,A. Japan Outright,11877,,67425467,4,0,10003669,,,,0,,0
16295,IRS/CCS,17535,,67351417,4,0,10003669,,,,0,,0
16296,Var swap,16255,,67355002,4,0,10003669,,,,0,,0
16297,Basis Swaps,16255,,67355002,4,0,10003669,,,,0,,0
16315,A-SEA IG,12035,,67425467,4,0,10003669,,,,0,,0
16316,A-FIN,18095,,67425467,4,0,10003669,,,,0,,0
16317,A-SEA HY,12037,,67425467,4,0,10003669,,,,0,,0
16335,J. Japan Futures,15835,,67425467,4,0,10003669,,,,0,,0
16355,Real trade,16255,,67355002,4,0,10003669,,,,0,,0
16356,FVAs,16255,,67355002,4,0,10003669,,,,55923524,,0
16375,A-SEA IG New Issue,16315,,67425467,4,0,10003669,,,,0,,0
16376,A-SEA HY New Issue,16317,,67425467,4,0,10003669,,,,0,,0
16377,Nino HG,12035,,67425467,4,0,10003669,,,,0,,0
16395,Petrochina,13335,,67425551,4,0,10003669,,,,55923524,,0
16396,EUROSTOXX,27117,,69023227,4,0,10003669,,,,55923524,,0
16415,A Sitz Commodity,12040,,67425467,4,0,10003669,,,,0,,0
16435,CNH Points1,16695,,68828928,4,0,10003669,,,,0,,0
16436,CNH Points2,16695,,68828928,4,0,10003669,,,,0,,0
16455,KRW Points,21077,,67417109,4,0,10003669,,,,0,,0
16475,A HY Fundamental,12037,,67425467,4,0,10003669,,,,0,,0
16476,CNY Points UBS,20837,,67418033,4,0,10003669,,,,0,,0
16495,INR Points ,21077,,67418032,4,0,10003669,,,,0,,0
16515,IDR Points Citi,20840,,67472449,4,0,10003669,,,,0,,0
16536,A. BNP Repo,12037,,67425467,4,0,10003669,,,,0,,0
16555,Nino Macro RV,13595,,67425467,4,0,10003669,,,,0,,0
16575,Citi,11895,,67425467,4,0,10003669,,,,0,,0
16595,JPMorgan Repo,12157,,67425467,0,0,10003669,,,,0,,0
16615,B HY,18095,,67425467,4,0,10003669,,,,0,,0
16635,Nino HG New issue,16377,,67425467,4,0,10003669,,,,0,,0
16655,PHP Points Citi,20841,,67761156,4,0,10003669,,,,0,,0
16675,Nino HG CDS,16377,,67425467,4,0,10003669,,,,0,,0
16695,CNH FWD/FWD and Flies ,21057,,68828928,4,0,10003669,,,,0,,0
16696,CNH spot/FWD,21057,,68828928,4,0,10003669,,,,0,,0
16697,EURJPY,12896,,67349859,4,0,10003669,,,,54875474,,0
16698,EURUSD,15995,EUR at UBS,67344950,4,0,10003669,,,,54875474,,0
16715,HKDKRW KFTC30 12pm TMA 11am,17516,,67356767,4,0,10003669,,,,0,,0
16716,JPY Xccy,21597,,67351417,4,0,10003669,,,,0,,0
16735,A Sitz Noble,16415,,67425467,4,0,10003669,,,,0,,0
16755,CNY Cross,16135,,67418033,4,0,10003669,,,,0,,0
16756,CNH Cross,16135,,68828928,4,0,10003669,,,,0,,0
16775,J. Japan Placements,15835,,67425467,4,0,10003669,,,,0,,0
16795,A No Position,19255,,67417109,4,0,10003669,,,,0,,0
16815,Dividend,14277,,67425466,4,0,10003669,,,,0,,0
16835,OLD,14315,,67418032,4,0,10003669,,,,0,,0
16855,J. Suzuki,15876,,67425467,4,0,10003669,,,,0,,0
16875,OLD,14476,,67418033,4,0,10003669,,,,0,,0
16895,ZNo Position,16935,,67418033,4,0,10003669,,,,0,,0
16896,USDRUB,16895,,68912560,4,0,10003669,,,,0,,0
16915,GBPCAD,14855,,68967985,4,0,10003669,,,,0,,0
16916,EURCNH TOKS,19975,,67344950,4,0,10003669,,,,0,,0
16917,"CNH,CNY",14041,,68828928,4,0,10003669,,,,0,,0
16935,FX Cash,23917,,67351417,4,0,10003669,,,,0,,0
16955,J. Japan Banks,15877,,67425467,4,0,10003669,,,,0,,0
16975,Corr swaps,16255,,67344950,4,0,10003669,,,,0,,0
16995,offsetting,16975,,67355002,4,0,10003669,,,,55923524,,0
17015,CCS,16255,,67355002,4,0,10003669,,,,0,,0
17035,Offsetting FVA,16356,,67355002,4,0,10003669,,,,0,,0
17036,JPY Points UBS,20839,JPY FWDS,67351417,4,0,10003669,,,,0,,0
17055,IRS,16255,,67355002,4,0,10003669,,,,0,,0
17056,Offsetting IRS,17055,,67355002,4,0,10003669,,,,0,,0
17057,NDIRS,16255,,67355002,4,0,10003669,,,,0,,0
17058,Offsetting NDIRS,17057,,67355002,4,0,10003669,,,,0,,0
17059,Offsetting CCS,17015,,67355002,4,0,10003669,,,,0,,0
17060,Offsetting var swap,16296,,67355002,4,0,10003669,,,,0,,0
17075,xOld cancelled test trades,16255,,67355002,4,0,10003669,,,,0,,0
17095,E HG,17097,,67425467,4,0,10003669,,,,0,,0
17096,E HY2,17097,,67425467,4,0,10003669,,,,0,,0
17097,AOF efung,11460,,67425467,4,0,10003669,,,,0,,0
17098,E SS,17097,,67425467,4,0,10003669,,,,0,,0
17115,E HY,17097,,67425467,4,0,10003669,,,,0,,0
17135,EURUSD NYC,14577,,67344950,4,0,10003669,,,,0,,0
17155,E CDS,17095,,67425467,4,0,10003669,,,,0,,0
17156,GBPUSD TOKS,14636,,0,4,0,10003669,,,,0,,0
17175,AUDKRW,16895,,68755766,4,0,10003669,,,,0,,0
17195,PLN FWDS,17517,,68757563,4,0,10003669,,,,0,,0
17196,USDPLN,17195,,68757656,4,0,10003669,,,,0,,0
17215,TRY Cross 1200pm London,24138,,67472495,4,0,10003669,,,,0,,0
17235,USDHKD,16895,,67356767,4,0,10003669,,,,0,,0
17255,E Fin,17097,,67425467,4,0,10003669,,,,0,,0
17275,E New Issue,17097,,67425467,4,0,10003669,,,,0,,0
17276,E Eur CDS,17097,,67425467,4,0,10003669,,,,0,,0
17295,HKD Points Citi,20838,,67356767,4,0,10003669,,,,0,,0
17296,USDPLN PLN Warsaw cut 11 AM,16017,,68757563,4,0,10003669,,,,0,,0
17315,E Funding,17097,,67425467,4,0,10003669,,,,0,,0
17335,AOF jelkhoury,11464,,67425468,4,0,10003669,,,,0,,0
17336,AOF jelkhoury SX5E,17335,,67425468,4,0,10003669,,,,55923524,,0
17355,B SPX,12041,,67425467,4,0,10003669,,,,0,,0
17375,EURUSD TOKS ,25296,,67344950,4,0,10003669,,,,0,,0
17395,E Bear,17097,,67425467,4,0,10003669,,,,0,,0
17415,E Flow CDS,17095,,67425467,4,0,10003669,,,,0,,0
17435,A. Japan FX,11877,,67425467,4,0,10003669,,,,0,,0
17455,AOF bcoen,11458,,67425467,4,0,10003669,,,,0,,0
17456,SGD Xccy,21597,,67360930,4,0,10003669,,,,0,,0
17457,SGD IRS,18355,,67360930,4,0,10003669,,,,55923524,,0
17458,A. Jamil Japan,11877,,67425467,4,0,10003669,,,,0,,0
17475,NIFTY,12278,,67425467,4,0,10003669,,,,0,,0
17476,Toyota stub,18496,,67425467,4,0,10003789,,,,0,,0
17495,AOF carcouma,11458,,67425467,4,0,10003669,,,,0,,0
17515,ASIA EM,25917,,68828929,4,0,10003669,,,,0,,0
17516,ZNo Position,17515,,67417109,4,0,10003669,,,,0,,0
17517,EMEA OLD,18476,,67351417,4,0,10003669,,,,0,,0
17535,STIR,23917,,67351417,4,0,10003669,,,,0,,0
17536,FX Vol ,16135,,67351417,4,0,10003669,,,,0,,0
17537,ZNo Position,17635,,67351417,4,0,10003669,,,,0,,0
17538,Japex stub,18496,,67425467,4,0,10003669,,,,0,,0
17539,toilet pair,18496,,67425467,4,0,0,,,,0,,0
17540,Mit chem stub,18496,,67425467,4,0,0,,,,0,,0
17555,TS today's trades,17455,,67425467,0,0,0,,,,0,,0
17556,762 unicom block,17937,,67425467,4,0,10003669,,,,0,,0
17575,ZNoPosition,17517,,67344950,4,0,10003669,,,,0,,0
17576,bank of kyoto stub,18496,,67425467,4,0,0,,,,0,,0
17577,banks vs futures,18496,,67425467,4,0,0,,,,0,,0
17578,hscei futs,18495,,67425467,4,0,0,,,,0,,0
17579,aussie single stocks,18497,,67425467,4,0,0,,,,0,,0
17595,USA ,17455,,67425467,4,0,10003669,,,,0,,0
17596,HSI vs HSP,18495,,67425467,4,0,0,,,,0,,0
17615,NZDJPY TOKS,14357,,67473659,4,0,10003669,,,,0,,0
17616,B RUB,19135,,67351417,4,0,10003669,,,,0,,0
17617,E Masala,17097,,67425467,4,0,10003669,,,,0,,0
17635,FX Points,17535,,67359951,4,0,0,,,,0,,0
17655,E INR TRS,17617,,67425467,4,0,10003669,,,,0,,0
17675,E Bonds,17095,,67425467,4,0,10003669,,,,0,,0
17695,CNH CCS,18355,,68828928,4,0,10003669,,,,0,,0
17715,News Corp Stub,18497,,67425687,4,0,10003669,,,,0,,0
17716,sumi chem stub,18496,,67425467,4,0,0,,,,0,,0
17735,shinetsu chem opt,18496,,67425467,4,0,10003669,,,,0,,0
17736,japan stuff,18496,,67425467,4,0,0,,,,0,,0
17755,HK single stocks,18495,,67425467,4,0,0,,,,0,,0
17756,china financials,18495,,67425467,4,0,10003669,,,,0,,0
17775,GOLDMAN PB,12896,,0,4,0,10003669,,,,0,,0
17776,EURHKD,17775,,67359936,4,0,10003669,,,,0,,0
17795,CNH Basket,16895,,68828928,4,0,10003669,,,,0,,0
17815,airlines,18496,,67425467,4,0,0,,,,0,,0
17835,OLD,14043,,67359951,4,0,0,,,,0,,0
17855,japan rails,18496,,67425467,4,0,0,,,,0,,0
17856,various pairs,18496,,67425467,4,0,10003669,,,,0,,0
17857,singapore,17455,,67425467,4,0,0,,,,0,,0
17875,japan  index trades,18496,,67425467,4,0,0,,,,0,,0
17876,denka v tokuyama,18496,,67425467,4,0,0,,,,0,,0
17895,HKD vs. USD IRS,22375,,67356767,4,0,10003669,,,,0,,0
17896,2685 v 3050,17856,,67425467,0,0,0,,,,0,,0
17897,4631 & 4118 & 4005 v 4183 & 4217,17856,,67425467,0,0,0,,,,0,,0
17898,4061 v 4043,17856,,67425467,4,0,0,,,,0,,0
17899,6952 v 7731,17856,,67425467,0,0,0,,,,0,,0
17900,5105 v 6995 and 5991,17856,,67425467,4,0,0,,,,0,,0
17901,7701 v 6506,17856,,67425467,0,0,0,,,,0,,0
17902,4208 v 3405 and 4182,17856,,67425467,0,0,0,,,,0,,0
17903,8242 v 8233,17856,,67425467,0,0,0,,,,0,,0
17904,3402 v 4063,17856,,67425467,4,0,0,,,,0,,0
17905,3088 and 9989 v 8270,17856,,67425467,0,0,0,,,,0,,0
17906,nikkei vs. topix,18515,,0,0,0,0,,,,0,,0
17915,9364 v 9301,17856,,67425467,0,0,0,,,,0,,0
17916,japan construction,18496,,67425467,4,0,0,,,,0,,0
17935,USDHKD options,17235,,67356767,4,0,10003669,,,,0,,0
17936,FRN UBS,11463,,67425467,4,0,10003669,,,,0,,0
17937,placements,17455,,67425467,4,0,0,,,,0,,0
17955,B Stocks,12041,,67425467,4,0,10003669,,,,0,,0
17975,Funding,18498,,67425467,0,0,10003669,,,,0,,0
17976,Charges/Comms,18498,,67425467,4,0,10003669,,,,0,,0
17995,2206 v 2201,17856,,67425467,4,0,0,,,,0,,0
17996,6383  v   6268,17856,,67425467,0,0,0,,,,0,,0
17997,6501 v 6762,17856,,67425467,4,0,10003669,,,,0,,0
17998,7205 and 5333 v  6305,17856,,67425467,0,0,0,,,,0,,0
17999,JREITS,17856,,67425467,0,0,0,,,,0,,0
18000,6326 v 6301,17856,,67425467,0,0,0,,,,0,,0
18001,1928 v 4204 and 1925,17856,,67425467,0,0,0,,,,0,,0
18002,5214 v 6841,17856,,67425467,0,0,0,,,,0,,0
18003,SGD steepener,17457,,67360930,4,0,10003669,,,,0,,0
18004,SGD vs. USD IRS,18355,,67360926,4,0,10003669,,,,0,,0
18015,Charges/Comms,17335,,67425467,0,0,10003669,,,,0,,0
18016,Funding,17335,,67425467,0,0,10003669,,,,0,,0
18035,AD Sovn,17097,,67425467,4,0,10003669,,,,0,,0
18036,CNH CCS vs. USD IRS,17695,,68828928,4,0,10003669,,,,0,,0
18037,CNH CCS,17695,,68828928,4,0,10003669,,,,0,,0
18038,HKDUSD,17775,,67345666,4,0,10003669,,,,0,,0
18055,insurance pair,17756,,67425467,0,0,0,,,,0,,0
18056,NKY-STOXX,14255,,67425464,4,0,10003669,,,,0,,0
18057,STOXX,18056,,67425468,4,0,10003669,,,,0,,0
18058,NKY,18056,,67425464,4,0,10003669,,,,0,,0
18075,showa shell vs. idemitsu,18496,,67425467,4,0,10003669,,,,0,,0
18076,3289 v 8804,17856,,67425467,0,0,0,,,,0,,0
18077,8129 v 2784,17856,,67425467,0,0,0,,,,0,,0
18078,brokers,17756,,67425467,0,0,0,,,,0,,0
18079,E Fin CDS,17095,,67425467,4,0,10003669,,,,0,,0
18095,AOF bfuchs,11460,,67425467,4,0,10003669,,,,0,,0
18115,japan electronics,18496,,67425467,4,0,10003669,,,,0,,0
18116,4202 v 4088,17856,,67425467,0,0,0,,,,0,,0
18135,6976 v 6807,17856,,67425467,0,0,0,,,,0,,0
18155,nikkei rebal,18496,,67425467,4,0,0,,,,0,,0
18156,PTH,18498,,0,0,0,0,,,,0,,0
18175,E Legacy CDS,17095,,67425467,4,0,10003669,,,,0,,0
18195,FRN CS,11463,,67425467,4,0,10003669,,,,0,,0
18196,B H Share,12041,,67425466,4,0,10003669,,,,0,,0
18197,HSCEI,15475,,67356767,4,0,10003669,,,,0,,0
18215,Europe,17455,,67425467,4,0,10003669,,,,0,,0
18216,Japan Real Estate,18496,,67425467,4,0,10003669,,,,0,,0
18235,USDRUB RUB 1230pm Moscow,17517,,68912560,4,0,10003669,,,,55727426,,0
18255,SX7E,14255,,69130016,4,0,10003669,,,,0,,0
18275,TWD Points Citi,20842,,67359951,4,0,10003669,,,,0,,0
18295,FX hedges,19521,,67425467,4,0,10003669,,,,0,,0
18296,AOF nwei,17097,,67425467,4,0,10003669,,,,0,,0
18315,N equity,18296,,67425467,4,0,10003669,,,,0,,0
18316,N SS,18296,,67425467,4,0,10003669,,,,0,,0
18318,N HY,18296,,67425467,4,0,10003669,,,,0,,0
18335,CNH Points ,21076,,68828928,4,0,10003669,,,,0,,0
18336,1944 v 1942,17856,,67425467,0,0,0,,,,0,,0
18337,1911 v 6755,17856,,67425467,0,0,0,,,,0,,0
18338,CNH to novate,18036,,68828928,4,0,10003669,,,,0,,0
18355,ZNo Position,16295,,68828928,4,0,10003669,,,,0,,0
18356,wheelock v wharf,18495,,67425467,4,0,10003669,,,,0,,0
18357,india,17455,,67425467,4,0,10003669,,,,0,,0
18375,AOF REPO PnL,16475,,0,0,0,0,,,,0,,0
18376,AOF REPO PnL,16415,,0,4,0,0,,,,0,,0
18377,AOF REPO PnL,18035,,67425467,4,0,0,,,,0,,0
18378,AOF REPO PnL,17617,,0,0,0,0,,,,0,,0
18379,AOF REPO PnL,17275,,0,0,0,0,,,,0,,0
18395,AOF tchoffel Christer,12596,,67425490,4,0,10003669,,,,55923524,,0
18396,KOSPI,18395,,67425490,4,0,10003669,,,,0,,0
18397,Fukuyama CB vs Yamato Stock,18915,,67425467,4,0,10003669,,,,0,,0
18415,A. Jamil Japan Puts,17458,,67425467,4,0,10003669,,,,0,,0
18417,E RV CDS,17415,,67425467,4,0,10003669,,,,0,,0
18435,Cement,18496,,67425467,4,0,10003669,,,,0,,0
18436,8570 v 8253,17856,,67425467,0,0,0,,,,0,,0
18455,CNH > 6m ,14041,,68828928,4,0,10003669,,,,0,,0
18456,CNH > 6m ,16916,,68828928,4,0,10003669,,,,0,,0
18476,ZNo Position,14357,,67351417,4,0,10003669,,,,0,,0
18495,hong kong,17455,,67425467,4,0,10003669,,,,0,,0
18496,japan,17455,,67425467,4,0,10003669,,,,0,,0
18497,australia,17455,,67425467,4,0,10003669,,,,0,,0
18498,admin,17455,,67425467,4,0,10003669,,,,0,,0
18499,Live strategies,18395,,67425490,4,0,10003669,,,,0,,0
18515,japan futs,18496,,67425467,4,0,10003669,,,,0,,0
18516,7211 mit motors,17937,,67425467,4,0,10003669,,,,0,,0
18517,korea,17455,,67425467,4,0,10003669,,,,0,,0
18535,TS today's trades,17097,,0,0,0,0,,,,0,,0
18555,THB Points,21077,,67455073,4,0,10003669,,,,0,,0
18575,N SS,18296,,67425467,4,0,10003669,,,,0,,0
18595,maruti stub,18517,,67425467,4,0,10003669,,,,0,,0
18615,EUR VARS,17335,,67425468,4,0,10003669,,,,0,,0
18616,china props,18495,,67425467,4,0,10003669,,,,0,,0
18635,AOF jelkhoury UKX,17335,,67425472,4,0,10003669,,,,55923524,,0
18636,AOF jelkhoury DAX,17335,,67425477,4,0,10003669,,,,0,,0
18637,Fitty cent stub,17455,,67425467,4,0,10003669,,,,0,,0
18638,sector reversion,18496,,67425467,4,0,10003669,,,,0,,0
18655,FX-PB,18635,,67344950,4,0,10003669,,,,0,,0
18656,GBPJPY,18655,,67355833,4,0,10003669,,,,0,,0
18675,thailand,17455,,67425467,4,0,10003669,,,,0,,0
18695,Nikkei,12278,,67425467,4,0,10003669,,,,0,,0
18715,SGDINR,17516,,67418032,4,0,10003669,,,,0,,0
18716,TWD Cross TWD,14043,,67359951,4,0,10003669,,,,0,,0
18717,TWDINR RBI TWD,17516,,67418032,4,0,10003669,,,,0,,0
18718,ZCash,18719,,67421616,4,0,10003669,,,,0,,0
18719,Nermin,14035,,67421616,4,0,10003669,,,,0,,0
18720,TRY Cross,17517,,67472495,4,0,10003669,,,,0,,0
18721,TRYJPY TRY,24138,,67472495,4,0,10003669,,,,0,,0
18736,Standard Chartered Repo,12157,,67425467,0,0,10003669,,,,0,,0
18756,NZD Cross TOKS,21579,,67473659,4,0,10003669,,,,0,,0
18757,AUDUSD TOKS,19520,,67421617,4,0,10003669,,,,0,,0
18758,E Bacr Snr,18079,,67425467,4,0,10003669,,,,0,,0
18775,CNHMXN,16895,,69162863,4,0,10003669,,,,0,,0
18776,A shares,17455,,67425467,4,0,10003669,,,,0,,0
18795,USDJPY NYC,14515,,67351417,4,0,10003669,,,,0,,0
18796,FX-Hedges,17335,,67425468,4,0,10003669,,,,55923524,,0
18797,GBPUSD,18796,,67350312,4,0,10003669,,,,55001680,,0
18798,slammin sammy prefs,18517,,67425467,4,0,0,,,,0,,0
18799,hanwha prefs,18517,,67425467,4,0,10003669,,,,0,,0
18801,N BNP Repo,18318,,67425467,4,0,10003669,,,,0,,0
18815,N New Issue,18296,,67425467,4,0,10003669,,,,0,,0
18835,A. Jamil HK,12196,,67425467,4,0,10003669,,,,0,,0
18855,E Sovn,17097,,67425467,4,0,10003669,,,,0,,0
18856,PCCW stub,18495,,67425467,4,0,10003669,,,,0,,0
18875,AD LGFV,18035,,67425467,4,0,10003669,,,,0,,0
18876,swire stub,17755,,67425467,4,0,0,,,,0,,0
18877,swire stub,18495,,67425467,4,0,10003669,,,,0,,0
18878,KRW NDIRS,18355,,67417078,4,0,10003669,,,,55923524,,0
18895,Macquarie Bank,12157,,67425467,0,0,10003669,,,,0,,0
18915,A. Jamil Japan Swap,17458,,67425467,4,0,10003669,,,,0,,0
18916,AUDCHF,20020,,67472493,4,0,10003669,,,,0,,0
18935,AD Discretionary,18035,,67425467,4,0,10003669,,,,0,,0
18936,AD Sovn Basis,18035,,67425467,4,0,10003669,,,,0,,0
18937,CAD Cross NYC,18719,,67415833,4,0,10003669,,,,0,,0
18955,HKD IRS,22375,,67345666,4,0,10003669,,,,55923524,,0
18956,N SS DDW,18575,,67425467,4,0,10003669,,,,0,,0
18957,5802 v 6923 and 3116,17856,,67425467,4,0,10003669,,,,0,,0
18958,6504 v 5801,17856,,67425467,4,0,10003669,,,,0,,0
18975,tester,20020,,67421617,4,0,10003669,,,,0,,0
18995,2888 v 3,18495,,67425467,4,0,10003669,,,,0,,0
19015,EURUSD NYC,19975,,67344950,4,0,10003669,,,,0,,0
19016,EURUSD toks ,14516,,67344950,4,0,10003669,,,,0,,0
19035,taiwan,17455,,67425467,4,0,10003669,,,,0,,0
19055,LG Household prefs,18517,,67425467,4,0,10003669,,,,0,,0
19075,SE Asia Banks,17455,,67425467,4,0,10003669,,,,0,,0
19095,USDSEK NYC,19355,,67350723,4,0,10003669,,,,0,,0
19115,EUR Points ,21078,,67344950,4,0,10003669,,,,0,,0
19135,B FX,12041,,67351417,4,0,10003669,,,,0,,0
19136,B JPY,19135,,67351417,4,0,10003669,,,,0,,0
19155,FX,12276,,67425467,4,0,10003669,,,,0,,0
19156,J. Japan Single Stocks,15835,,67425467,4,0,10003669,,,,0,,0
19175,JPYKRW KFCT30 BFIX 2pm TOK,14357,,67417109,4,0,10003669,,,,0,,0
19176,NZD Points ,21078,,67473659,4,0,10003669,,,,0,,0
19177,EURSEK TOKS,19355,,67344950,4,0,10003669,,,,0,,0
19195,Directional,18395,,67425490,4,0,10003669,,,,55923524,,0
19215,EURNZD,20115,,67473659,4,0,10003669,,,,0,,0
19216,malaysia,19075,,67425467,4,0,10003669,,,,0,,0
19217,indo,19075,,67425467,4,0,10003669,,,,0,,0
19218,phils,19075,,67425467,4,0,10003669,,,,0,,0
19235,E Bumi,17098,,67425467,4,0,10003669,,,,0,,0
19255,FX Vol,14356,,67344952,4,0,10003669,,,,0,,0
19256,NISA basket,18496,,67425467,4,0,10003669,,,,0,,0
19275,hang lung stub,18495,,67425467,4,0,10003669,,,,0,,0
19276,oils,18497,,67425467,4,0,10003669,,,,0,,0
19277,MSCI rebal,18496,,67425467,4,0,10003669,,,,0,,0
19295,FX,18395,,67355002,4,0,10003669,,,,55923524,,0
19296,PTH,17455,,67425467,4,0,10003669,,,,0,,0
19297,AOF jelkhoury VSTOXX,17335,,69291572,4,0,10003669,,,,55923524,,0
19298,EURNOK TOKS,21579,,67344950,4,0,10003669,,,,0,,0
19315,3401 v 3402,17736,,67425467,4,0,0,,,,0,,0
19316,pharma pair,18495,,67425467,4,0,10003669,,,,0,,0
19335,paint,18496,,67425467,4,0,10003669,,,,0,,0
19336,pharm,18495,,67425467,4,0,10003669,,,,0,,0
19337,Fullshare/zall group,18495,,67425467,4,0,0,,,,0,,0
19338,Ping An,17756,,67425467,0,0,0,,,,0,,0
19355,SEK Cross,21579,,67350723,4,0,10003669,,,,0,,0
19375,trading companies,18496,,67425467,4,0,10003669,,,,0,,0
19395,E BNP Repo,17115,,67425467,4,0,10003669,,,,0,,0
19415,A. Jamil Europe,12595,,67425467,4,0,10003669,,,,0,,0
19416,N Funding,18296,,67425467,4,0,10003669,,,,0,,0
19417,insurance,18496,,67425467,4,0,10003669,,,,0,,0
19435,AUDNZD TOKS,19520,,67421617,4,0,10003669,,,,0,,0
19455,A. Jamil Europe Puts,19415,,67425467,4,0,10003669,,,,0,,0
19475,Jamil MM,18835,,67425467,4,0,10003669,,,,0,,0
19476,AUD Points,21078,,67421617,4,0,10003669,,,,0,,0
19477,CS v SX7P,18215,,67425467,4,0,10003669,,,,0,,0
19495,retail,18496,,67425467,4,0,10003669,,,,0,,0
19515,AOF jchilton,19776,,67344950,4,0,10003669,,,,0,,0
19517,NZDCAD,20115,,67415833,4,0,10003669,,,,0,,0
19518,NZDCHF,20115,,67472493,4,0,10003669,,,,0,,0
19519,NZDUSD TOKS,18756,,67473659,4,0,10003669,,,,0,,0
19520,AUD Cross,21579,,67421617,4,0,10003669,,,,0,,0
19521,FX hedge,18496,,67425467,4,0,10003669,,,,0,,0
19535,EURUSD NYC,17375,,67344950,4,0,10003669,,,,0,,0
19555,Defense basket,17455,,67425467,4,0,10003669,,,,0,,0
19575,AOF jelkhoury INDEX-SPREAD,17335,,67425468,4,0,10003669,,,,55923524,,0
19576,FTSE-SX5E,19575,,67425468,4,0,10003669,,,,0,,0
19577,SX5E,19576,,67425468,4,0,10003669,,,,0,,0
19578,FTSE,19576,,67425472,4,0,10003669,,,,0,,0
19579,Gary Only,17537,,67359951,4,0,0,,,,0,,0
19595,CNH Points,21057,,68828928,4,0,0,,,,0,,0
19596,JPY Points,17036,,67351417,4,0,0,,,,0,,0
19597,A. Kevin Collaboration,21581,,67425467,4,0,10003669,,,,0,,0
19598,AUD Points,20835,,67421617,4,0,0,,,,0,,0
19599,EURAUD,20020,,67344950,4,0,10003669,,,,0,,0
19615,VSTOXX,14255,,69291572,4,0,10003669,,,,0,,0
19616,CNH Points3,16695,,68828928,4,0,10003669,,,,0,,0
19617,CNH Fly,21057,,68828928,4,0,0,,,,0,,0
19618,1963 v 1951,17856,,67425467,4,0,10003669,,,,0,,0
19619,9507 v 9505,17856,,67425467,4,0,10003669,,,,0,,0
19635,LG stub,18517,,67425467,4,0,10003669,,,,0,,0
19655,6755 v 6367,17856,,67425467,4,0,10003669,,,,0,,0
19656,Societe Generale Repo,12157,,67425467,0,0,10003669,,,,0,,0
19657,GBPUSD TOKS,20377,,67350312,4,0,10003669,,,,0,,0
19658,HKD IRS 18m forward,18955,,67356767,4,0,10003669,,,,0,,0
19675,7606 v 8218,17856,,67425467,4,0,10003669,,,,0,,0
19676,6755 v 6367,17856,,67425467,4,0,10003669,,,,0,,0
19695,CNHJPY,23335,,67351417,4,0,10003669,,,,0,,0
19696,Gary Only,18355,,67351417,4,0,10003669,,,,0,,0
19697,JPY Basis,16716,,67351417,4,0,10003669,,,,0,,0
19698,GBP Points,21078,,67350312,4,0,10003669,,,,0,,0
19699,GBP Points,19698,,67350312,4,0,10003669,,,,0,,0
19700,GBP Points,19698,,67350312,4,0,0,,,,0,,0
19701,No Position,19579,,67421617,4,0,0,,,,0,,0
19702,E DB ISP Sub,18079,,67425467,4,0,10003669,,,,0,,0
19715,GBPUSD,15995,,67350312,4,0,10003669,,,,0,,0
19735,IDR Points,16515,,67472449,4,0,0,,,,0,,0
19736,KT Corp locals v ADR,18517,,67425467,4,0,10003669,,,,0,,0
19775,CNH TN,21057,,68828928,4,0,0,,,,0,,0
19776,AOF Rates Trading,11457,,67425467,4,0,10003669,,,,0,,0
19795,KRW,20958,,67463888,4,0,10003669,,,,55923524,,0
19796,2206 and 2267 v 2201,17856,,67425467,4,0,10003669,,,,0,,0
